sira	karakter	saniye	kar_sn	metin
1	183	10.720	17.07	Donald Trump, İran'ın masaya koyduğu yedi günlük ateşkes öne
2	130	7.840	16.58	Brent petrolün varili yüz beş doların üzerinde seyrederken y
3	53	3.520	15.06	Bugün yirmi altı Eylül iki bin yirmi altı, Cumartesi.
4	10	1.120	8.93	Ben Alper.
5	92	5.600	16.43	Bugünün öne çıkan gelişmelerini sizin için derledim; gelin, 
6	126	7.200	17.50	Bu bilgiyi aktaran Wall Street Journal, yani Wall Street Gaz
7	98	5.440	18.01	ancak tutumunun seçim sonuçlarına göre değişebileceğini beli
8	119	7.360	16.17	Washington'ın bu tavrı, bölgedeki tırmanmanın en az birkaç h
9	209	12.160	17.19	İran Dışişleri Bakanı Abbas Arakçi ise Tahran'ın Washington'
10	157	9.440	16.63	Boğazdan geçen trafik son beş ayın büyük bölümünde ciddi biç
11	127	7.680	16.54	Fransa, aynı başlıkta Birleşmiş Milletler Güvenlik Konseyi'n
12	98	5.760	17.01	metnin boğazın küresel enerji ve gıda güvenliği açısından ta
13	28	1.760	15.91	Sahadaki gerilim de sürüyor.
14	206	12.000	17.17	İran Devrim Muhafızları'na bağlı unsurların yirmi dört Eylül
15	106	6.240	16.99	Suudi Arabistan öncülüğündeki koalisyon ise Riyad'a yönelen 
16	173	9.760	17.73	İran'ın dinî liderine yakın bir danışman, yeni bir Amerikan 
17	121	6.560	18.45	Birleşmiş Milletler Genel Kurulu'nun seksen birinci oturumun
18	114	6.720	16.96	Cumhurbaşkanı Recep Tayyip Erdoğan kürsüden yaptığı konuşmad
19	147	8.480	17.33	Trump'ın girişimiyle sağlanan ateşkesin ardından da can kayı
20	91	5.440	16.73	Gazze'de barış planının ikinci aşamasına geçilip geçilmeyece
21	57	3.680	15.49	Ukrayna cephesinde ise diplomasi trafiği yavaş ilerliyor.
22	20	1.280	15.62	Volodimir Zelenskiy,
23	224	12.480	17.95	Genel Kurul marjında Trump ile bir araya gelerek beşinci yıl
24	198	10.880	18.20	Kiev kaynakları müzakerelerin eylül sonunda yeniden başlayab
25	77	4.800	16.04	Amerikan iç siyasetinde ise bütçe krizi en azından seçim son
26	196	11.360	17.25	Temsilciler Meclisi, hükümetin kapanmasını önleyen geçici fi
27	197	12.000	16.42	üç Kasım'daki ara seçimlerde Temsilciler Meclisi'nin dört yü
28	49	2.720	18.01	gümrük vergileri ve göç politikaları oluşturuyor.
29	101	5.760	17.53	Teknoloji tarafında haftanın en dikkat çeken başlığı, sektör
30	198	12.160	16.28	Google, OpenAI ve Anthropic'in öncülüğünde öncü yapay zekâ m
31	121	7.200	16.81	Kurumun, modellerin güvenlik testleri ve yayın öncesi değerl
32	89	5.440	16.36	Yapay zekâda asıl rekabetin modellerden çok altyapıya kaydığ
33	91	5.600	16.25	Anthropic'in, Apollo Global Management'ın çoğunluk hissedarı
34	162	9.760	16.60	yani Stream Veri Merkezleri'nin geliştirdiği sahalarda doğru
35	104	6.880	15.12	Aynı şirket, yeni kurduğu yaşam bilimleri araştırma grubunun
36	132	7.520	17.55	yapısı CRISPR dizilerini andıran ve daha önce tanımlanmamış 
37	158	10.240	15.43	Google cephesinde Sundar Pichai, Project Suncatcher kapsamın
38	120	7.040	17.05	uydu şirketi Planet Labs'in de yer aldığı denemede yapay zek
39	103	6.080	16.94	Fikir, hesaplama yükünün bir bölümünü enerji ve soğutma kısı
40	68	3.840	17.71	Çip ihracatının denetimi ise Washington'da yasama gündemine 
41	147	9.440	15.57	Politico, yani Politico haber sitesi, araştırma kuruluşu Cdö
