sira	karakter	saniye	kar_sn	metin
1	13	1.760	7.39	İyi akşamlar.
2	99	6.400	15.47	Nöron Haber akşam bülteninde bugünün öne çıkan gelişmelerini
3	52	4.000	13.00	Bugün yirmi dört Eylül iki bin yirmi altı, Perşembe.
4	10	1.280	7.81	Ben Pınar.
5	10	0.960	10.42	Ben Barış.
6	125	8.000	15.62	Bu akşam dünyadan ekonomiye, teknolojiden Türkiye gündemine 
7	17	2.240	7.59	Pınar, söz sende.
8	148	9.760	15.16	Dünya ve ABD gündemiyle devam ediyoruz; bugün masada hem Was
9	53	3.840	13.80	Günün en çok konuşulan başlığı Beyaz Saray'dan geldi.
10	195	16.320	11.95	Çin Devlet Başkanı Şi Cinping, on yılı aşkın sürenin ardında
11	63	5.120	12.30	Bugünkü görüşmelerin ana gündemi ticaret, yapay zekâ ve Tayv
12	175	12.640	13.84	İki taraf zirve öncesinde geçen yıl Busan'da kurulan ticaret
13	141	10.240	13.77	ABD tarafı Çin'in İran üzerindeki etkisini kullanmasını iste
14	60	3.840	15.62	Üç gün sürecek ziyaret bir devlet yemeğiyle taçlandırılacak.
15	103	5.760	17.88	New York'ta Birleşmiş Milletler Genel Kurulu'nun seksen biri
16	208	13.920	14.94	Bugünün en dikkat çeken anı İsrail Başbakanı Benjamin Netany
17	78	5.440	14.34	Netanyahu'nun bu ziyaret kapsamında Trump'la bir araya gelme
18	47	3.200	14.69	Aynı oturumda Filistin lideri de kürsüye çıktı.
19	163	11.360	14.35	Gazze cephesinde ise tablo durağan; Trump'ın yaklaşık on bir
20	208	13.600	15.29	Hamas, anlaşmanın bir sonraki adımına hazır olduğunu açıklar
21	48	3.840	12.50	Venezuela açısından da sembolik bir gün yaşandı.
22	171	11.520	14.84	Ülkenin görevdeki Devlet Başkanı Delsi Rodrigez, iktidara ge
23	84	6.080	13.82	Ancak takvim vermekten kaçındı; halkın doğru anı belirleyece
24	203	13.280	15.29	Rodrigez, hükümetinin muhalefet çevreleriyle eşit koşullar t
25	93	6.240	14.90	Konuşmasında haziran ayındaki yıkıcı depremlerin yaralarını 
26	34	2.080	16.35	Güney Asya'da tansiyon yükseliyor.
27	158	9.920	15.93	Pakistan, Afganistan topraklarından gelen insansız hava arac
28	139	8.320	16.71	İslamabad saldırılarda yirmi sekiz militanın öldürüldüğünü b
29	134	10.080	13.29	Taliban sözcüsü Zabihullah Mujahid, Afgan güçlerinin herhang
30	45	3.680	12.23	Bu, dört gün içindeki ikinci saldırı dalgası;
31	185	11.520	16.06	süreç on sekiz Eylül'de Pakistan'ın kuzeybatısında bir polis
32	53	4.000	13.25	Meksika'nın Pasifik kıyısında ise doğa alarm veriyor.
33	183	13.280	13.78	Polo Kasırgası, oluşumundan sonraki yirmi dört saat içinde b
34	114	8.000	14.25	yani ABD Ulusal Okyanus ve Atmosfer İdaresi'nin uydu kayıtla
35	169	10.880	15.53	Sistem bugün itibarıyla bir miktar zayıflasa da kıyıya paral
36	182	12.640	14.40	National Hurricane Center, yani Ulusal Kasırga Merkezi, Gerr
37	87	5.600	15.54	dik arazilerde hayati tehlike oluşturabilecek sel ve heyelan
38	73	4.480	16.29	Kasırganın hafta sonu Baha Yarımadası'nın güneyine yaklaşmas
39	59	4.960	11.90	ABD içinde ise bütçe takvimi yeniden kilitlenmiş görünüyor.
40	187	12.800	14.61	Senato ve Temsilciler Meclisi'ndeki Demokrat liderler Chuck 
41	181	11.520	15.71	Ancak Trump dün Truth Social üzerinden yaptığı paylaşımla gö
42	162	11.040	14.67	Temsilciler Meclisi bir Eylül'de, bir Ekim ile on bir Aralık
43	66	4.640	14.22	fakat ara seçimler öncesinde iki taraf arasındaki mesafe açı
