sira	karakter	saniye	kar_sn	metin
1	195	12.000	16.25	Brent petrolün varil fiyatı, ABD ile İran arasındaki karşılı
2	92	5.280	17.42	bugün faiz kararını açıklayacak merkez bankalarının önündeki
3	44	2.880	15.28	Bugün on Eylül iki bin yirmi altı, Perşembe.
4	10	0.800	12.50	Ben Alper.
5	92	5.280	17.42	Bugünün öne çıkan gelişmelerini sizin için derledim; gelin, 
6	105	5.920	17.74	Amerikan ordusunun İran'ın farklı noktalarına yönelik yeni s
7	114	6.400	17.81	Donald Trump, İran ordusunun misilleme yapması halinde çok d
8	165	9.760	16.91	Tahran cephesinde ise İran Ulusal Güvenlik Yüksek Konseyi Ge
9	149	8.800	16.93	ekonomik savaşa Basra Körfezi'nden ABD'nin deniz ablukasının
10	113	5.920	19.09	Husilerin deniz trafiğine yönelik saldırıları da fiyatlardak
11	101	6.080	16.61	İsrail'in Batı Şeria'daki yerleşim politikası, Batılı başken
12	179	10.240	17.48	İngiltere, Fransa ve Kanada, Batı Şeria'daki yerleşimlerde v
13	142	8.480	16.75	İngiltere Dışişleri Bakanı Ed Miliband, kararı parlamentoda 
14	176	11.680	15.07	Danimarka, Finlandiya, İzlanda, İrlanda, Norveç, Polonya, Po
15	208	12.800	16.25	İsrail yanıtı gecikmedi: Kudüs'teki İngiliz konsolosluğu kap
16	122	7.680	15.89	Gazze'de on Ekim iki bin yirmi beşte yürürlüğe giren ateşkes
17	150	8.640	17.36	İsrail ordusunun ateşkese rağmen düzenlediği son saldırıda b
18	126	7.200	17.50	Filistinli yetkililerin verilerine göre savaşın başından bu 
19	136	8.320	16.35	ateşkesin ilan edildiği ekim ayından bu yana ise bin üç yüz 
20	110	6.400	17.19	İnsani yardım girişindeki kısıtlamaların sürmesi, yeniden in
21	72	4.480	16.07	Rusya ile Ukrayna arasındaki savaşta diplomasi trafiği yenid
22	166	9.920	16.73	ABD Başkanı'nın özel temsilcileri Steve Witkoff ve Jared Kus
23	117	7.840	14.92	Kremlin Sözcüsü Dmitriy Peskov, Rusya, ABD ve Ukrayna arasın
24	72	4.640	15.52	Zelenskiy ise eylül sonunda üçlü bir zirve için çalıştıkları
25	20	1.440	13.89	Buna karşın cephede,
26	208	12.160	17.11	özellikle Donetsk hattında çatışmalar yoğunluğunu korurken u
27	82	4.640	17.67	Kuzey Amerika'da ticaret gerilimi karşılıklı tarifelerle yen
28	104	6.240	16.67	Kanada, ABD'nin yirmi milyar dolarlık Kanada ürününe uygulad
29	153	8.640	17.71	yedi yüzden fazla Amerikan ürününü kapsayan ve yaklaşık yirm
30	92	5.280	17.42	Başbakan Mark Carney, müzakerelerin son anda değişen şartlar
31	97	6.080	15.95	Listede çelik, süt ürünleri, beyaz eşya, tarım makineleri, k
32	80	4.960	16.13	ABD'de ise on bir Eylül saldırılarının yirmi beşinci yıl dön
33	143	8.320	17.19	on bir Eylül'ü Vatanseverlik Günü ilan eden bildiriyi imzala
34	84	5.280	15.91	Başkan ayrıca Dallas'ta düzenlenen Cumhuriyetçi Parti ara se
35	70	4.000	17.50	Teknoloji tarafında yılın en büyük satın alma haberi Nvidia'
36	136	7.840	17.35	Şirket, yapay zekâ modellerinin paylaşıldığı açık platform H
37	171	10.240	16.70	Platform bugün yaklaşık üç milyon model, beş yüz bin veri se
38	206	11.840	17.40	Nvidia'nın ABD Menkul Kıymetler ve Borsa Komisyonu'na yaptığ
39	146	8.480	17.22	Anlaşma, donanım tarafındaki hakimiyetin model dağıtım altya
40	49	2.720	18.01	Model yarışında da hareketli bir hafta yaşanıyor.
41	118	7.520	15.69	OpenAI, GPT-altı Astra adını verdiği yeni modeli kullanıma a
42	131	7.840	16.71	bilimsel analizden bilgisayar kullanımına kadar geniş bir al
43	175	10.080	17.36	Model, çevrim içi form doldurma, müşteri kayıtlarını güncell
44	179	11.840	15.12	Google cephesinde Ceminay üç nokta sekiz Flash ve Flash Cybe
45	116	6.720	17.26	Otonom ajanların hata ve güvenlik riskleri ile telif davalar
46	198	11.840	16.72	Apple, dün akşam Apple Park'ta düzenlediği ve Surprise and S
47	173	11.680	14.81	iPhone on sekiz Pro bin yüz doksan dokuz dolardan, Pro Max b
48	213	12.960	16.44	iki nanometre süreciyle üretilen Ayirmi Pro yongasını kullan
49	77	4.480	17.19	Şirket standart iPhone on sekiz modelini iki bin yirmi yedi 
50	187	11.520	16.23	Türkiye'de ise dokuz ve on Eylül'de düzenlenen GITEX AI Türk
51	101	6.240	16.19	Piyasalarda gözler bugün saat on dörtte açıklanacak Türkiye 
52	132	7.840	16.84	Banka, temmuzdaki son toplantısında politika faizi olan bir 
53	154	8.960	17.19	Beklenti anketine katılan ekonomistlerin yirmi dördü faizin 
54	154	8.960	17.19	Aynı gün Avrupa Merkez Bankası da kararını açıklayacak; kuru
55	159	9.440	16.84	Euro Bölgesi'nde enflasyon temmuzdaki yüzde iki virgül dokuz
56	187	11.680	16.01	ABD Merkez Bankası'nın toplantısı ise on beş ve on altı Eylü
57	86	5.120	16.80	enflasyon soğumazsa artırım gerekebileceği görüşünü paylaşan
58	223	13.440	16.59	Yurt içi piyasalarda dün Borsa İstanbul'da BIST yüz endeksi 
59	146	8.640	16.90	İstanbul serbest piyasada dolar kırk sekiz virgül yedi bin y
60	179	10.560	16.95	Altın tarafında yükseliş sürüyor: Orta Doğu'daki tırmanmanın
61	76	4.800	15.83	gram altının satış fiyatı altı bin sekiz yüz doksan lira sev
62	106	6.400	16.56	Çeyrek altın on bir bin iki yüz yedi liradan, yarım altın yi
63	181	10.400	17.40	Türkiye ekonomisinde bu haftanın ana başlığı, Cumhurbaşkanı 
64	164	9.920	16.53	Programda büyümenin iki bin yirmi yedide yüzde dört virgül i
65	137	8.320	16.47	iki bin yirmi altı büyüme tahmini ise küresel ticaretteki ya
66	152	8.960	16.96	Enflasyonun iki bin yirmi yedide yüzde yirmi bir, iki bin yi
67	69	4.000	17.25	bu yılın sonu için tahmin yüzde yirmi sekiz virgül dörde yük
68	110	6.720	16.37	İşsizlik hedefleri sırasıyla yüzde sekiz, yüzde yedi virgül 
69	157	8.960	17.52	Türkiye İstatistik Kurumu verilerine göre temmuzda mevsim et
70	134	8.000	16.75	işsiz sayısı yüz elli bin kişi artarak iki milyon sekiz yüz 
71	133	7.360	18.07	Kurum bugün temmuz ayı sanayi üretim endeksini, Bankacılık D
72	74	4.320	17.13	Siyaset gündeminde ana muhalefetteki yeniden yapılanma tartı
