sira	karakter	saniye	kar_sn	metin
1	47	2.720	17.28	Hürmüz Boğazı fiilen bir savaş alanına dönüştü;
2	179	10.880	16.45	ABD ile İran arasında aylardır süren çatışma karşılıklı tank
3	63	3.840	16.41	boğazdan yapılan gemi geçişleri ise yüzde yirmi sekiz gerile
4	43	2.880	14.93	Bugün sekiz Eylül iki bin yirmi altı, Salı.
5	10	0.960	10.42	Ben Alper.
6	92	5.120	17.97	Bugünün öne çıkan gelişmelerini sizin için derledim; gelin, 
7	152	9.760	15.57	İran Devrim Muhafızları, boğazdan izinsiz geçtiğini öne sürd
8	172	10.720	16.04	ABD tarafı ise İran içindeki Devrim Muhafızları hedeflerine 
9	175	10.400	16.83	İran resmî kaynakları, Hürmüzgan eyaletindeki Kuhestak'ta bi
10	136	8.000	17.00	Savaş öncesinde dünya petrol arzının yaklaşık beşte birinin 
11	141	8.640	16.32	Lübnan'ın güneyinde Kfar Reman'da bir konut binasına düzenle
12	88	5.440	16.18	aynı kentte bir araca yönelik ayrı bir saldırıda iki sağlık 
13	107	6.880	15.55	Gazze'de ise Ekim iki bin yirmi beşte imzalanan ateşkesin ik
14	153	9.120	16.78	Birleşmiş Milletler kaynakları ateşkes döneminde bölgedeki c
15	107	6.560	16.31	Batı Şeria'daki yerleşim genişletmelerine tepkiler de sertle
16	138	7.840	17.60	Katar Emiri ile yaptığı görüşmede genişlemeyi kabul edilemez
17	176	10.880	16.18	Rusya ve Ukrayna arasındaki savaşta gece boyunca süren eşgüd
18	137	8.320	16.47	Ukrayna da güneybatı Rusya'ya yönelik insansız hava aracı sa
19	60	4.960	12.10	Balkanlar'da ise yeni bir diplomatik kriz var: Bosna-Hersek,
20	180	10.560	17.05	savaş suçlusu olarak mahkûm edilmiş Ratko Mladiç'in yüceltil
21	101	5.920	17.06	Dışişleri Bakanı Elmedin Konakovic, iletişimin mümkün olan e
22	109	6.240	17.47	ABD'de Miami Uluslararası Havalimanı'nda pazar günü meydana 
23	141	8.160	17.28	Amazon için uçuş yapan bir Boeing yedi yüz altmış yedi, pist
24	171	9.600	17.81	National Transportation Safety Board, yani Amerikan Ulusal U
25	83	4.640	17.89	Siyaset cephesinde ise üç Kasım'da yapılacak ara seçimlerin 
26	162	9.280	17.46	Temsilciler Meclisi'nin dört yüz otuz beş sandalyesi ve Sena
27	64	3.840	16.67	Ön seçim takvimi de sürüyor, bugün New Hampshire sandık başı
28	145	7.840	18.49	Emeklilik ödemelerinde beklenen kesintileri önlemek için bor
29	74	4.000	18.50	Teknoloji tarafında yılın en iddialı hamlelerinden biri geçe
30	213	12.800	16.64	OpenAI, Astra adını verdiği yeni modelini tanıttı; şirket bu
31	129	7.680	16.80	Şirketin kurucu ortaklarından Greg Brockman, basın toplantıs
32	89	4.960	17.94	Bu iddia sektörde ihtiyatla karşılandı; bağımsız değerlendir
33	144	8.640	16.67	Nvidia, açık kaynak yapay zekâ ekosisteminin merkezindeki pl
34	145	9.120	15.90	İşlem, çip üreticisinin donanımdan model dağıtım katmanına d
35	210	13.440	15.62	Aynı dönemde Amazon'un bulut kolu AWS, Blackwell Ultra ve Ru
36	45	2.720	16.54	Anthropic cephesinde iki gelişme öne çıkıyor.
37	165	10.400	15.87	Şirket, Claude'un ProveikiME platformu üzerinden on bir gün 
38	57	3.360	16.96	bilgisayarla doğrulanmış ilk kanıtını ürettiğini duyurdu.
39	179	10.880	16.45	Ayrıca veri merkezi şirketi Nscale, sözleşmeye bağlanmış gel
40	114	6.560	17.38	bu sıçramanın ardında yirmi altı Ağustos'ta imzalanan kırk b
41	125	7.520	16.62	Apple ise Broadcom ile birlikte geliştirdiği, Baltra kod adl
42	134	8.640	15.51	Öte yandan geçtiğimiz günlerde büyük sohbet botlarında nered
43	96	5.440	17.65	kurumsal iş akışlarının tek bir katmana ne kadar bağımlı hâl
44	46	2.880	15.97	Küresel piyasalarda gözler para politikasında.
45	135	8.160	16.54	Federal Reserve, yani Amerikan Merkez Bankası, politika faiz
46	217	12.640	17.17	Enflasyon yüzde iki hedefinin belirgin biçimde üzerinde seyr
47	83	5.440	15.26	Başkan Kevin Warsh inatçı enflasyona karşı faiz artırımı iht
48	142	8.800	16.14	Wall Street cuma gününü satıcılı kapattı; esenpi beş yüz yüz
49	193	11.680	16.52	Nasdaq Bileşik Endeksi yüzde sıfır virgül yirmi dokuz gerile
50	98	6.400	15.31	yani yüzde sıfır virgül elli bir kayıpla elli üç bin dört yü
51	91	5.600	16.25	Beklentinin üzerinde gelen ağustos istihdam verisi, faiz ind
52	211	13.280	15.89	Emtiada spot altın yüzde sıfır virgül altı artışla ons başın
53	117	7.840	14.92	ABD Batı Teksas türü ham petrol yüzde sıfır virgül yetmiş ik
54	145	8.960	16.18	Deniz ticaretinde tablo ayrışıyor: Hürmüz geçişleri yüzde yi
55	129	7.520	17.15	Avrupa Birliği ise Grönland için dijital bağlantı ve temiz e
56	69	4.480	15.40	Türkiye'de siyasetin ana ekseni ana muhalefetteki yeniden şe
57	187	11.040	16.94	Ankara Bölge Adliye Mahkemesi'nin yirmi bir Mayıs'ta CHP'nin
58	215	13.280	16.19	Bu karardan sonra Özgür Özel, yirmi dört Temmuz'da Yeni Part
59	124	7.360	16.85	Yeni Parti, tutuklu bulunan İstanbul Büyükşehir Belediye Baş
60	168	10.880	15.44	Hukuki süreç ise iki koldan sürüyor: mutlak butlan kararına 
61	80	4.960	16.13	Mahkeme heyeti, gerekçeli mutlak butlan kararının dosyaya ek
62	164	9.760	16.80	Özgür Özel bugün partisinin Merkez Yönetim Kurulu toplantısı
63	180	11.040	16.30	Diplomasi trafiğinde TBMM Başkanı Numan Kurtulmuş, Irak Tems
64	143	8.000	17.88	Cumhurbaşkanı Yardımcısı Cevdet Yılmaz, İslam İşbirliği Teşk
65	161	8.960	17.97	Çevre, Şehircilik ve İklim Değişikliği Bakanı ve COPotuz bir
66	120	7.040	17.05	Ekonomide ağustos enflasyonu aylık yüzde bir virgül seksen d
67	217	12.800	16.95	Aylık artışa en büyük katkıyı yüzde dört virgül seksen iki y
68	174	10.880	15.99	Enerji, gıda, alkollü içecek, tütün ve altın hariç tutulan C
69	127	7.200	17.64	Çekirdekteki bu yapışkanlık, on Eylül'de toplanacak Para Pol
70	96	5.600	17.14	piyasa beklentisi ekim ve aralık toplantılarında yüzer baz p
71	166	8.800	18.86	Hazine ve Maliye Bakanlığı ile Strateji ve Bütçe Başkanlığı'
72	160	8.960	17.86	Programda büyüme iki bin yirmi yedi için yüzde dört virgül i
73	213	12.960	16.44	Yıl sonu enflasyon tahmini iki bin yirmi altı için yüzde yir
74	218	13.120	16.62	Bütçe açığının millî gelire oranı bu yıl için yüzde üç virgü
75	143	8.320	17.19	Hazine ve Maliye Bakanı Mehmet Şimşek, son dönemde ciddi şok
76	116	6.400	18.12	Piyasalarda dolar kırk sekiz virgül yirmi beş lira, avro ell
77	142	8.640	16.44	Gram altın altı bin dokuz yüz dokuz lira, çeyrek altın on bi
78	165	10.560	15.62	Borsa İstanbul'da BIST yüz endeksi önceki işlem gününü yüzde
