sira	karakter	saniye	kar_sn	metin
1	13	1.120	11.61	İyi akşamlar.
2	99	7.040	14.06	Nöron Haber akşam bülteninde bugünün öne çıkan gelişmelerini
3	47	4.000	11.75	Bugün yirmi iki Eylül iki bin yirmi altı, Salı.
4	10	1.120	8.93	Ben Pınar.
5	10	1.120	8.93	Ben Barış.
6	125	7.520	16.62	Bu akşam dünyadan ekonomiye, teknolojiden Türkiye gündemine 
7	17	2.720	6.25	Pınar, söz sende.
8	84	6.080	13.82	Dünya ve ABD gündeminde bugün diplomasi trafiği epey yoğundu
9	48	3.360	14.29	Günün en çok izlenen başlığı New York'tan geldi.
10	149	9.760	15.27	Birleşmiş Milletler Genel Kurulu'nun seksen birinci oturumun
11	112	7.040	15.91	Gazze için hazırlanan yirmi maddelik plandaki ilerlemeyi ve 
12	169	11.040	15.31	Trump, İran'a anlaşma için her fırsatın tanındığını, buna ra
13	138	8.800	15.68	Salondaki liderler için bu konuşma, savaşın yedinci ayına gi
14	173	11.200	15.45	Aynı oturumda Brezilya Devlet Başkanı Luis İnasyo Lula da Si
15	55	4.160	13.22	Tahran cephesinden ise gün içinde sert bir mesaj geldi.
16	189	14.240	13.27	İran İslam Devrim Muhafızları Ordusu sözcüsü Hossein Mohebbi
17	55	3.840	14.32	uzun soluklu bir mücadeleye hazırlandıklarını belirtti.
18	215	14.720	14.61	Savaşın Yemen ayağında da hareketlilik var; İran'la bağlantı
19	150	9.760	15.37	Yemen'in Suudi destekli Cumhurbaşkanı Rashid al-Alimi bu tab
20	187	12.640	14.79	Birleşik Krallık ise Başbakan Andy Burnham'ın açıklamasıyla 
21	100	6.720	14.88	Gyedi dışişleri bakanları da ortak bir çağrıyla İran'dan Hus
22	56	3.520	15.91	Savaşın ekonomik faturasına dönük bir girişim de masada.
23	116	8.000	14.50	Trump yönetimi, çatışmalarda hasar gören enerji altyapısının
24	108	7.680	14.06	sekiz Körfez ülkesinden eşit katkı gelmesi halinde toplam bü
25	54	4.320	12.50	Piyasalar bugün bu diplomatik sinyalleri olumlu okudu.
26	175	11.840	14.78	Hürmüz Boğazı üzerinden enerji akışının yeniden canlandırılm
27	71	5.600	12.68	çip üreticilerini izleyen endeks ise üst üste altıncı gününd
28	59	3.840	15.36	Washington bu hafta bir başka kritik ziyarete hazırlanıyor.
29	86	5.760	14.93	Çin Devlet Başkanı Şi Cinping, on yıl aradan sonra ilk kez B
30	162	11.040	14.67	Trump'ın Xi'yi Andrews Hava Üssü'nde karşılaması, resmi karş
31	80	6.720	11.90	Gündemin başlığını ticaret, yapay zekâ, kritik mineraller ve
32	137	9.280	14.76	Haber kaynaklarına göre Xi, bin dokuz yüz seksen iki tarihli
33	139	8.640	16.09	Şu an onay bekleyen on dört milyar dolarlık bir silah paketi
34	66	4.960	13.31	Kuzey Atlantik'te ise haritayı değiştirecek bir anlaşma imza
35	133	8.800	15.11	Trump, Amerika'nın Danimarka ve Grönland ile vardığı mutabak
36	152	10.880	13.97	Anlaşma kapsamında iki askeri üs planlanıyor: Soğuk Savaş dö
37	119	7.200	16.53	Washington bu adımı Çin ve Rusya'nın kutup bölgesindeki arta
38	43	2.720	15.81	Ukrayna'da savaş ağır bilançosuyla sürüyor.
39	190	13.280	14.31	Ülkenin güneydoğusundaki sanayi bölgesine düzenlenen Rus sal
40	189	12.960	14.58	Diplomasi kanalı da işliyor: Ukrayna Devlet Başkanı Volodimi
41	187	12.480	14.98	Fransa Cumhurbaşkanı Emanuel Makron ise Trump'la yaptığı gör
42	160	10.880	14.71	Avrupa'da yaptırım tartışması da sürüyor; Letonya, iki Rus i
43	68	4.800	14.17	Gazze'den ise uzun süredir gelen ilk olumlu başlıklardan bir
44	80	5.440	14.71	Yüz binlerce çocuk, yaklaşık üç yıl aradan sonra ilk kez yüz
45	185	12.960	14.27	Ancak tablo hâlâ ağır; UNICEF, yani Birleşmiş Milletler Çocu
46	93	6.240	14.90	Yeniden açılan sınıfların önemli bölümü geçici yapılarda ve 
47	92	6.560	14.02	Amerika'nın iç gündeminde ise basınla Beyaz Saray arasındaki
48	201	15.840	12.69	ABC, CBS, NBC, CNN ve Fox News, Beyaz Saray'ın bazı kuruluşl
49	57	3.840	14.84	yazılı basın ve fotoğraf havuzu ise çalışmayı sürdürüyor.
50	46	5.280	8.71	CNN, MS NOW ve Politico konuyu yargıya taşıdı.
51	124	7.840	15.82	Beyaz Saray ise buna karşılık YouTube üzerinden yedi gün yir
52	97	6.560	14.79	Bu arada Kaliforniya Valisi Gavin Newsom, veri merkezi sektö
53	129	8.320	15.50	İrlanda Veri Koruma Kurumu da konum verilerinin işlenmesinde
54	53	4.000	13.25	Barış, bu kadar başlığı bir günde görmek bile yorucu.
55	36	3.040	11.84	Sen bu tabloya bakınca ne okuyorsun?
56	83	5.760	14.41	Ben bugünün asıl hikâyesinin kürsüde değil, kulislerde geçti
57	133	8.960	14.84	Genel Kurul konuşmaları çoğu zaman pozisyon beyanıdır; asıl 
58	94	5.920	15.88	Körfez ülkelerinden beklenen fon katkısında ve perşembe günk
59	116	8.160	14.22	Petrol fiyatlarının diplomasi sinyaliyle gerilemesi buna güz
60	181	12.000	15.08	Xi ziyaretinde Tayvan'a yönelik on dört milyar dolarlık pake
61	202	13.440	15.03	Grönland anlaşmasıysa bana gündemin en kalıcı maddesi gibi g
62	115	8.320	13.82	Ukrayna'da enerji altyapısına dönük moratoryum fikrinin tutu
63	106	6.880	15.41	sahadaki askerî dengeden çok sivillerin ısınma ve elektrik m
64	107	7.040	15.20	Teknoloji ve yapay zeka cephesinde bugün gerçekten hareketli
65	55	3.680	14.95	Günün en çok konuşulan gelişmesi Wall Street'ten geldi.
66	79	6.080	12.99	Çip üreticisi AMD, tarihinde ilk kez bir trilyon dolarlık pi
67	124	8.800	14.09	Şirketin hisseleri bugünkü işlemlerde yüzde dokuz virgül dok
68	149	12.160	12.25	AMD böylece Nvidia, Broadcom ve Micron'un ardından bu eşiği 
69	188	12.640	14.87	Şirketin hisseleri iki bin yirmi altı başından bu yana yakla
70	38	3.040	12.50	Nasdaq da günü rekor seviyede kapattı.
71	90	6.400	14.06	Çin cephesinde ise Alibaba, yapay zeka yatırımlarını iki kol
72	109	8.320	13.10	Şirketin yarı iletken birimi T-Head tarafından geliştirilen 
73	191	12.800	14.92	Üst Yönetici Eddie Wu, yeni çipin bir önceki nesil Msekiz yü
74	128	8.480	15.09	Aynı sunumda şirketin Qwen ekibinin, beş trilyon ile on tril
75	125	8.320	15.02	Şu anki amiral gemisi modelin iki virgül dört trilyon parame
76	116	7.360	15.76	Duyurunun ardından Alibaba hisseleri Hong Kong'da yüzde beşi
77	65	4.320	15.05	Sektörün içinden gelen bir tartışma da bugün büyümeye devam 
78	208	14.720	14.13	Anthropic'in Üst Yöneticisi Dario Amodei'nin, on iki Eylül'd
79	109	7.840	13.90	Amodei, kontrolün kaybedilmesi, siber saldırı ve biyolojik k
80	219	14.400	15.21	Bu çağrıya OpenAI, Tesla, SpaceX ve Google DeepMind yönetiml
81	87	5.440	15.99	Türkiye'nin bu yarıştaki konumu da bugün yayımlanan bir değe
82	91	5.920	15.37	Dünya Bankası'nın Dünya Kalkınma Raporu iki bin yirmi altı v
83	154	10.720	14.37	yapay zekanın omurgasını oluşturan veri merkezleri ve hesapl
84	101	6.400	15.78	Rapora göre gelişmekte olan ülkeler yeni veri merkezi yatırı
85	143	9.760	14.65	ABD'deki yapay zeka şirketlerinin ise yalnızca iki bin yirmi
86	200	14.400	13.89	Türkiye Yapay Zeka Eylem Planı'nda veri merkezi kapasitesini
87	110	7.840	14.03	Planın kurumsal ayağında ise Ulusal Yapay Zeka Kurulu ile uy
88	40	2.720	14.71	Son olarak hukuk cephesinden bir başlık.
89	93	7.360	12.64	Apple ile OpenAI arasındaki ticari sır davasında delillere e
90	82	6.240	13.14	Apple, OpenAI'ın donanım geliştirme çalışmalarına ilişkin me
91	146	9.760	14.96	güç yönetimi ve batarya işlevleriyle ilgili belirli araştırm
92	133	8.800	15.11	Şirket ayrıca karşı tarafın uzmanlarınca incelenen adli kopy
93	62	4.960	12.50	Tabloyu ortaya koyduk, şimdi bir de işin arka planına bakalı
94	26	2.240	11.61	Sen ne dersin bu gidişata?
95	146	10.880	13.42	Bence bugünün asıl hikâyesi, yapay zekânın artık bir yazılım
96	174	12.800	13.59	AMD'nin bir trilyon dolara ulaşması da, Alibaba'nın kendi çi
97	60	4.000	15.00	o modeli çalıştırabilecek donanımda ve elektrikte birikiyor.
98	103	7.840	13.14	Amodei ile Huang arasındaki hız tartışmasını da bu zeminde o
99	162	10.880	14.89	aynı anda yüz milyarlarca dolarlık yatırım taahhüdü vermiş b
100	119	8.320	14.30	Türkiye açısından bakınca da resim net: bir gigavat kapasite
101	126	8.320	15.14	asıl belirleyici olan bu kapasitenin ne kadar hızlı ve ne ka
102	139	10.240	13.57	Apple ile OpenAI arasındaki dava ise bize şunu hatırlatıyor:
103	86	5.920	14.53	Ekonomi ve piyasalar tarafında bugün gözler yine kur ve bors
104	109	8.000	13.62	Borsa İstanbul güne satıcılı başladı ve BIST yüz endeksi açı
105	142	9.920	14.31	Gün içinde satış baskısı sürdü, endeks on üç bin iki yüz yir
106	117	8.800	13.30	Önceki kapanış on üç bin üç yüz otuz yedi puandı; yani dün t
107	211	13.600	15.51	Sektör endekslerinde ayrışma dikkat çekti: madencilik yüzde 
108	102	6.400	15.94	Holding endeksindeki yüzde iki virgül kırk birlik kayıp da e
109	36	3.040	11.84	Döviz cephesinde tablo farklı değil.
110	168	11.680	14.38	Dolar, serbest piyasada kırk sekiz virgül seksen iki lira se
111	96	6.720	14.29	Dün doların satış fiyatı kırk sekiz virgül seksen, avronunki
112	111	7.200	15.42	Yani günlük hareket sınırlı kalsa da, kurdaki yukarı yönlü e
113	30	2.080	14.42	Altın tarafında ise yön aşağı.
114	120	8.000	15.00	Gram altın altı bin yedi yüz seksen lira bandına geriledi, ç
115	143	9.280	15.41	Uluslararası piyasada ons altın dört bin üç yüz kırk dört do
116	176	13.600	12.94	Fiyatı baskılayan iki başlık var: Federal Reserve, yani Amer
117	101	6.720	15.03	Brent tipi ham petrol yüzde bir virgül altmış beş artışla yü
118	91	5.280	17.23	Piyasalar şimdi Fed yetkililerinin açıklamalarında ekim topl
119	48	3.360	14.29	Yurt içinde fon soruşturması gündemi de sürüyor.
120	139	9.760	14.24	Sermaye Piyasası Kurulu, yirmi Eylül tarihli kararıyla tasfi
121	142	11.200	12.68	Düzenleme, aralarında Tera, Pusula, Hedef, Pardus, Bulls, At
122	153	10.880	14.06	Kurul, kararın gerekçesi olarak fonların portföy yapılarını 
123	103	6.560	15.70	Kredili pozisyon tasfiyelerinin seyri ise yatırımcının bugün
124	44	3.040	14.47	Veri gündeminde ise olumlu bir başlık vardı.
125	223	14.400	15.49	Türkiye İstatistik Kurumu'nun açıkladığı tüketici güven ende
126	176	12.640	13.92	Alt kalemlere bakıldığında, gelecek on iki aylık dönemde day
127	101	7.360	13.72	Buna karşılık hanenin mevcut maddi durumunu gösteren alt end
128	150	10.400	14.42	Dün açıklanan verilerde de reel kesim güven endeksi yüz iki 
129	51	3.200	15.94	Barış, bu tabloyu bir de senin gözünden dinleyelim.
130	81	5.600	14.46	Bence bugünün en öğretici kısmı, verilerle fiyatların farklı
131	204	13.760	14.83	Tüketici güveninin sekiz yılın zirvesine çıkması ve harcama 
132	46	3.360	13.69	iyileşmenin henüz cebe yansımadığını söylüyor.
133	99	7.040	14.06	Borsadaki satışın kaynağı makro veri değil, büyük ölçüde fon
134	163	10.400	15.67	Sermaye Piyasası Kurulu'nun tasfiye süresini altı aya çıkarm
135	92	6.400	14.38	kısa vadede tedirginliği tamamen dindirmese de sürecin düzen
136	170	11.200	15.18	Dış tarafta ise Fed'in sıkı duruşu ve petrolün yüz doların ü
137	141	9.280	15.19	Önümüzdeki günlerde belirleyici olan şey, Fed'den gelecek ek
138	45	3.840	11.72	Türkiye gündemine geçiyoruz, başlıklar yoğun.
139	142	10.080	14.09	Günün en sarsıcı haberiyle başlayalım: Manisa'nın Turgutlu i
140	139	10.240	13.57	Saat sekize doğru, aynı okulun dokuzuncu sınıfında okuyan on
141	133	8.320	15.99	İlk açıklamalarda sekiz olarak duyurulan yaralı sayısı gün i
142	85	6.400	13.28	Saldırının ardından kaçan şüpheli, güvenlik güçleri tarafınd
143	122	8.160	14.95	Soruşturma kapsamında şüphelinin annesi, babası ve dedesi de
144	73	4.800	15.21	İçişleri ve millî Eğitim bakanlıkları olaydan hemen sonra ha
145	156	10.880	14.34	millî Eğitim Bakanı Yusuf Tekin, ülke genelinde okulların te
146	90	6.560	13.72	Yaralı öğrencilerden birinin taburcu edildiği, diğerlerinin 
147	34	2.880	11.81	Dış politikada gözler New York'ta.
148	135	9.600	14.06	Cumhurbaşkanı Recep Tayyip Erdoğan, bugün Birleşmiş Milletle
149	127	8.640	14.70	Bu yılki Genel Kurul, güveni yeniden inşa etme ve herkes içi
150	175	10.880	16.08	Türkiye'nin mesajlarının ağırlık merkezinde Gazze'deki insan
151	123	8.480	14.50	Rusya ile Ukrayna arasındaki savaş, Sudan, iklim krizi ve ya
152	158	10.720	14.74	Erdoğan, eşi Emine Erdoğan ile birlikte, ABD Başkanı Donald 
153	160	10.240	15.62	Cumhurbaşkanı'nın yirmi-yirmi üç Eylül'ü kapsayan ABD progra
