sira	karakter	saniye	kar_sn	metin
1	13	1.600	8.12	İyi akşamlar.
2	99	6.080	16.28	Nöron Haber akşam bülteninde bugünün öne çıkan gelişmelerini
3	49	3.680	13.32	Bugün on iki Eylül iki bin yirmi altı, Cumartesi.
4	10	1.120	8.93	Ben Pınar.
5	10	0.960	10.42	Ben Barış.
6	125	8.160	15.32	Bu akşam dünyadan ekonomiye, teknolojiden Türkiye gündemine 
7	17	1.920	8.85	Pınar, söz sende.
8	82	5.760	14.24	Dünya ve ABD masasında bugün gündemi yine Ortadoğu belirledi
9	146	10.240	14.26	Yemen'de Husiler, Kızıldeniz'in güney girişindeki Perim, yan
10	107	7.360	14.54	Son günlerde altı ilçede ve beş bin dört yüz kilometrekareli
11	118	8.160	14.46	böylece Bab-ül Mendep Boğazı'nın Yemen kıyısı boyunca uzanan
12	156	10.880	14.34	Boğaz, dünya ticaretinin ve özellikle petrol sevkiyatının en
13	209	13.280	15.74	Suudi Arabistan ise perşembe günü hava saldırısına uğrayan D
14	50	3.520	14.20	Hürmüz'deki tıkanıklığı aşmak için kullanılıyordu.
15	81	6.240	12.98	ABD ile İran arasındaki savaşın deniz trafiğine etkisi ise h
16	125	8.800	14.20	Son on günde Hürmüz Boğazı'ndan günde ortalama yalnızca on t
17	114	6.400	17.81	Brent petrolün varil fiyatı bu hafta yüz doların üzerine çık
18	160	10.560	15.15	Suudi Arabistan'ın ham petrol üretimi de ağustosta günlük al
19	77	5.280	14.58	temmuza kıyasla günlük bir virgül dokuz milyon varillik bir 
20	177	12.320	14.37	İran Dışişleri Bakanlığı, pazartesi günü Umman'da bölgesel b
21	87	5.440	15.99	Tahran ile Maskadın geçici geçiş koridorları konusunda bir a
22	49	3.200	15.31	Diplomasi trafiğinin bir diğer durağı Yeni Delhi.
23	153	9.920	15.42	Hindistan'ın ev sahipliğinde on sekizinci BRICS Zirvesi bugü
24	80	5.760	13.89	Çin Devlet Başkanı Şi Cinping ve İran Cumhurbaşkanı Mesud Pe
