sira	karakter	saniye	kar_sn	metin
1	88	5.280	16.67	ABD ile İran arasındaki aralıklı savaş bir aylık sessizliğin
2	142	8.640	16.44	ABD'nin İran'ın güneyine düzenlediği geniş çaplı hava saldır
3	141	8.320	16.95	onlarca kişi yaralandı ve Brent petrolün varil fiyatı bir gü
4	44	2.880	15.28	Bugün üç Eylül iki bin yirmi altı, Perşembe.
5	10	1.440	6.94	Ben Alper.
6	92	5.600	16.43	Bugünün öne çıkan gelişmelerini sizin için derledim; gelin, 
7	79	4.960	15.93	İran, Hürmüz Boğazı yakınındaki Sirik kentinde bir düğün tör
8	145	8.640	16.78	aralarında kadın ve çocukların da bulunduğu sivillerin öldüğ
9	4	0.640	6.25	U.S.
10	170	10.240	16.60	Central Command, yani ABD Merkez Kuvvetler Komutanlığı ise h
11	186	10.880	17.10	Donald Trump, İran'ın Hürmüz Boğazı'na yeniden yerleştirmeye
12	175	10.240	17.09	Şubat sonunda başlayan çatışmaların ardından iki ülke hazira
13	89	5.440	16.36	Gazze'de ateşkes kâğıt üzerinde yürürlükte olsa da sahadaki 
14	146	8.640	16.90	İsrail ordusunun, anlaşma gereği gerisine çekilmesi beklenen
15	120	6.880	17.44	İsrail Başbakanı Benjamin Netanyahu, Gazze Şeridi'nin yaklaş
16	192	10.880	17.65	Rusya ile Ukrayna arasında ise ABD'nin yürüttüğü temaslara r
17	47	2.880	16.32	Washington'da bir bütçe krizi son anda önlendi.
18	219	13.120	16.69	Temsilciler Meclisi, federal hükümeti on bir Aralığa kadar m
19	107	6.080	17.60	Böylece kasım ayındaki ara seçimler öncesinde dördüncü bir h
20	78	4.800	16.25	Yasa koyucular, tam yıllık ödenek yasasında uzlaşmayı seçim 
21	157	9.920	15.83	İspanya'da temmuz sonunda Fas sınırından Kuzey Afrika'daki S
22	127	7.360	17.26	Her yıl iki Eylül'de kutlanan Sebte Günü bu kez Madrid başta
23	172	10.720	16.04	Ana muhalefetteki Partido Popular, yani Halk Partisi ile Vox
24	173	10.880	15.90	Halk Partisi lideri Alberto Nunyes Feyho çağrının başını çek
25	95	5.760	16.49	Demokratik Kongo Cumhuriyeti'nde mayıs ayında başlayan Ebola
26	131	8.000	16.38	Hükümet verilerine göre otuz bir Ağustos itibarıyla altı bin
27	98	6.080	16.12	Bundibugyo türünden kaynaklanan salgın, ülkenin tarihindeki 
28	150	8.480	17.69	bu tür için ruhsatlı bir aşı ya da özel tedavi bulunmuyor ve
29	197	12.320	15.99	Nepal ile Tibet sınır hattında ağustos sonunda meydana gelen
30	133	7.200	18.47	Kayıplar arasında otuz sekiz ülkeden beş yüz seksen üç yaban
31	70	4.160	16.83	Yapay zekâ tarafında güvenlik eşiği tartışması yeni bir aşam
32	165	10.400	15.87	OpenAI, Astra adlı modelinin şirketin Preparedness Framework
33	100	5.760	17.36	modelin denetimli testlerde iki sıfırıncı gün açığını kendi 
34	101	5.280	19.13	Şirket modeli yakında yayınlayacağını, ancak en ileri siber 
35	200	12.320	16.23	Anthropic ise Claude Fable beş nokta bir ve Mythos beş nokta
36	128	7.200	17.78	Şirket ayrıca kurumsal müşteriler için verinin müşteri taraf
37	198	11.360	17.43	Nvidia, Tayvanlı çip üreticisi MediaTek'e üç virgül beş mily
38	218	13.760	15.84	Şirket aynı zamanda BlackRock, Blackstone, Goldman Sachs, Ap
39	173	10.400	16.63	Uber, yönetim katmanlarını azaltmak ve kaynaklarını otonom a
40	117	6.880	17.01	Google, Android'in eylül güncellemesiyle Ceminay'ın hafıza y
41	96	5.600	17.14	Meta ise kayıt ışığı kurcalanmış binlerce akıllı gözlüğün ka
42	191	11.360	16.81	Düzenleme cephesinde New York şehri okullarda sekizinci sını
43	73	4.640	15.73	Küresel piyasalarda eylülün ilk işlem gününde satıcılı bir s
44	133	8.160	16.30	New York borsasında Dow Jones endeksi yüzde sıfır virgül sek
45	216	12.320	17.53	esenpi beş yüz yüzde sıfır virgül yedi düşüşle yedi bin altı
46	86	5.280	16.29	sonraki işlem gününde teknoloji hisselerinin öncülüğünde kıs
47	192	11.520	16.67	ABD'de özel sektör istihdamını ölçen ADP verisinin ağustosta
48	223	13.440	16.59	Buna karşın petroldeki sıçramanın enflasyon üzerindeki etkis
49	116	6.880	16.86	Fed Başkanı Kevin Warsh, enflasyon hedefe yaklaşmazsa ilave 
50	156	8.800	17.73	Ons altın dört bin üç yüz iki dolar civarında dalgalanıyor; 
51	153	8.480	18.04	Trump'ın Venezuela ile vardığı ve Chevron'un ülkedeki varlığ
52	82	4.640	17.67	Türkiye'de siyasetin ana ekseni haziranda başlayan yeniden y
53	219	12.800	17.11	Ankara Bölge Adliye Mahkemesi'nin yirmi bir Mayıs'ta Cumhuri
54	119	7.360	16.17	yirmi dört Temmuz'da doksan bir milletvekiliyle birlikte yen
55	162	9.120	17.76	Bu ayrılık, Meclis'teki sandalye dağılımını değiştirerek Yen
56	193	11.520	16.75	Mutlak butlan dosyası halen Yargıtay Üçüncü Hukuk Dairesi'nd
57	209	12.800	16.33	Cumhuriyet Halk Partisi'nin başında bulunan Kemal Kılıçdaroğ
58	65	3.680	17.66	Kurultay davasının bir başka duruşması on altı Eylül'e ertel
59	204	11.520	17.71	İstanbul Büyükşehir Belediye Başkanı Ekrem İmamoğlu'nun yarg
60	117	7.200	16.25	İmamoğlu ile on bir sanığın seçim kanununa muhalefetten yarg
61	107	6.080	17.60	Kuzey Kıbrıs Türk Cumhuriyeti'nde Girne açıklarında yaşanan 
62	170	10.080	16.87	Taşucu Limanı'na giden Filojet adlı yolcu gemisinin alabora 
63	95	6.080	15.62	ikisi KKTC vatandaşı olmak üzere yirmi kişi için arama kurta
64	76	4.000	19.00	Olayla ilgili gemi kaptanının da aralarında bulunduğu dokuz 
65	80	5.440	14.71	KKTC'de otuz bir Ağustos'tan iki Eylül akşamına kadar ulusal
66	191	11.840	16.13	Cumhurbaşkanı Yardımcısı Cevdet Yılmaz bugün adada kayıp yak
67	93	5.600	16.61	Ekonomide gözler Türkiye İstatistik Kurumu'nun saat onda yay
68	106	6.080	17.43	Ekonomist anketlerinde aylık tüketici enflasyonu ortalama yü
