sira	karakter	saniye	kar_sn	metin
1	213	13.120	16.23	Basra Körfezi'nde ABD ile İran arasında karşılıklı tanker ve
2	10	1.440	6.94	Pazartesi.
3	10	0.800	12.50	Ben Alper.
4	92	6.080	15.13	Bugünün öne çıkan gelişmelerini sizin için derledim; gelin, 
5	72	4.160	17.31	Genel Kurulu genel görüşmelerinin en ağır başlığı olarak mas
6	115	8.480	13.56	Eylül başında ABD kuvvetleri İran'a ait beş ham petrol tanke
7	126	7.040	17.90	İran Devrim Muhafızları'nın balistik füzelerle bir Amerikan 
8	150	9.120	16.45	Tahran cephesinden yapılan açıklamalarda ise iki ABD savaş g
9	98	5.920	16.55	yani ABD Merkez Kuvvetler Komutanlığı da İran'a ait üç tanke
10	168	9.760	17.21	Avrupa Birliği Havacılık Emniyeti Ajansı, bölgedeki risk ned
11	125	7.040	17.76	Donald Trump, dokuz Eylül'de gazetecilere yaptığı açıklamada
12	167	9.920	16.83	Birleşmiş Milletler'in bu yılki genel görüşmeleri "Güveni ye
13	216	12.320	17.53	Cumhurbaşkanı Recep Tayyip Erdoğan, yirmi-yirmi üç Eylül tar
14	113	6.400	17.66	Erdoğan'ın yirmi üç Eylül'de Birleşmiş Milletler Genel Sekre
15	74	4.640	15.95	Washington'da haftanın en dikkat çekici randevusu ise yirmi 
16	165	9.920	16.63	Çin Devlet Başkanı Şi Cinping, on yılı aşkın sürenin ardında
17	94	5.600	16.79	Beyaz Saray'da resmi karşılama töreni ve Gül Bahçesi'nde ask
18	182	10.400	17.50	Devlet yemeğinin davetli listesinde Jeff Bezos, Sundar Picha
19	213	13.600	15.66	Trump, görüşmenin ana başlıklarından birinin yapay zekâ olac
20	66	3.520	18.75	İki ülkenin ekonomi heyetleri bugün New York'ta bir araya ge
21	120	7.200	16.67	Gazze'de on Ekim iki bin yirmi beşte yürürlüğe giren ateşkes
22	173	9.760	17.73	Filistin makamlarının verilerine göre ateşkesin başlangıcınd
23	55	3.360	16.37	kümülatif can kaybı yetmiş üç bin dokuz yüz ona ulaştı.
24	125	7.360	16.98	Birleşmiş Milletler soruşturma komisyonu üyesi Chris Sidoti,
25	115	6.720	17.11	on altı Eylül'de Gazze kentinin batısında altı katlı bir bin
26	76	4.480	16.96	Rusya-Ukrayna cephesinde diplomatik temaslar yoğunlaştı ama 
27	154	8.640	17.82	Steve Witkoff ve Jared Kushner'in Moskova ve Kiev'e yaptığı 
28	107	6.720	15.92	Kremlin Sözcüsü Dmitriy Peskov, sekiz Eylül'de üçlü müzakere
29	155	9.120	17.00	Ukrayna Devlet Başkanı Volodimir Zelenskiy ise ülkenin farkl
30	191	11.360	16.81	ABD iç siyasetinde üç Kasım'daki ara seçimlere doğru anket o
31	116	6.880	16.86	Trump'ın onay oranı otuz sekiz ile otuz dokuz aralığında, re
32	94	5.920	15.88	Senato haritasındaki yapısal avantaj Cumhuriyetçiler için de
33	81	4.800	16.88	Yapay zekâ tarafında sektörün kendi hızını tartışmaya açması
34	158	9.600	16.46	Anthropic'in Üst Yöneticisi Dario Amodei, şirket araştırmacı
35	198	11.040	17.93	teknolojinin katlanarak artan gelişim hızının sistemleri anl
36	170	10.720	15.86	Elon Musk bu çağrıya açık destek verdi, OpenAI Üst Yöneticis
37	188	12.320	15.26	OpenAI'ın küresel politikadan sorumlu yöneticisi Chris Lehan
38	75	4.160	18.03	şirketlerin ortak bir standart kurumu oluşturmayı tartıştığı
39	179	11.040	16.21	Aralarında Microsoft'un da bulunduğu yüzü aşkın şirketin imz
40	216	12.160	17.76	Anthropic'in Eylül iki bin yirmi altı tehdit raporunda, kötü
41	33	2.240	14.73	Sektörün ölçeği de rekor kırıyor.
42	141	9.120	15.46	Yapay zekâ çipleri, bulut altyapısı ve yazılım alanındaki en
43	95	5.440	17.46	Nvidia'nın piyasa değeri eylül ortası itibarıyla yaklaşık be
44	119	7.680	15.49	Google, Amazon, Meta ve Microsoft'un yalnızca bu yıl veri me
45	115	6.880	16.72	OpenAI'ın iki bin otuza kadar çok yüksek düzeyde nakit yakac
46	189	11.520	16.41	Apple ise kendi tasarımı çiplerle çalışacak bir yapay zekâ ç
47	56	3.200	17.50	Piyasalarda haftanın belirleyicisi para politikası oldu.
48	215	13.120	16.39	Federal Reserve, yani ABD Merkez Bankası, on altı Eylül'deki
49	208	13.120	15.85	Enerji fiyatları kaynaklı enflasyon baskısı tahvil piyasasın
50	127	7.360	17.26	Fransa'nın on yıllık tahvil faizi ise yüzde dört virgül elli
51	139	8.000	17.38	Brent petrol, diplomasi umutlarının fiyatlanmasıyla yüzde bi
52	104	6.080	17.11	günlük işlem aralığı yüz bir virgül yirmi iki ile yüz dört v
53	68	3.840	17.71	Ons altın dört bin üç yüz yetmiş altı dolar civarında işlem 
54	142	9.440	15.04	ABD hisse senedi vadelileri haftaya sınırlı alıcılı başladı;
55	125	7.520	16.62	Türkiye piyasalarında dolar/TL kırk sekiz virgül seksen sevi
56	80	4.480	17.86	Gram altının satış fiyatı altı bin sekiz yüz kırk beş lira c
57	170	11.200	15.18	BIST yüz endeksi on üç bin iki yüz seksen dört puan seviyesi
58	211	12.000	17.58	Türkiye Cumhuriyet Merkez Bankası eylül ayı toplantısında po
59	82	4.960	16.53	Ağustos ayında yıllık enflasyon yüzde otuz bir virgül elli b
60	90	5.440	16.54	Kurul, iç talepteki zayıflamanın belirginleştiğini, enflasyo
61	182	10.880	16.73	ancak jeopolitik gelişmeler nedeniyle yüksek seyreden enerji
62	77	4.640	16.59	Türkiye siyasetinde mutlak butlan krizinin sonuçları şekille
63	182	11.040	16.49	CHP kurultayında ikinci turda sekiz yüz on iki oyla genel ba
64	55	3.360	16.37	Kemal Kılıçdaroğlu'nun göreve dönmesi gündeme gelmişti.
65	96	5.920	16.22	yirmi dört Temmuz'da Özel ve doksan bir milletvekili partide
66	96	6.240	15.38	CHP Merkez Yönetim Kurulu on Eylül'deki toplantısında temyiz
67	128	7.840	16.33	gerekçe olarak Özel ve ekibinin artık partide taraf sıfatı t
68	208	12.160	17.11	Özgür Özel bugün Ankara'da Yeni Parti genel merkezinde Merke
69	106	6.400	16.56	İstanbul Büyükşehir Belediyesi'ne yönelik yolsuzluk davasınd
70	177	10.240	17.29	Görevinden uzaklaştırılan Ekrem İmamoğlu'nun da aralarında b
71	153	8.640	17.71	Ekonomi takviminde bugün Türkiye İstatistik Kurumu temmuz ay
72	110	6.400	17.19	Merkez Bankası da eylül ayı imalat sanayi kapasite kullanım 
73	178	10.400	17.12	Aile ve Sosyal Hizmetler Bakanı Mahinur Özdemir Göktaş, Birl
74	198	12.000	16.50	Türkiye Büyük Millet Meclisi Genel Kurulu ise bir Ekim Perşe
75	23	1.280	17.97	Haftanın takvimi yoğun.
76	164	9.280	17.67	Bugün kapasite kullanımı ve üretici fiyatları verileri, İsta
77	187	11.040	16.94	yirmi iki Eylül'de Cumhurbaşkanı Erdoğan'ın Birleşmiş Millet
78	114	7.200	15.83	otuz Eylül, Basra Körfezi uçuş uyarısının sona erme tarihi o
79	69	4.480	15.40	bir Ekim'de Meclis açılıyor, üç Kasım'da ABD ara seçimleri y
80	126	8.160	15.44	Sporda A millî Futbol Takımı, Fransa, İtalya ve Belçika ile 
81	134	7.680	17.45	basketbolda Fenerbahçe ile Beşiktaş arasındaki otuz dokuzunc
82	132	7.520	17.55	Meteoroloji Genel Müdürlüğü verilerine göre İstanbul'da hava
83	90	5.280	17.05	Ankara parçalı bulutlu bir gün geçirecek, sıcaklık yirmi yed
84	83	5.120	16.21	İzmir'de gökyüzü parçalı bulutlu, en yüksek sıcaklık otuz de
85	179	10.720	16.70	Yurdun birçok bölgesinde gök gürültülü sağanak görülecek, Gü
86	39	2.080	18.75	Gündemi sizin için Nöron değerlendirdi.
87	39	2.400	16.25	Bilgiyle kalın, yeniden buluşmak üzere.
