sira	karakter	saniye	kar_sn	metin
1	13	1.760	7.39	İyi akşamlar.
2	99	6.240	15.87	Nöron Haber akşam bülteninde bugünün öne çıkan gelişmelerini
3	42	4.160	10.10	Bugün dört Eylül iki bin yirmi altı, Cuma.
4	10	0.800	12.50	Ben Pınar.
5	10	1.120	8.93	Ben Barış.
6	125	8.160	15.32	Bu akşam dünyadan ekonomiye, teknolojiden Türkiye gündemine 
7	17	2.400	7.08	Pınar, söz sende.
8	83	5.760	14.41	Şimdi gözlerimizi Türkiye dışına çeviriyoruz; dünya gündemi 
9	29	2.880	10.07	İlk sırada yine Ortadoğu var.
10	205	13.120	15.63	ABD Merkez Kuvvetler Komutanlığı'nın Hürmüz Boğazı ve çevres
11	141	9.440	14.94	İran sağlık yetkilileri, son hava saldırılarında en az on se
12	104	7.840	13.27	Sirik bölgesinde bir düğün alanının vurulduğu yönündeki iddi
13	187	10.880	17.19	ordunun sivilleri hedef almadığını vurgulayarak çatışma orta
14	144	8.960	16.07	İran Birinci Cumhurbaşkanı Yardımcısı Mohammad Reza Aref ise
15	115	7.360	15.62	Enerji piyasaları ve boğazdan geçen ticari gemi trafiği bu a
16	51	3.680	13.86	Asya'da ise felaketin boyutu her geçen gün büyüyor.
17	217	13.440	16.15	Nepal ile Tibet sınır hattında geçen hafta yaşanan ani sel v
18	180	11.840	15.20	Bugün gelen tek olumlu haber, Trişuli üçA hidroelektrik sant
19	211	14.240	14.82	Kurtarma ekipleri, aynı tünelde kendilerine ulaşılamayan kır
20	93	5.760	16.15	Bölgede yağışların yeniden başlaması ihtimali arama çalışmal
21	40	3.520	11.36	Avrupa'da ise siyasetin gözü Almanya'da.
22	190	13.280	14.31	Pazar günü Saxony-Anhalt eyaletinde yapılacak eyalet meclisi
23	80	5.280	15.15	yani Almanya İçin Alternatif partisi yüzde kırk bir ile açık
24	175	12.320	14.20	Onu yüzde yirmi üç ile Hristiyan Demokrat Birlik izliyor; So
