sira	karakter	saniye	kar_sn	metin
1	212	13.440	15.77	Bir sünger avcısı değil, bir balıkçı: adamın "şu tümsekler e
2	117	7.040	16.62	Kimse tam yılı bilmiyordu — ta ki gökyüzünde patlayan bir fı
3	72	5.120	14.06	Kesilen o kütük, tarihi tek bir yıla, tek bir mevsime kadar 
4	75	4.800	15.62	Kuzey Atlantiğin kışları, insanın hikâye anlatma ihtiyacını 
5	138	8.640	15.97	Karanlık aylarda İzlanda'da uzun evlerin içinde, is kokan bi
6	79	4.640	17.03	Bunların arasında iki metin vardı ki, altı yüz yıl boyunca c
7	104	7.200	14.44	Biri Graynlendinga saga, yani Grönlandlıların Sagası; öteki 
8	168	10.240	16.41	İkisi de aynı şeyi iddia ediyordu: Grönland'da yaşayan bir a
9	38	2.560	14.84	Sagaların anlattığı sıralama şöyleydi.
10	101	6.400	15.78	Byarni Heryolfsson adında bir tüccar, İzlanda'dan Grönland'a
11	83	5.760	14.41	Karanlıktan çıktığında sancak tarafında ormanlık, alçak, tan
12	7	0.800	8.75	İnmedi.
13	59	3.840	15.36	Rotasını düzeltip Grönland'a vardı ve gördüğü şeyi anlattı.
14	104	6.720	15.48	Yıllar sonra Kızıl Eriğin oğlu Leyf Eyriksson, Byarni'nin ge
15	219	15.040	14.56	Batıya vardığında üç ayrı ülke buldu ve her birine gördüğü ş
16	122	8.640	14.12	ve daha güneyde, çayırlı, ılıman, kışın bile hayvanların dış
17	64	4.640	13.79	O üçüncü ad hem sagaların en çekici hem de en kuşkulu tarafı
18	133	8.320	15.99	Metinler orada yabani asma bulunduğunu, üzümden şarap yapıla
19	71	4.800	14.79	Kuzey Atlantiğin buz gibi sularını bilen herkes için bu, mas
20	37	2.400	15.42	Grönland'ın batısında üzüm mü olurdu?
21	42	2.880	14.58	Yalnız bu iddia sagalarla sınırlı değildi.
22	95	6.400	14.84	Sagalar yazıya geçmeden çok önce, bin yetmişlerde, Almanya'd
23	127	7.840	16.20	Hamburg ve Bremen başpiskoposlarının tarihini yazarken Danim
24	147	9.760	15.06	Kral, okyanusta bir ada daha olduğunu söylemişti; oraya Vinl
25	140	8.960	15.62	Bu satırlar, Kolomb'un doğumundan neredeyse dört yüz yıl önc
26	38	2.880	13.19	Sorun şuydu: elde tek bir kanıt yoktu.
27	36	2.240	16.07	Sagalar birbiriyle çelişiyordu bile.
28	165	9.920	16.63	Grönlandlıların Sagası ayrı ayrı seferlerden söz ediyor, Kız
29	60	3.520	17.05	İkisi de olaylardan iki yüz yıl kadar sonra kâğıda geçmişti.
30	62	4.480	13.84	Sözlü anlatı, taşındığı her nesilde biraz aşınır, biraz büyü
31	89	5.600	15.89	Tarihçiler için bu, üzerine bir kıtanın keşif tarihini kurab
32	71	4.640	15.30	Ondokuzuncu yüzyıl ve yirminci yüzyılın başı, işi daha da kö
33	139	8.800	15.80	İskandinav kökenli göçmenlerin Kuzey Amerika'daki varlığını 
34	147	9.280	15.84	Minnesota'da tarlada bulunduğu söylenen runik yazılı taşlar,
35	61	4.000	15.25	Neredeyse hepsi sahte çıktı ya da hiçbir zaman doğrulanamadı
36	196	11.520	17.01	Yüzyılın ortasında ünlü bir parşömen haritanın Vinland'ı gös
37	31	2.080	14.90	Böylece garip bir denge oluştu.
38	81	5.600	14.46	Bir yanda, birbirinden bağımsız iki ortaçağ kaynağı ısrarla 
39	76	5.280	14.39	Öte yanda, o iddiayı destekleyen her somut nesne elde tutulu
40	87	5.920	14.70	Sagaların vaat ettiği ülke, haritanın üzerinde değil, yalnız
41	63	4.320	14.58	Bu kilidi açacak şey, ne bir belge ne de bir tartışma olacak
42	109	7.040	15.48	Toprağın altında, kimsenin dikkatini çekmeyen bir yerde, çim
43	147	9.920	14.82	bin dokuz yüz altmış yazında Norveçli bir kâşif ve yazar ola
44	47	2.880	16.32	Yöntemi basitti ve tam da bu yüzden işe yaradı.
45	190	12.160	15.62	Sagalardaki mesafe ve gün tarifleriyle uğraşmak yerine, daha
46	111	7.040	15.77	O harita Vinland'ın kuzey burnunu belirli bir enleme, kabaca
47	129	8.480	15.21	Ingstad bu enleme baktığında karşısına adanın kuzey ucu çıkı
48	124	8.480	14.62	Kıyıda köy köy dolaştı ve her yerde aynı soruyu sordu: bural
49	78	5.120	15.23	Adanın en kuzey ucundaki küçük balıkçı yerleşiminde bu soruy
50	113	7.520	15.03	Yerin adı Lans o Medoz'du; Fransızca ve İngilizceden karışmı
51	79	5.280	14.96	Orada yaşayan bir balıkçı, George Decker, Ingstad'ı köyün bi
52	92	6.080	15.13	Denize bakan alçak bir taraçada, bir derenin kenarında, çime
53	39	2.720	14.34	Köylüler onlara yüzyıllardır alışkındı.
54	67	4.160	16.11	Aralarında yaygın kanı, buranın çok eski bir yerli kampı old
55	127	8.480	14.98	Kimse kazmamıştı, kimse merak etmemişti; balıkçılıkla geçine
56	75	5.440	13.79	Ingstad o tümseklere baktığında başka bir şey gördü: çökmüş 
57	57	3.520	16.19	İskandinavya'da ve İzlanda'da bu yapı biçimini biliyordu.
58	163	9.760	16.70	Ağaç iskeletin üzerine kalın çim keseklerinin istiflenmesiyl
59	85	5.920	14.36	Ertesi yıl kazı başladı ve işin bilimsel yükünü arkeolog Ann
60	116	7.200	16.11	bin dokuz yüz altmış bir ile bin dokuz yüz altmış sekiz aras
61	153	9.440	16.21	Sonradan Kanada Parklar İdaresi adına yürütülen çalışmalar, 
62	78	5.600	13.93	Ortaya çıkan şey bir köy değildi, bir kamptı; ama sıradan bi
63	35	2.240	15.62	Sekiz yapının kalıntısı belirlendi.
64	93	6.400	14.53	Bunlar üç kümede toplanmıştı ve her kümede büyük bir salon i
65	194	11.840	16.39	En büyüğü yaklaşık yirmi dokuz metreye on altı metre ölçüsün
66	104	6.720	15.48	Yapıların arasında bir demirci ocağı, bir kömür fırını ve ma
67	54	4.000	13.50	Kıyıya yakın kısımda tekne onarımına dair izler vardı.
68	41	3.040	13.49	Ama asıl konuşan şey, orada olmayanlardı.
69	15	1.280	11.72	Mezarlık yoktu.
