sira	karakter	saniye	kar_sn	metin
1	80	5.600	14.29	Karakum çölünün ortasında, en yakın suya günlerce uzaklıkta 
2	182	12.640	14.40	Altından bir saray, bir kanal ağı ve içinde hâlâ uyuşturucu 
3	92	6.080	15.13	Onu bulan adam, kendi mesleğine "uygarlıkların beşincisini b
4	109	6.720	16.22	Karakum Çölü'nün güneydoğusunda, haritada adı bile olmayan b
5	153	9.120	16.78	Uzaktan bakınca tepe değildir aslında; rüzgârın binlerce yıl
6	32	2.240	14.29	Çevresinde ne ağaç vardır ne su.
7	75	4.960	15.12	Yazın toprak elli dereceyi bulur, kışın aynı toprak çatlayac
8	59	4.160	14.18	Türkmenler buraya Gonur Depe der; kabaca gri tepe demektir.
9	197	12.480	15.79	bin dokuz yüz yetmiş iki yılında bir arkeolog, bu gri kabart
10	32	2.400	13.33	O arkeolog Viktor Sarianidi'ydi.
11	48	3.040	15.79	bin dokuz yüz yirmi dokuzda Taşkent'te doğmuştu.
12	129	8.320	15.50	Ailesi Pontuslu Rumlardandı; annesi Athena ve babası Yoannis
13	185	11.520	16.06	Sarianidi bir Rus bilim adamı olarak yetişti, bin dokuz yüz 
14	98	6.240	15.71	Doktora tezini bin dokuz yüz yetmiş beşte tamamladı; konusu 
15	144	8.960	16.07	Yani bu adam, kariyerinin en verimli yıllarını Orta Asya'nın
16	77	4.960	15.52	Sarianidi'nin adını dünyaya duyuran şey aslında Gonur değil,
17	74	4.960	14.92	bin dokuz yüz yetmiş sekizde, Tillya Tepe'de altı el değmemi
18	48	3.200	15.00	İçlerinden yirmi binden fazla altın parça çıktı.
19	43	3.680	11.68	Kâseler, taçlar, tokalar, hayvan figürleri.
20	76	4.960	15.32	Basın buna Baktriya Altınları adını taktı ve Sarianidi bir a
21	76	4.960	15.32	Ama bu meşhur olma biçimi, hikâyenin geri kalanını neredeyse
22	147	9.920	14.82	Çünkü o sırada adam zaten aklını başka bir yere vermişti: Tü
23	117	7.520	15.56	Murgab, Afganistan'ın dağlarından çıkar, kuzeye akar ve Kara
24	53	3.680	14.40	Suyun bittiği yer, tarım için mümkün olan son yerdir.
25	132	8.640	15.28	İşte bu son çizgide, Bronz Çağı'nda birbiri ardına yerleşmel
26	159	9.920	16.03	Sarianidi bin dokuz yüz yetmiş dörtte burada sistemli kazıla
27	112	7.040	15.91	bin dokuz yüz doksana gelindiğinde bölgede iki yüzden fazla 
28	218	14.560	14.97	Ama asıl mesele şuydu: Sarianidi bu yerleşmelerin dağınık kö
29	36	2.400	15.00	Bunu tarif etmek için bir ad önerdi.
30	120	7.520	15.96	Bugün literatürde Baktriya-Margiana Arkeoloji Kompleksi olar
31	116	7.200	16.11	Yani Mezopotamya'nın, Mısır'ın ve İndus'un yanına, kimsenin 
32	33	2.400	13.75	Bu teklif hiç kolay karşılanmadı.
33	141	8.960	15.74	Sarianidi'nin çağdaşları arasında onu fazla hızlı sonuç çıka
34	82	5.600	14.64	Sert, tartışmayı seven, geri adım atmayan bir adamdı; bu da 
35	97	6.400	15.16	Kazı raporları çoğu zaman Rusça yayımlandı, Batı'daki meslek
36	126	7.520	16.76	Soğuk Savaş yılları boyunca Türkmenistan'daki bir kazıya yab
37	102	6.240	16.35	Dolayısıyla yıllarca Gonur, dünyanın geri kalanı için tek bi
38	65	4.480	14.51	Sarianidi bu itirazlara cevabı tartışmayla değil, kazmayla v
39	48	3.040	15.79	Ekipleri kumun altından yapı çıkardıkça çıkardı.
40	105	6.880	15.26	Bugün Gonur'da kazılan alan elli hektarı aşıyor; bütün höyük
41	62	3.840	16.15	Bu alandan beş yüzden fazla anıtsal yapı kalıntısı belgelend
42	37	3.040	12.17	Bu, birkaç mevsimlik bir iş değildir.
43	51	3.840	13.28	Bu, bir insanın ömrünü tek bir tepeye yatırmasıdır.
44	31	2.240	13.84	Ve kum, ona bunu kolay yapmadı.
45	69	4.960	13.91	Kazılan her duvar, birkaç yıl içinde yeniden gömülme riski t
46	86	6.400	13.44	Kerpiç, açığa çıkınca çözülmeye başlar; rüzgâr yüzeyi yalar,
47	96	6.240	15.38	Sarianidi'nin kazı defterleri bu yüzden sadece bir keşif kay
