sira	karakter	saniye	kar_sn	metin
1	62	4.320	14.35	Çölde yürüyorsunuz ve ayağınızın altındaki beyaz zemin bombo
2	124	7.680	16.15	Sonra hava nemleniyor ve tam önünüzde, kendi adımlarınızın y
3	79	5.440	14.52	O ayak, bütün bir kıtanın tarihini yazan takvimi on bin yıl 
4	103	6.400	16.09	Yeni Meksika'nın güneyinde, Tularosa Havzası'nın ortasında, 
5	29	2.240	12.95	Uzaktan bakan biri kar sanır.
6	126	8.000	15.75	Ayağını bastığında o beyazlığın kar gibi soğuk olmadığını, ı
7	106	7.360	14.40	Çünkü bu kum, dünyanın başka hiçbir yerinde bu ölçekte bulun
8	112	7.040	15.91	Milyonlarca yıl önce bölgeyi kaplayan sığ denizler çekilirke
9	62	4.800	12.92	Yağmur o dağlardan aşağı indikçe alçıyı çözdü, havzaya taşıd
10	45	2.720	16.54	Ama bu havzanın denize açılan bir kapısı yok.
11	70	4.640	15.09	Su geldiği yerde kaldı, buharlaştı, geriye tuzunu ve alçısın
12	62	4.320	14.35	Rüzgâr kristalleri kırdı, öğüttü, kuzeydoğuya doğru sürükled
13	61	3.840	15.89	Bugün yedi yüz kilometrekareyi aşan o kum denizi böyle doğdu
14	32	2.560	12.50	Kumun geldiği yer ise artık yok.
15	179	11.200	15.98	Buzul çağının son soğuk döneminde bu havzanın tabanında Oter
16	108	7.040	15.34	Göl kuruduğunda geriye çatlamış, sertleşmiş, rüzgârın üzerin
17	68	5.120	13.28	Bu tabanın kuzeybatı ucuna Alkali Flat, yani Alkali Düzlüğü 
18	131	8.000	16.38	Parkın turistik bölümünün dışında, büyük ölçüde ordunun füze
19	117	8.320	14.06	Ve tam orada, o sert, tekdüze zeminde, bölgede çalışan herke
20	18	1.440	12.50	İzler beliriyordu.
21	126	8.160	15.44	Yağmurdan sonra ya da yeraltı suyunun yüzeye yaklaştığı bell
22	45	3.360	13.39	Sonra zemin kuruyor, izler silinip gidiyordu.
23	87	5.760	15.10	Kimse onları kazmıyor, çıkarmıyordu; kendiliğinden geliyor, 
24	64	4.160	15.38	Bölgede çalışan araştırmacılar onlara hayalet izler adını ta
25	149	9.280	16.06	iki bin beş yılında parka gelen ve uzun yıllar buranın doğal
26	85	5.760	14.76	Duyduğu şey bir efsane değildi; sadece kimsenin ne yapacağın
27	44	3.040	14.47	Nedeni, bir ayağın çamura basmasıyla ilgili.
28	175	11.360	15.40	Bir ayak ıslak çamura bastığında yalnızca bir çukur açmaz; a
29	145	9.760	14.86	Üzerine on binlerce yıl boyunca yeni tortu çökse, izin kendi
30	96	6.400	15.00	Zemin nemlendiğinde iz olan yer ile iz olmayan yer suyu fark
31	126	8.000	15.75	İzlerin bir kısmının içinde, çanağın dibinde tutunmuş ince y
32	140	8.960	15.62	Böylece bütün bir düzlük, doğru nem koşullarında birkaç saat
33	39	3.200	12.19	Bu güzeldi ama bilim açısından kâbustu.
34	33	2.560	12.89	Görünmeyen bir şeyi kazamazsınız.
35	76	5.440	13.97	Nerede olduğunu bilmediğiniz bir izi koruyamaz, ölçemez, har
36	36	2.560	14.06	Ve Alkali Düzlüğü sonsuz genişlikte.
37	37	2.720	13.60	Çözüm, arkeolojiye yan kapıdan girdi.
38	164	9.760	16.80	Cornell Üniversitesi'nden Thomas Urban, yeraltını dalgalarla
39	151	9.920	15.22	iki bin on dokuzda yayımlanan çalışmada elde edilen sonuç be
40	83	5.600	14.82	iri hayvan izlerinin ise tamamını yüzeyi hiç kazımadan yerin
41	190	11.840	16.05	Dahası, radar yalnızca izin varlığını değil, altındaki defor
42	44	2.880	15.28	Görünmez olan şey ölçülebilir hale gelmişti.
43	208	12.960	16.05	Geriye tek bir soru kalıyordu ve o soru, bütün hikâyeyi bir 
44	77	4.960	15.52	Ama tarihe geçmeden önce, o izlerden birinin ne anlattığına 
45	117	6.880	17.01	Çünkü Alkali Düzlüğü'nde bulunan binlerce izin arasında bir 
46	126	7.360	17.12	Matthew Bennett'in başını çektiği ekip, gölün eski kıyı hatt
47	141	9.440	14.94	Dizi bir buçuk kilometreden uzundu ve gidiş-dönüş bir yolcul
48	68	4.640	14.66	Bu, bilinen dünyada bu döneme ait en uzun çift yönlü insan i
49	37	2.720	13.60	İzleri bırakan kişinin ayağı küçüktü.
50	78	5.440	14.34	Ölçüler, genç bir ergen ya da ufak tefek yetişkin bir kadın 
