sira	karakter	saniye	kar_sn	metin
1	79	5.120	15.43	Bir evde ocaktaki tencerenin içinde yemek vardı; kaşık hâlâ 
2	103	6.400	16.09	Üç bin yıl önce bir gece bu köy alev aldı, çatılar nehre çök
3	133	8.960	14.84	Arkeologlar hesapladığında ortaya çıkan şey daha da tuhaftı:
4	84	5.600	15.00	İngiltere'nin doğusunda, denizden neredeyse hiç yükselmeyen 
5	98	6.560	14.94	Yüzyıllar boyunca burası su altındaydı: sazlıkla, söğütle, d
6	106	6.720	15.77	On yedinci yüzyıldan başlayarak kanallar açıldı, pompalar ku
7	110	7.680	14.32	Toprak kurudukça çöktü; bugün bazı yerlerde arazi, üç yüz yı
8	108	6.720	16.07	Bu kurutulmuş düzlüğün altında, turbanın ve ırmak çamurunun 
9	6	0.640	9.38	Tahta.
10	6	0.800	7.50	Kumaş.
11	6	0.640	9.38	İplik.
12	62	3.520	17.61	Normal koşullarda toprağın birkaç on yılda yok ettiği her şe
13	106	6.560	16.16	Cambridgeshire bölgesindeki Whittlesey kasabasının kenarında
14	51	3.680	13.86	Tuğla yapmaya elverişli, koyu renkli, ağır bir kil.
15	110	7.040	15.62	Kasabanın çevresindeki dev çukurlar bu yüzden açıldı; bir bu
16	92	6.560	14.02	Ocaklardan biri, hemen yanındaki çiftliğin adıyla anılıyordu
17	165	10.240	16.11	bin dokuz yüz doksan dokuz yılında, terk edilmiş bir ocak çu
18	69	4.320	15.97	Çamurdan yukarı doğru çıkan, düzgün aralıklarla dizilmiş ahş
19	87	5.440	15.99	Doğanın rastgele bıraktığı kökler değillerdi; uçları sivrilt
20	157	9.760	16.09	Redding sonraki ziyaretlerinde kazıkların çevresindeki gevşe
21	87	5.440	15.99	Elindeki avuç dolusu buluntu, o kazıkların altında bir yerle
22	64	4.480	14.29	Bu tür bir ipucu, bu düzlükte kolay kolay ikinci kez ele geç
23	145	9.440	15.36	Drenaj devam ettikçe su seviyesi düşüyor, turba havayla tema
24	81	5.280	15.34	Aynı bölgede bilinen benzer alanlar, kimse onlara dokunmadan
25	73	5.280	13.83	Kazıklar hâlâ ıslaktı; ama ne kadar süre ıslak kalacakları b
26	39	2.880	13.54	iki bin dörtte ilk küçük sondaj açıldı.
27	96	5.760	16.67	Çamurun içinde iki virgül iki metrelik bir hat boyunca dizil
28	205	12.960	15.82	İki yıl sonra, iki bin altıda daha geniş bir deneme kazısı y
29	22	1.600	13.75	içi dolu çanak çömlek.
30	166	10.080	16.47	Yani burada bir yangın olmuştu ve yangın, olağan bir terk ed
31	106	6.720	15.77	Bu arada ocağın başka bir köşesinde, eski ırmak yatağının iz
32	147	9.120	16.12	Tek bir ağaç gövdesinin oyulmasıyla yapılmış teknelerdi; en 
33	62	3.680	16.85	Yanı sıra sazdan örülmüş balık ve yılanbalığı tuzakları çıkt
34	132	8.480	15.57	Anlaşılan bu kuru tarlanın altından, bir zamanlar gerçekten 
35	217	13.760	15.77	Bütün bunlar bir araya gelince, İngiltere'nin kültür mirası 
36	38	2.560	14.84	Bütçe bir virgül bir milyon sterlindi.
37	148	8.640	17.13	İşi Cambridge Üniversitesi'ne bağlı Cambridge Arkeoloji Biri
38	91	6.720	13.54	Çalışma Eylül iki bin on beşte başladı ve Ağustos iki bin on
39	43	2.880	14.93	Kazılan alan yalnızca bin yüz metrekareydi.
40	40	2.720	14.71	Ama bu, sıradan bir kara kazısı değildi.
41	149	10.080	14.78	Su masasının altında çalışıldığı için alan sürekli pompaland
42	124	8.160	15.20	Çıkan her parçanın yeri üç boyutlu olarak kaydedildi, çünkü 
43	90	5.600	16.07	Kazı bittiğinde tek başına yapı ahşabı olarak on sekiz bin y
44	123	7.840	15.69	Geriye tek bir soru kalıyordu: bu kazıklar ne taşıyordu ve k
45	27	2.400	11.25	Yaklaşık MÖ sekiz yüz elli.
46	72	5.120	14.06	Burada henüz tarla yok; yavaş akan, sığ, tatlı su taşıyan bi
47	41	2.560	16.02	Bugünkü Nene Irmağı'nın atalarından biri.
48	100	6.400	15.62	Kıyıları sazlık, suyun içi bitki dolu, çevresinde yılanbalığ
49	66	4.000	16.50	Bir topluluk gelip bu kanalın tam üstüne yerleşmeye karar ve
50	70	4.640	15.09	Yaptıkları şey, kara üzerinde bildikleri evin suya uyarlanmı
51	108	6.880	15.70	Önce iki eş merkezli halka oluşturacak biçimde meşe kazıklar
52	126	8.160	15.44	Kazıkların üstüne, suyun yaklaşık iki metre yukarısına, ince
53	23	1.760	13.07	Duvarlar çit dokumaydı.
54	75	5.760	13.02	Çatı üç katlıydı: en altta yalıtım için saman, üstünde kesek
55	93	6.400	14.53	Tabanı yaklaşık elli metrekare olan, içi sıcak tutulan, duma
56	37	2.720	13.60	Böyle dört büyük yuvarlak yapı vardı.
57	126	8.000	15.75	Bunlar kabaca doğu-batı doğrultusunda, ikişerli duracak biçi
58	92	5.600	16.43	Beşinci yapı diğerlerinden farklıydı: daha küçük, kare planl
59	71	4.640	15.30	Bütün bu küme, sivriltilmiş kazıklardan oluşan bir çitle çev
60	198	12.640	15.66	Çitin kazı sırasında izlenebilen bölümü kırk dokuz virgül se
61	66	4.480	14.73	Çitin kapattığı alanın en az altı yüz metrekare olduğu hesap
62	81	5.440	14.89	Yapıların oturduğu yerleşim adacığı ise kabaca kırk üç metre
63	68	4.480	15.18	Ağaç halkalarının incelenmesi, bu keresteyle ilgili iki şey 
64	153	10.400	14.71	Birincisi, taşıyıcı kerestelerin hepsi aynı yıl kesilmişti; 
65	41	3.200	12.81	İkincisi, bu odun hiç dinlendirilmemişti.
66	71	4.480	15.85	Kesilip doğrudan yapıya girmişti ve yerleşim yıkıldığında hâ
67	83	5.600	14.82	Bu, bir köyün sıfırdan, tek bir hamlede, planlı biçimde kuru
