sira	karakter	saniye	kar_sn	metin
1	131	9.120	14.36	Dört bin beş yüz yıl boyunca Büyük Piramidi kimin, nasıl dik
2	147	9.760	15.06	Sonra Kızıldeniz kıyısında, piramitten yüzlerce kilometre uz
3	78	5.600	13.93	İçinde gemi seferleri, ekmek tayınları ve bir tarih vardı: p
4	141	7.840	17.98	Süveyş'ten güneye doğru Kızıldeniz kıyısını takip ederseniz,
5	71	5.120	13.87	Sağınızda deniz, solunuzda çölün içine doğru alçalan kireçta
6	59	4.000	14.75	Ne bir tapınak, ne bir sütun, ne kumdan yükselen bir duvar.
7	41	2.560	16.02	Turist otobüsleri buradan durmadan geçer.
8	109	7.680	14.19	Oysa bu boşluk, insanlık tarihinin bilinen en eski limanının
9	52	3.200	16.25	Buranın bir şey olduğunu ilk fark eden adam yanıldı.
10	156	9.920	15.73	On dokuzuncu yüzyılın başında Mısır'ı karış karış gezen İngi
11	132	7.840	16.84	insan eliyle açılmış olduklarının apaçık belli oluşuna baktı
12	81	5.120	15.82	bin sekiz yüz otuz ikide yayımlanan kitabına bu şekilde kayd
13	27	1.920	14.06	Aradan yüz yirmi yıl geçti.
14	199	13.440	14.81	bin dokuz yüz ellilerde bölgede çalışan iki Fransız, Fransua
15	102	6.560	15.55	Ama bin dokuz yüz elli altı Süveyş bunalımı bölgeyi kapattı,
16	35	2.880	12.15	Vadi el-Carf bir kez daha unutuldu.
17	28	2.080	13.46	Üçüncü seferinde unutulmadı.
18	177	11.040	16.03	Fransız Mısırbilimci Piyer Tale, eski kayıtları ve hava foto
19	38	2.560	14.84	Ortaya çıkan şey bir mezarlık değildi.
20	12	1.120	10.71	Bir tesisti.
21	45	3.040	14.80	Kireçtaşı tepelere oyulmuş otuz galeri vardı.
22	175	11.520	15.19	Kimi on altı metre, kimi otuz metreyi aşan uzun tüneller; ya
23	23	1.600	14.38	Hiçbirinde ceset yoktu.
24	119	8.480	14.03	İçlerinde sedir ve çam kerestesi, halat parçaları, kürekler,
25	30	2.560	11.72	Bunlar mezar değildi, depoydu.
26	12	1.280	9.38	Gemi deposu.
27	100	6.400	15.62	Sökülmüş teknelerin parçaları, bir sonraki sefere kadar bura
28	43	2.720	15.81	Denizin kenarında bir de mendirek buldular.
29	127	8.480	14.98	Taştan yapılmış, L biçiminde, her kolu yaklaşık iki yüz metr
30	61	3.840	15.89	Arkasında kapalı, korunaklı bir demirleme havuzu bırakıyordu
31	142	9.440	15.04	Suyun altında ve karadaki depo binasında toplam yüzü aşkın t
32	77	5.920	13.01	Doksan dokuz tanesi tek bir binada, bir ambar düzeniyle sıra
33	191	11.680	16.35	Kıyıdaki on üç uzun odaya bölünmüş, yaklaşık altmış metrelik
34	69	5.280	13.07	Küplerin üstünde kırmızı aşı boyasıyla yazılmış bir isim var
35	66	4.320	15.28	Yunanların Keops dediği, Giza'daki Büyük Piramidin sahibi fi
36	88	5.920	14.86	Liman, onun saltanatında, yani günümüzden yaklaşık dört bin 
37	65	4.640	14.01	Dünyanın bilinen ikinci en eski limanından bin yıldan fazla 
38	84	5.440	15.44	Peki bir firavun, başkentinden günlerce uzaktaki bu ıssız kı
39	19	1.440	13.19	Cevap karşı kıyıda.
40	149	10.560	14.11	Vadi el-Carf'ın tam karşısında, Süveyş Körfezi'nin öte yakas
41	206	13.280	15.51	Karşı kıyıdaki el-Marha mevkiinde küçük bir kale, onun biraz
42	52	3.680	14.13	Vadi el-Carf, bu bakır seferlerinin çıkış kapısıydı.
43	114	8.000	14.25	Gemiler burada kurulur, karşıya geçer, adam ve erzak taşır, 
44	100	6.400	15.62	Sonra, iki bin on üç baharında, bu mağaralardan ikisinin önü
45	30	2.560	11.72	yirmi dört Mart iki bin on üç.
46	74	4.640	15.95	Kazı ekibi, Giki diye numaralandırdıkları galerinin girişini
47	67	4.640	14.44	Toprağın içinden ince, kırılgan, kahverengi pullar çıkmaya b
48	8	0.800	10.00	Papirüs.
49	211	13.600	15.51	Birkaç gün sonra, on günlük bir aradan sonra, hemen yanındak
50	25	2.400	10.42	neredeyse bütün tomarlar.
51	45	2.880	15.62	Papirüsün ne olduğunu hatırlamakta fayda var.
52	201	12.320	16.31	Nil bataklıklarında yetişen bir saz bitkisinin özü şeritler 
53	90	6.080	14.80	Hafiftir, esnektir, üstüne is ve aşı boyasından yapılmış mür
54	32	2.080	15.38	Ve nemle karşılaştığı anda ölür.
55	117	7.360	15.90	Mısır'ın yazılı hafızasının büyük bölümünün kaybolmasının se
56	104	6.560	15.85	Ancak çölün mutlak kuruluğunda, üstelik bir taş bloğun altın
57	37	2.560	14.45	Daha eski papirüs bulunmamış değildi.
58	141	8.800	16.02	Sakkara'da, çok daha erken bir döneme ait bir mezardan bombo
59	60	3.840	15.62	Ama üstünde yazı olan hiçbir şey bu kadar eskiye gitmiyordu.
60	135	8.960	15.07	Vadi el-Carf'ta bulunanlar, dünyanın bugüne kalmış en eski y
61	28	2.080	13.46	Parçaları açmak yıllar aldı.
62	199	12.800	15.55	Bir kısmı suyla temas etmiş, liflerine kadar çözülmüştü; ilg
63	77	5.280	14.58	Açıldıklarında karşılarına beklenmedik bir görüntü çıktı: me
64	133	8.640	15.39	Kırmızı mürekkeple çizilmiş dikey sütunlar, üstte kırmızı ba
65	49	3.040	16.12	Yer yer araya düzgün hiyeroglif işaretler girmiş.
66	46	4.160	11.06	Yani bu bir mektup, bir dua, bir şiir değildi.
67	13	1.120	11.61	Bir defterdi.
68	65	4.160	15.62	Bir devlet dairesinin, bir şantiyenin tuttuğu türden bir çiz
69	20	1.440	13.89	İki tür belge vardı.
70	115	8.160	14.09	Birincisi muhasebeydi: hangi birime ne kadar ekmek, bira, ta
71	70	4.960	14.11	İkincisi ise daha da şaşırtıcıydı: gün gün tutulmuş bir seyi
72	25	1.920	13.02	Başlıkta tarih yazıyordu.
73	47	3.200	14.69	Hufu'nun on üçüncü sığır sayımının ertesi yılı.
74	35	2.400	14.58	Bu ifade bir açıklama gerektiriyor.
75	75	4.960	15.12	Eski Mısır'da yıllar, firavunun tahta çıkışından itibaren nu
76	135	8.000	16.88	Ülke çapında yapılan ve vergi tabanını belirleyen büyük sığı
77	113	7.040	16.05	Yani on üçüncü sayımın ertesi yılı, kabaca Hufu'nun saltanat
78	39	2.720	14.34	Hufu'ya ait bilinen en geç tarihtir bu.
79	50	3.200	15.62	Büyük Piramidin şantiyesinin son yılına bakıyoruz.
80	44	3.360	13.10	Defteri tutan adamın adı da orada yazılıydı.
81	6	0.640	9.38	Merer.
82	28	3.040	9.21	Unvanı sehec, yani müfettiş.
83	56	4.160	13.46	Bir komutan değil, bir vezir değil, bir prens hiç değil.
84	86	5.280	16.29	Devlet hiyerarşisinin orta basamağında, kendisine bağlı bir 
85	94	6.080	15.46	Ve dört bin beş yüz yıl sonra, hayatının üç dört ayı, bir iş
86	34	2.080	16.35	Merer'in haftası yedi gün değildi.
87	181	12.000	15.08	Mısır takvimi on günlük dilimlere bölünmüştü: on iki ay, her
88	16	1.760	9.09	Yıl üç mevsimdi.
89	139	10.080	13.79	Ahet, yani Nil'in taşıp tarlaları su altında bıraktığı taşkı
90	101	6.880	14.68	Papirüsün tablosu da tam bu düzene göre çizilmişti; her sütu
