sira	karakter	saniye	kar_sn	metin
1	80	4.960	16.13	Çölün ortasında, en yakın denize üç bin kilometre uzakta yüz
2	112	7.840	14.29	Her birinin içinde bir ceset var: teni hâlâ yerinde, kirpikl
3	23	1.600	14.38	Mezar taşları da kürek.
4	27	1.760	15.34	Bir kürek yüzünden başladı.
5	172	10.400	16.54	bin dokuz yüz yılının mart ayında, İsveçli gezgin Sven Hedin
6	51	3.680	13.86	Adı Ördek'ti, yerli bir Uygur avcı ve iz sürücüydü.
7	61	4.160	14.66	Kürek o koşullarda hayati bir aletti; geri dönmek zorundaydı
8	168	10.400	16.15	Dönüş yolunda kum fırtınasına yakalandı ve fırtına dindiğind
9	67	4.800	13.96	Ördeğin bulduğu yer, İpek Yolu'nun kayıp kentlerinden Loulan
10	52	3.680	14.13	Adam, tek bir unutkanlıkla arkeoloji tarihine girdi.
11	35	2.720	12.87	Ama Ördeğin asıl hikâyesi bu değil.
12	68	5.120	13.28	Onun ikinci buluşu, birincisinden çok daha eski ve çok daha 
13	122	7.840	15.56	Loulan'dan bir süre sonra, bin dokuz yüz onlu yıllarda, Örde
14	37	2.880	12.85	Tepenin üstü ağaç direklerle doluydu.
15	97	6.400	15.16	Yüzlerce direk, kavaktan yontulmuş, boyları bir insanın iki 
16	86	5.760	14.93	Aralarında kemikler vardı; kumun yüzeyine çıkmış, kurumuş, k
17	41	3.520	11.65	Ördek burayı uğursuz buldu ve geri döndü.
18	17	1.280	13.28	Bir daha gitmedi.
19	43	2.880	14.93	Ama gördüğünü unutmadı ve yıllarca anlattı.
20	109	7.520	14.49	Anlattığı kişilerden biri, bin dokuz yüz otuz dört yılında b
21	105	6.720	15.62	Bergman, Hedin'in yürüttüğü Çin-İsveç ortak seferinin genç ü
22	31	1.920	16.15	Yine de kılavuzluğu kabul etti.
23	73	5.280	13.83	O yıl, bugün akıl almaz görünen bir şey yaptılar: kürek çeke
24	170	11.360	14.96	Tarım havzasının doğu ucunda o tarihte hâlâ su taşıyan ince 
25	105	7.680	13.67	Kol öyle küçüktü ki, Bergman ona Çince "küçük nehir" anlamın
26	41	3.040	13.49	Mezarlık da o günden sonra bu adı taşıdı.
27	118	7.040	16.76	Bergman kendi kayıtlarında yere bir de ikinci ad verdi, Örde
28	36	2.560	14.06	Bergman tepede birkaç hafta çalıştı.
29	86	6.240	13.78	on iki mezar açtı, iki yüz kadar buluntu topladı, ölçüm aldı
30	140	8.000	17.50	Gördüklerini bin dokuz yüz otuz dokuzda yayımladığı, Türkçey
31	104	6.720	15.48	Bulduğu şeyin ne kadar eski olduğunu bilmiyordu; o tarihte r
32	186	12.000	15.50	Yalnızca çölün ortasında, sudan uzak, yerleşimden uzak, hiçb
33	27	2.240	12.05	Sonra Küçük Nehir kayboldu.
34	36	2.560	14.06	Kayboluşu tek bir nedene bağlanamaz.
35	107	6.880	15.55	Önce savaş geldi, sonra Çin'de rejim değişikliği, sonra bölg
36	158	9.920	15.93	Bergman'ın koordinatları döneminin imkânlarıyla alınmıştı ve
37	128	8.640	14.81	bin dokuz yüz altmış dörtten itibaren Lop Nur havzası Çin'in
38	134	7.520	17.82	Aşağı Tarım'ın suyu çekildikçe Bergman'ın kürek çektiği yata
39	39	2.720	14.34	Birkaç ekip aramaya çıktı ve boş döndü.
40	100	6.560	15.24	Bergman'ın raporundaki fotoğraflar, on yıllar boyunca o yeri
41	167	10.560	15.81	Tepe, keşfedildikten sonra kaybolan ve yeniden bulunan arkeo
42	199	12.640	15.74	iki bin yılının sonunda bölgeye giren bir belgesel ekibi ve 
43	108	7.040	15.34	Bulduklarında da anlaşıldı ki tepe kaybolduğu yıllarda yalnı
44	97	6.400	15.16	Şinciang Kültürel Miras ve Arkeoloji Enstitüsü, sistematik k
45	81	5.600	14.46	Çalışmayı, kendisi de bölgenin yerlisi olan arkeolog Idelisi
46	99	6.400	15.47	Kazı üç yıl sürdü; ekip çölün ortasında konakladı, suyunu ve
47	77	5.440	14.15	Bergman'ın açtığı on iki mezara ek olarak yüz altmış yedi me
48	123	7.520	16.36	Tepenin başlangıçta üç yüz otuz civarında mezar barındırdığı
49	65	4.480	14.51	Yani bulunduğunda, mezarlığın yaklaşık yarısı çoktan yok olm
50	86	5.600	15.36	Geriye kalan yarısı ise, Tunç Çağı arkeolojisinin en tuhaf s
51	57	3.840	14.84	Tepeyi uzaktan gören biri onu doğal bir kum tepesi sanır.
52	96	5.920	16.22	Yaklaşık yedi metre yüksekliğinde, üstten bakıldığında birka
53	46	2.880	15.97	Ama yüzeyinde ayakta duran şeyler doğal değil.
54	53	3.840	13.80	yüz kırk kadar kavak direk, kumdan dimdik yükseliyor.
55	30	2.080	14.42	Bazıları dört metreye varıyor.
56	121	7.200	16.81	Uzaktan bakıldığında, batmış bir geminin sudan çıkan direkle
57	80	5.600	14.29	Direklerin bir kısmı kırmızıya boyanmış, bazılarının üstünde
58	66	4.480	14.73	Bu direkler mezar taşı işlevi görüyor ve iki biçimde yontulm
59	55	4.000	13.75	Bir kısmı yassı ve enli, ucu genişleyen bir kürek gibi.
60	58	3.840	15.10	Bir kısmı çok yüzlü, uzun, yukarı doğru incelen bir sütun.
61	70	4.960	14.11	Kazı ekibinin fark ettiği şey şuydu: bu iki biçim rastgele d
62	90	5.600	16.07	Çok yüzlü sütunlar hep kadın mezarlarının önünde duruyor, kü
63	189	12.160	15.54	Kazı raporunu hazırlayan ekip bunları doğurganlık simgeleri 
64	124	7.680	16.15	Kadın mezarlarının içinde ayrıca, bedenin üstüne ya da yanın
65	67	4.160	16.11	Küçük Nehir'de gömü, ölümden çok üremeyle ilgili bir dil kon
66	70	4.480	15.62	Direklerin altındaki tabuta gelince, orada işler daha da tuh
67	57	3.520	16.19	Küçük Nehir'de tabut, tahtadan çakılmış bir sandık değil.
68	153	9.920	15.42	Kuma bir çukur kazılmış, çukurun iki yanına kavaktan yontulm
69	11	1.120	9.82	Tabanı yok.
70	98	6.080	16.12	Ölü doğrudan kumun üstünde yatıyor ve üstüne bu iki levha te
71	61	4.160	14.66	Sonra tabutun tamamı, yeni kesilmiş sığır derisiyle sarılmış
72	91	5.920	15.37	Deri kurudukça çekmiş, tahtaların üstüne yapışmış ve içeriyi
