sira	karakter	saniye	kar_sn	metin
1	159	10.560	15.06	Kazmanın ucu metale çarptığında iki defineci ne bulduklarını
2	98	6.880	14.24	Üç yıl sonra o daire, bir otel odasında yedi yüz bin marka s
3	62	4.000	15.50	Alıcı, sahte bir koleksiyoner kılığındaki devlet arkeoloğuyd
4	137	9.280	14.76	Almanya'nın tam ortasında, Saksonya-Anhalt eyaletinde, Unstr
5	121	8.480	14.27	Deniz seviyesinden yüksekliği iki yüz elli iki metredir; yan
6	87	6.880	12.65	Adı Mittelberg Tepesi'dir ve etrafını Ziegelrodaer Forst, ya
7	180	11.520	15.62	Bu orman, arkeologlar için Almanya'nın en yoğun tarih öncesi
8	92	6.400	14.38	Yerel yasa açıktır: bu topraklarda izinsiz kazı yapmak suçtu
9	85	5.760	14.76	dört Temmuz bin dokuz yüz doksan dokuzda iki adam bu yasayı 
10	110	7.200	15.28	Henry Westphal ve Mario Renner, ellerinde metal dedektörüyle
11	198	12.800	15.47	Bu tür arayıcılar için Ziegelroda Ormanı bir vaatti; bronz ç
12	26	1.760	14.77	karaborsada nakit paraydı.
13	49	3.520	13.92	O gün sinyal geldiğinde iki adam kazmaya başladı.
14	117	8.160	14.34	Yanlarında arkeolojik bir alet yoktu; bir itfaiye baltasıyla
15	54	3.360	16.07	Otuz santimetre kadar aşağıda sert bir şeye çarptılar.
16	25	2.240	11.16	Aletin ağzı metale girdi.
17	163	9.760	16.70	Toprakta dik duran, yeşilimsi mavi pası kalınlaşmış yuvarlak
18	64	4.160	15.38	Adamlar önce bunun bir kalkanın orta göbeği olduğunu düşündü
19	38	2.400	15.83	Çevresini kazdıkça başka şeyler çıktı.
20	47	3.520	13.35	İki bronz kılıç, kabzalarında altın süslemeler.
21	16	1.600	10.00	İki bronz balta.
22	10	1.280	7.81	Bir keski.
23	25	2.080	12.02	İki sarmal bronz bilezik.
24	129	8.480	15.21	Hepsi toprağın altında, bir düzen içinde yatıyordu; kılıçlar
25	66	4.480	14.73	İşte tam burada, arkeoloji açısından geri dönüşü olmayan şey
26	40	2.720	14.71	İki adam bunların hepsini çekip çıkardı.
27	119	7.040	16.90	Bir arkeoloğun bir gömüden okuduğu bilginin büyük kısmı nesn
28	171	10.080	16.96	Hangi derinlikte yatıyorlar, hangi yöne bakıyorlar, çukurun 
29	69	4.800	14.38	Bu bilgi tek seferliktir; nesneler yerinden alındığı anda bu
30	114	7.040	16.19	Westphal ve Renner, bir öğleden sonrada, üç bin altı yüz yıl
31	52	3.360	15.48	Ertesi gün Köln'de bir antika tüccarıyla buluştular.
32	87	5.760	15.10	Diski, kılıçları, baltaları, keskiyi ve bilezikleri toptan o
33	69	4.480	15.40	İki kişi bölüşünce eline geçen para, bir orta sınıf otomobil
34	147	8.800	16.70	Aldıkları paranın büyüklüğü ya da küçüklüğü değil, sattıklar
35	97	6.560	14.79	Ellerindeki bronz daire, insanlığın gökyüzünü resmetme çabas
36	63	4.000	15.75	Üzerinde bir dolunay ya da güneş, bir hilal ve yıldızlar var
37	94	6.240	15.06	Bu yıldızlardan yedisi, birbirine sokulmuş küçük bir kümeydi
38	48	3.520	13.64	Ama diskin yolculuğu bu masada bitmedi, başladı.
39	110	7.520	14.63	Karaborsada bir eserin fiyatı, elden ele geçtikçe artar; her
40	77	4.960	15.52	Köln'deki tüccar diski daha büyük bir paraya devretti, o alı
41	144	8.640	16.67	derken fiyat iki yüz otuz altı bin marka fırladı ve nesne ar
42	69	4.640	14.87	Kimse fotoğrafını yayımlamıyor, kimse nereden çıktığını söyl
43	150	9.120	16.45	Yalnızca birkaç kişi, birbirine kapalı kapılar ardında göste
44	116	7.040	16.48	Bu sezginin bir soruşturmaya dönüşmesi için, diskin izini sü
45	36	2.880	12.50	Ve o kişi, henüz sahneye çıkmamıştı.
46	154	10.560	14.58	iki bin bir yılında Halle kentindeki Landesmuseum für Vorges
47	136	8.480	16.04	Aynı zamanda eyaletin baş arkeoloğuydu; Saksonya-Anhalt topr
48	84	5.120	16.41	Meller göreve başladıktan kısa süre sonra, tuhaf bir fotoğra
49	164	10.400	15.77	Karaborsadaki satıcılardan biri, malı bir kurumun eline tutu
50	100	6.560	15.24	Fotoğraflardaki nesne inanılmaz görünüyordu ve anlatılan hik
51	50	3.680	13.59	Yani yasal olarak zaten Meller'in eyaletine aitti.
52	23	1.920	11.98	Ama nesne ortada yoktu.
53	108	7.040	15.34	iki bin ikinin ocak ayında bir dergi haberi, bu fısıltıyı ka
54	28	2.240	12.50	Meller polisle temasa geçti.
55	161	11.200	14.38	Plan basitti ama tehlikeliydi: eyalet adına alıcı gibi davra
56	49	2.880	17.01	Satıcılar buluşma yeri olarak İsviçre'yi dayattı.
57	165	10.400	15.87	Bunun sebebi turistik değildi; İsviçre'nin o dönemki hukuku,
58	65	4.480	14.51	Sınırın öteki tarafında, Alman savcılığının eli çok daha zay
59	38	2.560	14.84	Önce bir lokantada ön görüşme yapıldı.
60	159	10.240	15.53	Meller masaya, Saksonya-Anhalt eyaletinin bu eseri satın alm
61	27	2.080	12.98	Karşı tarafta, Hildegard B.
62	14	1.920	7.29	ve Reinhold S.
63	78	5.280	14.77	adıyla bilinen, biri lokanta işleten, diğeri koleksiyoncu ol
64	34	2.720	12.50	İstenen rakam yedi yüz bin marktı.
65	68	4.480	15.18	yirmi üç Şubat iki bin ikide Basel'deki Hilton Oteli'nde bul
66	36	2.400	15.00	Diski otelin bir odasına getirdiler.
67	201	12.800	15.70	Meller hayatında ilk kez, fotoğraflardan tanıdığı o nesneyi 
68	113	7.200	15.69	Ama diski görmek yetmezdi; polisin içeri girebilmesi için Me
69	42	2.560	16.41	Burada işin içine küçük bir tiyatro girdi.
70	120	7.680	15.62	Meller, bir uzman alıcının yapacağı şeyi yapar gibi, eserin 
71	161	10.240	15.72	Yanında getirdiği şişelerle, masanın üstünde bir gösteri düz
72	95	6.080	15.62	Meller bu arada bir bahaneyle barın tuvaletine indi ve cep t
73	62	4.160	14.90	İlk denemeler tutmadı, hat açılmadı; sonunda bağlantı kuruld
74	37	2.400	15.42	Meller masaya döndüğünde iş bitmişti.
75	73	4.960	14.72	Sivil polisler odaya girdi, iki satıcı gözaltına alındı, dis
76	99	6.240	15.87	Almanya'ya dönüş yolculuğunda o bronz daire, yanına kimsenin
77	102	6.560	15.55	Halle Tarih Öncesi Müzesi'ne vardığında, artık karaborsadaki
78	26	2.080	12.50	Hukuki süreç yıllar sürdü.
79	143	9.760	14.65	Diski bulup satan iki adam, iki bin üç yılının eylül ayında 
80	99	5.760	17.19	yargılama sırasında bulunma yerini gösterip soruşturmaya yar
81	183	12.160	15.05	Satıcıların yargılanması çok daha çetin geçti; duruşmalar ot
82	102	7.040	14.49	Mahkemelerin cevapladığı soru mülkiyetti: disk, üzerinde bul
83	41	3.360	12.20	Cevaplanmayan soru ise diskin kendisiydi.
84	35	2.560	13.67	Üstünde ne vardı ve ne anlatıyordu?
85	50	3.040	16.45	Elinizde tutabileceğiniz kadar küçük bir nesne bu.
86	99	7.520	13.16	Çapı yaklaşık otuz santimetre, ağırlığı iki kilogram civarın
87	146	8.960	16.29	Toprakta geçen binlerce yıl yüzeyine derin bir mavi-yeşil pa
88	122	7.840	15.56	En eski halinde diskte otuz iki altın nokta vardı; bir dolun
89	157	9.440	16.63	Yıldızlar dağınık yerleştirilmiş, yani gökyüzünün belli bir 
90	109	7.680	14.19	Ancak bu düzensizliğin içinde bir istisna var: yedi nokta, b
91	77	5.440	14.15	Bu, Pleiades yıldız kümesi, yani Türkçedeki adıyla Ülker ola
92	39	2.560	15.23	Ülker'in seçilmiş olması tesadüf değil.
93	187	11.840	15.79	Bu küme, Avrupa'nın orta enlemlerinde sonbaharda görünür olu
94	99	5.920	16.72	Bir tarlanın ne zaman sürüleceğini bilmek, bir kabilenin kar
95	42	2.720	15.44	Disk tek seferde yapılmış bir nesne değil.
96	151	9.440	16.00	Üzerindeki altının bileşimi ve işçiliği incelendiğinde, en a
97	63	4.640	13.58	İlk hali MÖ on sekizinci yüzyılın ikinci yarısına tarihleniy
98	58	4.160	13.94	İkinci aşamada, diskin iki yanına birer altın yay eklendi.
99	187	11.360	16.46	Bu yaylar için yer açmak gerekti; bir yıldız yerinden sökülü
100	88	5.440	16.18	Yayların her biri diskin merkezinden bakıldığında seksen iki
101	157	10.240	15.33	Bu sayı, diskin bulunduğu enlemde güneşin yaz gündönümünde b
102	84	5.440	15.44	Yani bu yaylar, ufukta güneşin bir yıl boyunca gezindiği ala
103	48	3.040	15.79	Bu ölçü, diskin bulunduğu tepeyle de bağlantılı.
104	203	12.800	15.86	Mittelberg Tepesi'nden batıya bakıldığında, seksen beş kilom
105	29	2.080	13.94	yaz gündönümünde güneş batar.
106	77	5.280	14.58	Tepe, gökyüzünü izlemek için bilinçle seçilmiş bir gözlem no
107	98	6.720	14.58	Üçüncü aşamada, diskin alt kenarına uzunlamasına, içi çizgil
108	161	10.400	15.48	Çoğu araştırmacı bunu bir tekne olarak okuyor; kürekleriyle 
109	95	5.920	16.05	Bu ekleme, diskin karakterini değiştirir: artık yalnızca göz
110	87	5.120	16.99	Dördüncü aşamada bronzun kenarına, birbirine yakın aralıklar
111	87	6.240	13.94	Delikler altın işlemelerin konumunu hiç gözetmez; kimi yerde
112	141	8.960	15.74	Bu, diskin artık elde tutulan bir alet değil, bir zemine ya 
113	34	2.240	15.18	Beşinci ve son aşama gömülmesidir.
114	164	10.240	16.02	Toprağa konmadan önce iki ufuk yayından biri sökülmüştü; dis
115	74	5.440	13.60	Diskin en tartışmalı, en cüretkâr okuması ise astronom Rahlf
116	142	8.800	16.14	Hansen, diskteki hilalin kalınlığına dikkat çekiyor: bu hila
117	46	3.040	15.13	Hansen'e göre disk görsel bir kural anlatıyor.
118	165	10.720	15.39	Ay ve güneş takvimleri birbirini tutmaz; ay yılı güneş yılın
119	101	6.720	15.03	Diskteki kural şudur: Ülker'in yanında beliren ay bu kalınlı
120	130	8.320	15.62	Eğer bu yorum doğruysa, elimizde bir gökyüzü resminden fazla
121	131	8.320	15.75	Diskin üstünde ne olduğu bir soru; neyden yapıldığı bambaşka
122	29	2.720	10.66	Bronz, doğada hazır bulunmaz.
123	80	5.280	15.15	Bakırla kalayı birleştirmek gerekir ve bu iki maden Avrupa'd
124	118	7.520	15.69	Bir bronz nesne, daha kalıba dökülmeden önce, birbirinden yü
