sira	karakter	saniye	kar_sn	metin
1	84	5.440	15.44	Bir ustanın çekici, Ravenna'da eski bir manastır duvarında t
2	210	12.960	16.20	Üzerinde Latince iki kelime yazıyordu: "Dante'nin kemikleri.
3	71	4.800	14.79	bin üç yüz iki yılının on Mart günü Floransa'da bir karar me
4	136	8.640	15.74	Şehrin dışarıdan getirilmiş baş yargıcı Kante de Gabrielli'n
5	87	5.920	14.70	o sırada şehirden yüzlerce kilometre uzakta olan otuz altı y
6	149	9.920	15.02	Karar kısaydı ve tartışmaya yer bırakmıyordu: adı geçenler, 
7	46	3.200	14.38	Malları müsadere edilecek, evleri yıkılacaktı.
8	63	3.840	16.41	Dante Aligyeri'nin memleketiyle arasındaki hesap böyle kapan
9	22	1.600	13.75	Bir daha hiç açılmadı.
10	70	4.480	15.62	Bu kararın öncesinde Floransa'nın kendi içinde çürüyen bir y
11	146	9.280	15.73	Şehir zengindi, kalabalıktı, Avrupa'nın en büyük para piyasa
12	150	9.120	16.45	Bir yanda papalığın şehir siyasetine doğrudan karışmasını is
13	28	2.240	12.50	Dante Beyazların safındaydı.
14	215	13.760	15.62	Siyaseti bir meslek olarak yapmıyordu; ailesi küçük soyluluk
15	111	7.200	15.42	O iki ayda aldığı kararlardan biri, kavgayı büyüten adamları
16	119	8.320	14.30	Sürgüne yollananlar arasında en yakın dostu, şair Guido Kava
17	91	6.240	14.58	Sürgün cezasını imzalayan el, iki yıl sonra aynı cezayı kend
18	122	8.160	14.95	bin üç yüz bir sonbaharında Fransa kralının kardeşi Şarl dö 
19	79	5.120	15.43	Kasım ayında Floransa'ya girdi ve şehrin kontrolü hızla Siya
20	51	3.680	13.86	Sokaklarda hesap sorma, yağma ve tutuklama başladı.
21	120	8.000	15.00	Dante o günlerde şehirde değildi; Beyazların elçisi olarak R
22	58	3.680	15.76	Tam olarak, kendisini mahkûm edecek gücün yanı başındaydı.
23	62	4.000	15.50	Floransa'ya dönemedi, çünkü dönerse tutuklanacağını biliyord
24	184	12.160	15.13	Ocak bin üç yüz ikide gıyabında verilen ilk karar onu görevd
25	73	4.960	14.72	Dante mahkemeye gitmedi, savunma yapmadı; gelmemesi suçun ka
26	39	3.200	12.19	Ve iki ay sonra ceza ateşe yükseltildi.
27	66	4.320	15.28	Suçlama, bugünün diliyle rüşvet ve kamu malını kötüye kullan
28	40	2.880	13.89	Dante bu suçu hiçbir zaman kabul etmedi.
29	203	12.480	16.27	Ne yazık ki hesap defterleri, tanık ifadeleri, dosyalar koru
30	129	8.160	15.81	Kararın siyasi olduğu, aradan yedi yüzyıl geçtikten sonra bi
31	49	3.200	15.31	Bundan sonrası bir adamın kapı kapı dolaşmasıdır.
32	56	4.000	14.00	Önce Verona'ya gitti, della Skala ailesinin konuğu oldu.
33	26	1.760	14.77	Bolonya'da bir süre kaldı.
34	97	6.560	14.79	Lunicana'da Malaspina beylerinin yanında, Kazentino'nun dağ 
35	113	8.000	14.12	Kâtiplik yaptı, elçilik yaptı, mektup yazdı, ders verdi; her
36	145	8.800	16.48	Sürgünden kurtulmak için silahlı dönüş girişimlerine katılan
37	36	2.560	14.06	bin üç yüz on beşte bir kapı açıldı.
38	42	3.200	13.12	Floransa, sürgünlere genel bir af çıkardı.
39	85	6.080	13.98	Şartlar vardı: para cezasını ödemek ve suçunu kabul eden bir
40	138	9.760	14.14	Affedilen kişi, üzerinde ceza elbisesi, elinde mum, kalabalı
41	20	1.600	12.50	Dante bunu reddetti.
42	201	13.120	15.32	Floransa'daki bir dostuna yazdığı mektupta, on beş yıllık sü
43	109	6.720	16.22	Güneşi ve yıldızları her yerde görebiliyordu; hakikat üzerin
44	24	1.760	13.64	Şehrin cevabı gecikmedi.
45	123	8.160	15.07	Yeni bir ölüm kararı çıkarıldı, bu kez yakma değil kafa kesm
46	79	5.120	15.43	Sürgün onun hayatını mahvetti ve edebiyat tarihinin en büyük
47	142	8.800	16.14	Eğer Dante bin üç yüz ikide Floransa'da kalsa, muhtemelen or
48	115	7.200	15.97	Oysa yurdundan koparıldıktan sonra, elinde hiçbir şey kalmam
49	29	2.560	11.33	İlk ve en cesur kararı dildi.
50	62	3.840	16.15	On dördüncü yüzyılın başında ciddi bir eser Latince yazılırd
51	97	6.400	15.16	Latince kalıcıydı, saygındı, İtalya'nın her yerinde ve Avrup
52	144	9.440	15.25	Halkın konuştuğu dil ise pazarın, kavganın, aşk şarkısının d
53	93	6.240	14.90	Dante bu dilin bir düşünce dili olabileceğini savundu, hatta
54	45	3.520	12.78	Sonra dev şiirini Toskana halk diliyle yazdı.
55	128	7.840	16.33	Kendi seçtiği ad yalnızca Komedya'ydı; çünkü dönemin edebiya
56	217	13.760	15.77	Eserin bugün bildiğimiz adı, Divina Kommedya, yani İlahi Kom
57	56	4.160	13.46	İlahi Komedya'nın mimarisi bir katedral gibi hesaplıdır.
58	33	3.520	9.38	Üç bölüm: Cehennem, Araf, Cennet.
59	66	4.960	13.31	Toplam yüz kanto; ilk bölümde otuz dört, diğer ikisinde otuz
60	42	2.720	15.44	Yaklaşık on dört bin iki yüz otuz üç dize.
61	176	12.640	13.92	Her üçlük, ortadaki dizeyle bir sonraki üçlüğe kenetlenir; ö
62	58	3.520	16.48	Metin, kendi bütünlüğünü koruyacak biçimde tasarlanmıştır.
63	64	4.480	14.29	Hikâyenin geçtiği zaman, bin üç yüz yılının Paskalya haftası
64	23	1.760	13.07	Bu tarih tesadüf değil.
65	109	6.880	15.84	Dante, anlatıcı olarak kendisini sürgünden önceki Floransa'y
66	98	6.560	14.94	Böylece ölülerin dünyasında karşılaştığı ruhlar ona geleceği
67	146	9.440	15.47	Şiirin en dokunaklı yerlerinden biri budur: atası Kaççaguida
68	77	4.800	16.04	başkasının merdiveninin çıkmasının ne kadar zor olduğunu öğr
69	56	3.840	14.58	Bunu yazan adam, o merdivenleri yıllarca çıkmış biriydi.
70	181	11.840	15.29	Yolculukta ona ilk rehber, hayranlık duyduğu Romalı şair Ver
71	99	6.400	15.47	Onun yerini, gençliğinde uzaktan sevdiği ve bin iki yüz doks
72	126	8.160	15.44	Dante bu kadını daha önce Vita Nuova, yani Yeni Hayat adlı k
73	86	5.760	14.93	Ve şiiri asıl sarsıcı kılan şey şudur: Dante öteki dünyayı g
