sira	karakter	saniye	kar_sn	metin
1	75	4.800	15.62	Bir Sasani hekimi, ölüleri dirilten otu bulmak için Hindista
2	88	5.760	15.28	Yıllar süren aramanın sonunda öğrendiği şudur: aradığı ot bi
3	132	8.160	16.18	O kitabı üç yüz yıl sonra Arapçaya çeviren adam ise, yazdığı
4	164	11.040	14.86	Altıncı yüzyılın ortasında, Dicle kıyısındaki Medâin'de, Sâs
5	119	7.840	15.18	Satır şunu söylüyordu: Hindistan'ın dağlarında bir ot yetişi
6	24	1.920	12.50	Hekimin adı Burzûye'ydi.
7	130	9.440	13.77	Genç yaşta tıp öğrenmiş, hızla yükselmiş, Şah Birinci Hüsrev
8	25	2.080	12.02	Sarayda her şeye sahipti.
9	129	8.320	15.50	Ama kendi anlattığına göre yıllardır bir sıkıntı taşıyordu: 
10	60	3.840	15.62	Tıp ona geçici bir erteleme aracı gibi görünmeye başlamıştı.
11	60	4.160	14.42	Ölüyü dirilten ot fikri, tam da bu yorgunluğun üstüne düştü.
12	26	1.760	14.77	Şaha gitti ve izin istedi.
13	90	5.920	15.20	Nûşirevan, hem yol masrafını hem de Hint hükümdarlarına hita
14	88	6.080	14.47	Böylece bir imparatorluğun baş hekimi, resmî görevle, bir ef
15	28	2.080	13.46	Hindistan'da yıllar geçirdi.
16	146	9.440	15.47	Anlatıya göre bölgenin bilginlerini topladı, dağ dağ dolaştı
17	21	1.600	13.12	Hiçbiri işe yaramadı.
18	176	11.040	15.94	Her başarısızlıkta itibarı biraz daha aşındı; Hintli meslekt
19	183	11.840	15.46	Sonunda yaşlı bir bilgeye başvurdu ve o bilge ona, bu sözü k
20	18	1.600	11.25	Dağlar bilgelerdi.
21	25	1.920	13.02	Otlar onların sözleriydi.
22	32	2.400	13.33	Sözlerden çıkan ilaç kitaplardı.
23	64	4.640	13.79	Ölüler ise cahillerdi; kitap onlara dokunduğunda diriliyorla
24	19	1.440	13.19	Ve bir kitap vardı.
25	128	7.840	16.33	Hint hükümdarlarının hazinesinde saklanan, hayvanların ağzın
26	185	11.680	15.84	İçinde Beydeba adında bir Brahman filozofun, Debşelim adında
27	79	5.760	13.72	Kitabın en uzun ve en ünlü bölümü iki çakalın adını taşıyord
28	24	1.760	13.64	Burzûye o kitabı istedi.
29	60	4.480	13.39	Kitap hükümdarın hazinesindeydi, dışarı çıkarılması yasaktı.
30	160	9.760	16.39	Rivayete göre saraya yakın bir bilginle dostluk kurdu, ona s
31	46	3.360	13.69	Yazdıklarını parça parça İran'a, şaha yolladı.
32	85	5.920	14.36	Ölüyü dirilten otu bulamamıştı; onun yerine, kaçırılmış bir 
33	70	4.320	16.20	Nûşirevan kitabı dinlediğinde ödül olarak hazinesini açtığın
34	86	5.760	14.93	Burzûye tek bir şey istedi: Kitabın başına, kendi hayatını a
35	54	4.000	13.50	Bu bölümü, şahın veziri Büzürgmihr'in yazması istendi.
36	69	4.960	13.91	Böylece bir tercüme eserin başına, mütercimin kendi hikâyesi
37	37	3.040	12.17	O bölüm, kitabın en tuhaf parçasıdır.
38	41	2.720	15.07	İçinde ne kahramanlık vardır ne de zafer.
39	109	7.040	15.48	Burzûye orada çocukluğunu, tıp eğitimini, kazandığı parayı, 
40	207	12.480	16.59	Farklı dinlerin mensuplarına gidip sorular sorduğunu, her bi
41	89	6.080	14.64	Sonunda dinlerin ortaklaştığı birkaç ahlak ilkesine tutunup 
42	115	7.680	14.97	Altıncı yüzyılda, bir saray kitabının önsözünde, bir adamın 
43	79	4.800	16.46	Bugün tarihçiler bu yolculuğun ne kadarının gerçekten yaşand
44	215	14.400	14.93	Burzûye'nin varlığı ve Nûşirevan döneminde Hint kaynaklı met
45	119	7.840	15.18	Yine de bu çerçeve öyle sağlam kurulmuştur ki dört yüz yıl s
46	67	4.640	14.44	Kitap, kendi bulunuş hikâyesini de yanında taşıyarak yola çı
47	108	7.360	14.67	Burzûye'nin getirdiği metin Orta Farsçaya, yani Pehlevîceye 
48	37	3.520	10.51	İki yüzyıl sonra o saray artık yoktu.
49	128	8.800	14.55	Sâsânî devleti yıkılmış, İran İslam coğrafyasının parçası ol
50	92	6.240	14.74	Kitabın ikinci hayatı, bu yeni düzenin en hareketli şehirler
51	38	2.560	14.84	Basra'da yaşayan genç bir kâtip vardı.
52	36	3.360	10.71	Adı Rûzbih'ti, babasının adı Dâdûye.
53	48	3.680	13.04	Fars bölgesinden, Zerdüşt bir aileden geliyordu.
54	134	8.960	14.96	Babası vergi işleriyle uğraşmış, topladığı paranın bir kısmı
55	124	9.280	13.36	Arapçada büzülmüş, çolak el anlamına gelen bir sıfat ona lak
56	28	1.920	14.58	Yani sakat elli adamın oğlu.
57	92	6.560	14.02	Basra o dönemde Arapçanın laboratuvarıydı; dilciler, şairler
58	108	7.200	15.00	İbnü'l-Mukaffa Arapçayı sonradan öğrendi, ama öyle öğrendi k
59	191	13.120	14.56	Emevî valilerinin yanında kâtiplik yaptı, yedi yüz ellide ha
