sira	karakter	saniye	kar_sn	metin
1	160	10.240	15.62	Bir yazar düşünün: kitapları satmıyor, adı hep başkasının öğ
2	79	5.280	14.96	O defteri ölümünden kırk beş yıl sonra açtıklarında, artık h
3	115	8.000	14.38	bin dokuz yüz on dokuz sonbaharında İstanbul'da, Darülfünun'
4	20	2.080	9.62	Adı Ahmet Hamdi'dir.
5	131	8.800	14.89	Bir kadının oğludur; çocukluğu babasının tayinleriyle Ergani
6	42	3.040	13.82	Annesini on dört yaşındayken kaybetmiştir.
7	75	4.800	15.62	Şehir değiştirmeye alışkın, ama hiçbir şehre tam yerleşememi
8	110	7.360	14.95	O yıl derslerine girdiği hocalardan biri, o sırada henüz tek
9	105	6.720	15.62	Bu karşılaşma, Türk edebiyatının en uzun süreli ve en karmaş
10	51	3.520	14.49	Tanpınar hocasından yalnızca vezin ve dil öğrenmez.
11	164	10.240	16.02	Ondan bir bakış açısı devralır: Osmanlı şiirinin, Osmanlı mu
12	57	3.840	14.84	Bu soru Tanpınar'ın ömrünün sonuna kadar peşini bırakmaz.
13	112	7.360	15.22	Ama hocasından devraldığı bir şey daha vardır ve bu, bir bak
14	121	7.840	15.43	Yahya Kemal, Türkçenin en çok ezberlenen şairlerinden biri o
15	60	4.480	13.39	Şiirleri dergilerde, gazetelerde, ağızdan ağıza dolaşmıştır.
16	123	7.680	16.02	Kitapları ancak bin dokuz yüz elli sekizdeki ölümünden sonra
17	99	6.560	15.09	Talebesi de benzer bir yavaşlıkla, benzer bir titizlikle, be
18	55	3.360	16.37	Tanpınar'ın ilk şiiri bin dokuz yüz yirmide yayımlanır.
19	62	4.320	14.35	bin dokuz yüz yirmi birde Dergâh mecmuasında görünmeye başla
20	80	5.440	14.71	Yani genç yaşta edebiyat hayatına girmiştir; gecikmiş bir ba
21	30	2.240	13.39	Gecikme, kitaplarda olacaktır.
22	85	5.280	16.10	bin dokuz yüz yirmi üç Şubatında mezun olur ve Anadolu'ya öğ
