sira	karakter	saniye	kar_sn	metin
1	117	7.200	16.25	Bir halkın bütün destan kitabı, dünyada tek bir defterin içi
2	71	4.640	15.30	İki yüz yıl boyunca herkes hikâyenin tamamının elimizde oldu
3	111	7.200	15.42	Sonra iki bin on sekizde İran'da bir kâğıt tomarı açıldı ve 
4	115	7.040	16.34	bin sekiz yüz on beş yılında, Berlin'de yaşayan yaşlı bir ad
5	142	9.600	14.79	Adı Haynrih Fridrih fon Dits'di; Prusya'nın İstanbul'daki el
6	78	4.640	16.81	onu hayatının geri kalanında bırakmayacak bir merakla döndür
7	44	3.040	14.47	Doğu dillerine, özellikle Türkçeye tutkundu.
8	154	9.760	15.78	Emekli olduktan sonra kendini tamamen bu işe verdi: Almanya'
9	95	5.920	16.05	Avrupa'nın Doğu hakkında ne kadar az şey bildiğini öfkeli bi
10	157	9.440	16.63	Saksonya'nın başkenti Drezden'deki kraliyet kütüphanesinin D
11	14	1.280	10.94	Kalın değildi.
12	36	2.560	14.06	Arap harfleriyle, Türkçe yazılmıştı.
13	79	5.280	14.96	Başında şöyle bir kayıt vardı: Kitâb-ı Dedem Korkud alâ Lisâ
14	49	3.360	14.58	Yani, Oğuz boyunun diliyle Dedem Korkudun Kitabı.
15	172	10.560	16.29	Bu defterin kütüphaneye ne zaman ve hangi yolla girdiği bugü
16	60	3.680	16.30	kimsenin ne olduğunu anlamadığı bir paketin içinde gelmişti.
17	47	3.200	14.69	Katalogda bir satırlık bir yeri vardı, o kadar.
18	51	3.360	15.18	Dits o defteri açtığında ne bulduğunu hemen anladı.
19	71	4.800	14.79	Karşısında bir hikâye derlemesi vardı, ama sıradan bir derle
20	61	3.840	15.89	On iki ayrı anlatı ve bunların önüne konmuş bir giriş bölümü
21	159	10.560	15.06	Anlatıların hepsi aynı dünyayı paylaşıyordu: at sırtında yaş
22	76	5.440	13.97	Ve hepsinin kenarında, bazen anlatan bazen anlatılan, bir ih
23	12	1.120	10.71	Dede Korkut.
24	57	3.680	15.49	Dits, elindeki metnin bir kopyasını kendi eliyle çıkardı.
25	120	7.840	15.31	Bugün Berlin'de duran ve araştırmacıların Berlin nüshası ded
26	129	8.000	16.12	Sonra bulduklarını Asya'ya dair topladığı notlardan oluşan b
27	109	7.520	14.49	Bir bölümü Oğuz'un atasözlerine ayırdı; metnin girişindeki ö
28	37	2.720	13.60	Ama asıl heyecanlandığı şey başkaydı.
29	103	6.720	15.33	On iki hikâyeden biri, Basat adlı bir yiğidin, Tepegöz denen
30	138	8.800	15.68	Tepegöz bir peri kızıyla bir çobanın birleşmesinden doğmuş, 
31	28	2.080	13.46	Oğuz'un çocuklarını yiyordu.
32	127	8.160	15.56	Basat onu, tam da Odisseus'un Polifemos'a yaptığı gibi, gözü
33	67	4.480	14.96	Dits, kitabının bir bölümünü baştan sona bu karşılaştırmaya 
34	106	6.720	15.77	Homeros'un tek gözlü devi ile Oğuz'un tek gözlü devi arasınd
35	116	7.360	15.76	hatta daha ileri gidip Anadolu'daki anlatının Yunan anlatısı
36	99	6.240	15.87	Bu iddia dönemin Avrupası için kışkırtıcıydı ve Dits'in zate
37	58	4.000	14.50	Dits'in bu çalışmaları yalnız akademik çevrelerde kalmadı.
38	199	12.800	15.55	Berlin'deki bu yaşlı Doğu meraklısıyla Vaymar'daki Göte aras
39	26	2.080	12.50	onun adını kitabında andı.
40	132	8.320	15.87	Yani Drezden'deki o ince defter, bilinmeden önce bile Alman 
41	55	3.680	14.95	Metnin Türkiye'deki yolculuğu ise çok daha geç başladı.
42	188	11.360	16.55	Dits'in tanıtmasından tam yüz bir yıl sonra, bin dokuz yüz o
43	80	5.440	14.71	bin dokuz yüz otuz sekizde Orhan Şaik Gökyay ilk Latin harfl
44	111	7.200	15.42	bin dokuz yüz elli sekizde Muharrem Ergin, bugün hâlâ ders k
45	117	7.200	16.25	Böylece Drezden'in raflarında yüzyıllarca sessiz duran defte
46	45	3.360	13.39	Peki bu defterde adı geçen Dede Korkut kimdi?
47	43	3.040	14.14	Metnin kendisi onu tanıtmakla işe başlıyor.
48	104	7.040	14.77	Resul aleyhisselam zamanına yakın bir vakitte, Bayat boyunda
49	69	5.600	12.32	Oğuz'un bilicisiydi; ne söylese olurdu, gaipten türlü haber 
50	48	3.520	13.64	Bu birkaç cümle, aslında bir mesleğin tarifidir.
51	45	3.360	13.39	Korkut Ata ne bir hükümdardır ne bir komutan.
52	104	7.200	14.44	O, boyların arasında dolaşan, düğünde ve savaş dönüşünde çağ
53	51	3.520	14.49	Ama işlevi bugünün sanatçısından çok daha geniştir.
54	84	5.920	14.19	Ad koyar, öğüt verir, çatışmaları yatıştırır, ölüyle pazarlı
55	54	3.840	14.06	Toplumun hafızası ve vicdanı aynı kişide toplanmıştır.
56	32	2.400	13.33	Kitabın her hikâyesi bir boydur.
57	159	10.560	15.06	Boy, hem Oğuz'un akrabalık birimini hem de o birime ait anla
58	41	3.040	13.49	Yani hikâyeyi anlatmak ve şiiri söylemek.
59	93	6.560	14.18	Metnin en çarpıcı özelliği burada gizlidir: Dede Korkut Kita
60	126	8.160	15.44	Anlatı ilerlerken, duygunun yükseldiği yerde cümle kendiliği
61	101	6.400	15.78	Bu, yazı masasında icat edilmiş bir biçim değil; canlı bir s
62	53	3.520	15.06	Kitap okunmak için değil, dinlenmek için kurulmuştur.
63	56	4.160	13.46	Hikâyelerin dünyası dardır ve tam da bu yüzden derindir.
64	159	10.080	15.77	Bir baba, on beş yaşına gelmiş oğluna bir türlü ad koyamaz, 
65	134	9.440	14.19	Bir yiğit, ölüm meleğiyle karşılaşır, canını verecek birini 
66	174	10.240	16.99	Bir başkası, nişanlısının yanından tutsak alınır, on altı yı
67	88	6.880	12.79	Bu anlatılarda ihanet, tutsaklık, oğul kaybı, kardeş kavgası
68	31	2.240	13.84	Mutlu sonlar bile kolay gelmez.
69	39	2.720	14.34	Kadınlar bu dünyada dekoratif değildir.
70	70	4.960	14.11	Burla Hatun tutsak düştüğünde oğlunun etinden yemektense ölm
71	84	5.920	14.19	Banu Çiçek, kendisini isteyen adamla güreşir ve ata binmekte
72	76	5.120	14.84	Selcen Hatun, kocasını kurtarmak için kılıcını kuşanıp düşma
73	137	8.480	16.16	Bu sahneler, göçebe Oğuz toplumunda kadının konumu hakkında,
74	51	3.680	13.86	Metnin arkasında birden fazla zaman katmanı vardır.
75	180	11.360	15.85	En altta, Oğuzların Orta Asya'dan batıya yürüdüğü, henüz Müs
76	135	8.960	15.07	Onun üstüne, Anadolu'ya ve Kafkasya'ya yerleşmiş, Hıristiyan
77	113	8.160	13.85	Coğrafya çoğu boyda Doğu Anadolu ve Kafkasya'dır; Trabzon'un
78	151	9.600	15.73	Araştırmacıların büyük kısmı bu anlatıların bugünkü biçimine
79	102	6.560	15.55	Yani elimizdeki metin, yüzyıllarca ağızdan ağıza dolaşmış bi
80	35	2.560	13.67	Fotoğrafı çeken kişiyi tanımıyoruz.
81	55	3.520	15.62	Uzun süre bu fotoğrafın tek bir kopyası olduğu sanıldı.
82	32	2.240	14.29	bin dokuz yüz ellide bu değişti.
83	141	8.960	15.74	İtalyan Türkolog Ettore Rossi, Vatikan Kütüphanesi'nin Türkç
84	84	5.120	16.41	Başlığı farklıydı; Kazan Bey ve başkaları hakkında bir Oğuzn
85	52	3.520	14.77	İçinde Drezden'dekiyle aynı giriş ve altı boy vardı.
86	118	7.520	15.69	Rossi bulduğunu bin dokuz yüz ellide duyurdu, bin dokuz yüz 
87	184	12.640	14.56	Bu nüsha eksikti, ama Rossi'nin dikkat çektiği bir özelliği 
88	80	5.440	14.71	Drezden nüshasındaki bazı bozuk yerler Vatikan nüshası sayes
89	106	6.720	15.77	İki nüsha yan yana konunca, metnin arkasında ikisinden de da
90	42	2.720	15.44	Sonra altmış altı yıl daha bir şey olmadı.
91	50	3.360	14.88	Ta ki on iki Aralık iki bin on sekiz gününe kadar.
92	156	9.600	16.25	O gün Tahran'da, Tahran Üniversitesi'nin karşısındaki İnkıla
93	111	7.360	15.08	Adı Veli Muhammed Hoca'ydı; Günbed-i Kâvus şehrinde yaşıyor,
94	89	5.440	16.36	Alışverişini bitirmiş, çantalarını yazma alıp satan bir tanı
95	125	7.680	16.28	Şehirden ayrılmadan önce su içmek için dükkâna uğradığında, 
96	32	2.240	14.29	Veli Muhammed Hoca defteri açtı.
97	18	1.440	12.50	İçindekini tanıdı.
98	138	8.960	15.40	Satıcı, kendisinin Kaçar hanedanından geldiğini, defterin ha
99	122	7.520	16.22	Doğruluğu kesinleşmiş bir bilgi değil, ama yazmanın İran'da,
100	43	3.200	13.44	otuz bir yapraklık, yani ince bir defterdi.
101	51	3.040	16.78	Ve içinde daha önce hiç görülmemiş bir metin vardı.
102	173	10.720	16.14	Yazmanın büyük kısmını soylamalar oluşturuyordu; bunlar, kit
103	111	7.520	14.76	Ama asıl sarsıcı olan, defterin sonuna doğru başlayan anlatı
104	68	4.160	16.35	Bilinen on iki boyun hiçbirinde bulunmayan, tamamen yeni bir
105	38	2.560	14.84	Dede Korkut Kitabı'nın on üçüncü boyu.
106	50	3.360	14.88	Metin ilim dünyasına iki bin on dokuzda tanıtıldı.
107	133	8.480	15.68	Metin Ekici, yazmanın soylamalarını ve on üçüncü boyu tıpkıb
108	157	9.440	16.63	Aynı yıl, uzun yıllar Türkmen edebiyatı üzerine çalışmış ola
109	114	8.000	14.25	Kısa sürede yazma üzerine onlarca makale yazıldı; Sadettin Ö
110	99	6.560	15.09	Nüshaya Günbed yazması, Türkmen Sahra nüshası ya da içeriğin
111	139	8.800	15.80	Ne zaman istinsah edildiği hâlâ tartışmalı; kimi araştırmacı
112	69	4.160	16.59	Bu keşfin değeri yalnızca "yeni bir hikâye bulundu" cümlesin
113	26	2.080	12.50	Üç şeyi birden değiştirdi.
114	71	4.480	15.85	Birincisi, Dede Korkut Kitabı'nın kapalı bir metin olmadığın
115	107	6.560	16.31	İki yüz yıl boyunca elimizde on iki boy vardı ve bu sayı, sa
116	102	6.400	15.94	Şimdi biliyoruz ki bu on iki boy, çok daha geniş bir Oğuznam
117	31	2.400	12.92	Kaç boy daha vardı, bilmiyoruz.
118	32	2.720	11.76	İkincisi, coğrafyayı genişletti.
119	55	4.000	13.75	Drezden ve Vatikan nüshaları Anadolu ve Kafkasya kokar.
120	132	8.960	14.73	Günbed yazması ise Hazar'ın doğusundan, Türkmen Sahra'dan çı
121	150	8.960	16.74	Bu, Dede Korkut geleneğinin Anadolu'yla sınırlı olmadığını, 
122	143	9.120	15.68	Zaten Kazakistan bozkırında Korkut Ata anlatıları, Türkmenis
123	14	1.760	7.95	Şimdi değiyor.
124	42	3.520	11.93	Üçüncüsü, zamanlaması neredeyse şiirseldi.
125	196	12.320	15.91	Yazmanın Tahran'da el değiştirdiği iki bin on sekiz yılının 
126	43	3.360	12.80	Azerbaycan ve Kazakistan birlikte yapmıştı.
127	123	8.000	15.38	Aynı haftalarda, biri resmi salonlarda, diğeri bir kitapçı d
128	188	11.360	16.55	Drezden'deki rafta unutulmuş defterden Tahran'daki kitap paz
129	75	5.600	13.39	Kimse onu korumadı, kimse ona değer biçmedi, kimse özel bir 
130	146	9.120	16.01	Bir Prusya diplomatı merak ettiği için, bir İtalyan Türkolog
131	37	2.720	13.60	Üç nüshanın üçü de tesadüfle bulundu.
132	81	5.120	15.82	Bu, dördüncüsünün bir yerlerde beklediğini düşünmek için yet
133	48	3.200	15.00	Nöron Edebiyat'de bugünkü bölümün sonuna geldik.
134	41	2.560	16.02	Yeni bir hikâyede yeniden buluşmak üzere.
