sira	karakter	saniye	kar_sn	metin
1	102	6.880	14.83	Kırk yaşında bir adam, yatak odasının duvarlarını mantar lev
2	142	9.280	15.30	Elindeki müsveddeyi Paris'in bütün yayıncıları geri çevirmiş
3	111	7.200	15.42	O oda on üç yıl boyunca kapanmayacak ve içeriden çıkan şey, 
4	104	6.560	15.85	bin sekiz yüz seksen bir baharında, Paris'in batısındaki Bul
5	77	5.120	15.04	Havada çiçek tozu vardı, hava ılıktı, ağaçların altındaki yo
6	65	4.800	13.54	Ailenin büyük oğlu, dokuz yaşındaki çocuk, birden yürüyemez 
7	75	5.120	14.65	Nefesi kesildi, yüzü morardı, göğsünden ıslık gibi bir ses ç
8	104	6.720	15.48	Babası onu kucağına aldığında adamın aklından geçen şeyi tah
9	68	4.800	14.17	Babanın adı Adriyen Prust'tu ve bu, sıradan bir baba paniği 
10	188	11.040	17.03	Adriyen Prust Fransa'nın en tanınmış hekimlerinden biriydi; 
11	48	3.200	15.00	Hayatını, hastalığın önüne set çekmeye adamıştı.
12	73	4.800	15.21	Kendi evinde, kendi oğlunun ciğerlerinde ise durduramadığı b
13	117	7.680	15.23	O gün başlayan astım, Marsel Prust'un yanında kırk bir yıl k
14	42	3.360	12.50	Ev, Paris burjuvazisinin tam ortasındaydı.
15	173	11.360	15.23	Anne Jan Veyl, Alzas kökenli, varlıklı ve son derece kültürl
16	98	6.240	15.71	Marcel Katolik olarak vaftiz edildi, ama annesinin dünyasıyl
17	128	8.000	16.00	Onu uyutmak için gece odasına gelen annenin öpücüğü, kırk yı
18	146	9.120	16.01	Aradaki yıllarda ise, dışarıdan bakan hemen herkesin gördüğü
19	97	6.240	15.54	Kondorse Lisesi'ni bitirdi, Orleyan'da bir yıl askerlik yapt
20	133	8.800	15.11	Ailesini yatıştırmak için Mazarin Kütüphanesi'nde maaşsız bi
21	19	1.760	10.80	Bir mesleği olmadı.
22	55	3.840	14.32	Ailesinin parası vardı, o da o parayla salonlara gitti.
23	31	2.400	12.92	Ve salonlarda gerçekten iyiydi.
24	150	9.760	15.37	Madam Straus'un, yani besteci Bize'nin dul eşinin evinde, Ko
25	8	0.960	8.33	Dinledi.
26	171	11.680	14.64	Bir kontesin, hizmetçisinden söz ederken sesinin nasıl incel
27	60	3.520	17.05	aslında kimi dışarıda bıraktığı için var olduğunu fark etti.
28	41	2.720	15.07	Çevresindekiler bunu bir merak sanıyordu.
29	22	1.760	12.50	Aslında not tutuyordu.
30	89	6.880	12.94	bin sekiz yüz doksan altıda ilk kitabı çıktı: Le Plezir e le
31	194	13.600	14.26	Kitap adeta bir lüks eşyaydı; önsözünü dönemin en ünlü yazar
32	22	1.600	13.75	Neredeyse hiç satmadı.
33	88	5.440	16.18	Eleştirmenler, zengin bir züppenin kendine hediye ettiği bir
34	179	11.200	15.98	Yazar Jan Loren'in yazdığı iğneli bir yazı işi öyle bir yere
35	38	2.880	13.19	İki el ateş edildi, kimse yaralanmadı.
36	26	1.920	13.54	Kimse edebiyat da bulmadı.
37	26	1.760	14.77	Ardından bir roman denedi.
38	80	5.760	13.89	Yıllarca üstünde çalıştı, bin sayfaya yaklaştı, adı Jan Sant
39	84	6.240	13.46	Elindeki malzeme doğruydu; kendi çocukluğu, kendi salonları,
40	106	7.360	14.40	Ama biçim yanlıştı: her şeyi dışarıdan, üçüncü tekil şahısla
41	31	2.240	13.84	Müsveddeyi bir çekmeceye koydu.
42	56	3.680	15.22	O metin ancak Prust öldükten otuz yıl sonra basılacaktı.
43	88	5.600	15.71	Otuzlu yaşlarını, İngiliz sanat eleştirmeni John Ruskin'i Fr
44	150	9.600	15.62	Tuhaf bir seçimdi, çünkü İngilizcesi bu işe yetmiyordu; anne
45	118	7.680	15.36	İki kitap yayımladı ve bu çıraklık ona bir şey öğretti: bir 
46	21	2.240	9.37	Sonra iki ölüm geldi.
47	50	3.680	13.59	Babası bin dokuz yüz üçte, evinde bir kriz sonucu.
48	27	2.240	12.05	Annesi bin dokuz yüz beşte.
49	107	6.880	15.55	Anneyle oğul arasındaki bağın ne kadar sıkı olduğunu bilenle
50	96	6.400	15.00	Aylarca uyuyamadı, kimseyi görmek istemedi, sonunda bir klin
51	128	8.000	16.00	Klinikten çıktığında otuz dört yaşındaydı, ortada tek bir ta
52	126	8.000	15.75	bin dokuz yüz altı aralığında, ailesinden kalan parayla Pari
53	93	6.880	13.52	Daire, akrabalarına ait bir binadaydı; büyüdüğü eşyalar, ann
54	31	2.400	12.92	Kendisi bu daireyi hiç sevmedi.
55	45	3.040	14.80	Yine de gitmedi, çünkü mesele beğeni değildi.
56	28	2.560	10.94	Mesele, dışarıyı kapatmaktı.
57	28	2.080	13.46	Sorun basitti ve çözümsüzdü.
58	129	8.640	14.93	Astım nedeniyle temiz hava onun için tehditti; çiçek kokusu,
59	140	9.280	15.09	Ve yazmak için, gündüzleri araba sesleriyle, komşu daireleri
60	67	4.000	16.75	bin dokuz yüz onda odasının duvarlarını mantar levhalarla ka
61	76	5.120	14.84	Fikir yeni değildi; sesten kaçan bir başka Parisli yazar ayn
62	83	5.120	16.21	Ama Prust'un elinde bu, bir konfor ayarı olmaktan çıkıp bir 
63	27	1.760	15.34	Odanın perdeleri kapalıydı.
64	25	2.080	12.02	Eve canlı çiçek girmezdi.
65	145	9.440	15.36	Kışın soba yakılmazdı, çünkü duman krize yol açardı; adam ka
66	77	5.120	15.04	Nefesi daraldığında tozunu yaktığı ilaçlar odayı isli bir bu
67	58	4.160	13.94	Gündüz uyur, akşamüstü uyanır, geceyi çalışarak geçirirdi.
68	68	4.640	14.66	Kahveyle uyanıp ilaçla uyuyan, saatleri tersine çevrilmiş bi
69	63	4.800	13.12	Bu evin içinde tek bir düzenli insan sesi vardı: Selest Alba
70	133	8.000	16.62	Taşradan gelmiş genç bir kadındı, önce ufak işler için tutul
71	156	9.280	16.81	Görevi, gecenin herhangi bir saatinde çalan zili duymak, kah
72	158	9.760	16.19	Yıllar sonra, seksen iki yaşındayken, o odada gördüklerini a
73	36	2.240	16.07	Mantarın ardında olan şey ise şuydu.
74	120	7.680	15.62	bin dokuz yüz sekiz ile bin dokuz yüz dokuz arasında Prust, 
75	119	8.000	14.88	Sent-Böv, bir eseri anlamak için yazarın hayatını, alışkanlı
76	164	10.560	15.53	Prust buna itiraz etti: kitabı yazan benlik, salonda konuşan
77	146	10.080	14.48	Bu itiraz, bir deneme olarak başladı, araya kurgusal sahnele
78	84	5.440	15.44	Kendi savunduğu şeyi kanıtlamak için, o benliğin inebileceği
79	122	8.640	14.12	Malzeme hazırdı: salonlarda tuttuğu notlar, çocukluğunun taş
80	22	1.600	13.75	Yeni olan şey biçimdi.
81	93	6.400	14.53	Anlatıcıyı birinci tekil şahsa çevirdi, ama bu anlatıcıyı ke
82	216	13.760	15.70	Ve romanı, bir olay dizisi üstüne değil, hafızanın çalışma b
83	54	3.840	14.06	İlk taslaklarda o tat, bala batırılmış bir peksimetti.
84	131	8.800	14.89	Sonra bir çay fincanına batırılmış madlen kurabiyesi oldu ve
85	30	2.240	13.39	Yazma biçimi de olağandışıydı.
86	187	11.840	15.79	Okul defterlerini doldurdu, sonra daktilo edilmiş metinlerin
87	54	3.680	14.67	Bu yapıştırma parçalara Fransızcada "paperol" deniyor.
88	50	3.360	14.88	Bazıları açıldığında neredeyse iki metre uzuyordu.
89	90	5.600	16.07	Metin, bir el yazması olmaktan çıkıp organik bir şeye, sürek
90	101	7.040	14.35	Ve önemli bir şeyi çok erken yaptı: romanın son bölümünü, il
91	70	4.640	15.09	Nereye varacağını biliyordu; arayı doldurmak on yıldan uzun 
92	56	3.680	15.22	bin dokuz yüz on ikide ilk cilt yayımlanabilir haldeydi.
93	101	6.240	16.19	Prust'un onu yayınevlerine göndermesiyle başlayan süreç, ede
94	107	6.720	15.92	Bir yayınevinin okuru, yüzlerce sayfayı bitirdiğinde kitabın
95	160	10.240	15.62	Bir başka yayınevinin müdürü, bir beyefendinin uykuya dalmad
96	111	7.520	14.76	En ağırı, dönemin en saygın edebiyat çevresi olan Nuvel Rövü
97	47	3.360	13.99	Kararı veren isimlerin başında Andre Jid vardı.
98	145	9.280	15.63	Jid metni doğru dürüst okumadı; şöyle bir karıştırdı, düşes 
99	9	0.800	11.25	Reddetti.
100	71	4.480	15.85	Sonunda kitabı, masrafını kendi cebinden ödemeyi kabul edere
101	135	9.760	13.83	Dü kote dö şe Suan, yani Suan'ların Tarafı, bin dokuz yüz on
102	150	10.560	14.20	Yazarı kırk iki yaşındaydı ve o cildin kapağında, arkadan ge
103	144	9.440	15.25	İki ay sonra Jid ona bir mektup yazdı ve o reddi derginin en
104	30	1.920	15.62	Ama araya başka bir şey girdi.
105	202	13.280	15.21	bin dokuz yüz on dört baharında, Prust'un yakın olduğu, bir 
106	55	3.360	16.37	romandaki kıskançlık ve kayıp bölümlerini besleyecekti.
107	33	2.240	14.73	Aynı yazın sonunda savaş başladı.
108	72	5.120	14.06	Yayıncılık durdu, matbaalar kapandı, ikinci cildin baskısı y
109	86	5.600	15.36	Ve Prust, kimsenin kitabını basamayacağı o dört yılı, kitabı
110	70	4.640	15.09	Üç cilt olarak tasarlanan roman, savaş bittiğinde yedi cilde
111	88	6.240	14.10	Kaybedilen zaman, tam da beklemeye zorlandığı yıllarda ona e
112	112	7.200	15.56	bin dokuz yüz on dokuz haziranında Prust, altı yıllık sessiz
113	127	8.160	15.56	Bunlardan biri Kayıp Zamanın İzinde'nin ikinci cildiydi, A l
114	35	2.560	13.67	Aralıkta Gonkur Akademisi toplandı.
115	114	6.880	16.57	Fransa'nın en itibarlı edebiyat ödülü olan Gonkur Ödülü, gel
116	23	1.920	11.98	Kürsüde iki isim vardı.
117	183	11.520	15.89	Biri, savaşta siperlerde bulunmuş otuzlu yaşlarındaki Rolan 
118	74	5.600	13.21	Diğeri, kırk sekiz yaşında, varlıklı, yıllardır evinden çıkm
119	58	4.320	13.43	Oylama altıya karşı dört sonuçlandı ve ödül Prust'a gitti.
120	49	3.680	13.32	Patlayan tartışma, ödülün kendisinden büyük oldu.
121	163	11.200	14.55	Gazetelerde, gençlere ayrılmış bir ödülün orta yaşlı ve zeng
