sira	karakter	saniye	kar_sn	metin
1	97	5.920	16.39	Bir kitapçının kapı önüne koyduğu bir penilik kutuda, kimsen
2	41	3.200	12.81	Üzerinde yazarın adı yoktu; çevirenin de.
3	117	7.840	14.92	O kutudan çıkan kitap, sekiz yüz yıl önce ölmüş bir matemati
4	36	2.880	12.50	Nişabur, on birinci yüzyılın ortası.
5	120	8.160	14.71	Horasan'ın bu büyük kervan şehrinde doğan çocuğun adı Ömer'd
6	38	2.400	15.83	bin kırk sekizde doğduğu kabul edilir.
7	116	7.200	16.11	Büyüdüğünde onu tanıyanların hiçbiri, sekiz yüz yıl sonra dü
8	36	2.400	15.00	Çünkü tanıdıkları adam şair değildi.
9	15	1.280	11.72	Matematikçiydi.
10	208	12.640	16.46	Yirmili yaşlarının sonunda, Semerkant'ta yazdığı cebir risal
11	117	7.360	15.90	Bugünün diliyle söylersek: cebirle geometriyi birbirine bağl
12	189	12.160	15.54	Risalenin bir yerinde, bu denklemlerin sayılarla ifade edile
13	21	1.440	14.58	Ünü İsfahan'a ulaştı.
14	72	4.800	15.00	Selçuklu sultanı Melikşah ve veziri Nizamülmülk onu başkente
15	121	8.640	14.00	bin yetmiş dörtte İsfahan'da kurulan rasathanenin başına geç
16	104	6.400	16.25	Kullanılan ay takvimi mevsimlerden sürekli kayıyor, vergi to
17	148	9.280	15.95	Hayyam'ın yönettiği ekip güneş yılını yeniden ölçtü ve bin y
18	89	5.440	16.36	Bu takvimin yıl uzunluğu, bizim bugün kullandığımız Gregorye
19	83	5.440	15.26	Avrupa'nın aynı düzeltmeyi yapması için beş yüz yıldan fazla
20	57	3.200	17.81	Onu şahsen tanıyanların bıraktığı portre de bu adamındır.
21	210	13.440	15.62	Çocukluğunda Hayyam'ı gören ve sonradan filozofların hayatla
22	169	13.280	12.73	Öldüğü günü de kaydeder: Hayyam, İbn Sînâ'nın büyük eseri Şi
23	25	1.760	14.20	bin yüz otuz bir yılıydı.
24	118	7.840	15.05	Ölümünden birkaç yıl sonra Nişabur'a gelen Nizâmî-i Arûzî, D
25	114	6.720	16.96	Yıllar önce Belh'te Hayyam'ın, mezarının her bahar üstüne çi
26	122	8.160	14.95	Mezarı bulur: bir bahçe duvarının dibinde, armut ve kayısı a
27	49	3.680	13.32	Bu, Hayyam hakkında yazılmış en şiirsel sahnedir.
28	111	7.520	14.76	Ve tam da bu yüzden dikkat çekicidir: sahneyi anlatan adam, 
29	40	3.040	13.16	Onu bir müneccim, bir bilge olarak anar.
30	135	10.400	12.98	Dönemin biyografi yazarları, filozof listeleri, bilim tarihç
31	30	2.400	12.50	Şairler tezkirelerinde yoktur.
32	77	5.280	14.58	Sarayda şiir yazıp maaş alan, kaside sunan, divan derleyen b
33	174	11.360	15.32	Zaten yazdığı kabul edilen dörtlükler de o dönemin edebî sis
34	56	3.680	15.22	kimin olduğu çoğu zaman kaydedilmeyen küçük bir biçimdi.
35	36	3.040	11.84	Dört mısra, üçü birbiriyle kafiyeli.
