sira	karakter	saniye	kar_sn	metin
1	39	2.400	16.25	Bir mahkemede delil masasında ne durur?
2	22	2.240	9.82	Silah, mektup, imza...
3	78	5.120	15.23	Onunkinde bir şiir kitabı duruyordu ve o kitap ona yirmi sek
4	138	8.800	15.68	On üç yıl sonra Boğaz'ın ortasında, bir sürat motorunun üstü
5	77	4.960	15.52	bin dokuz yüz otuz sekiz kışında İstanbul'da bir kitap suç a
6	171	11.520	14.84	Suç aletinin kendisi masumdu: ince, ucuz kâğıda basılmış şii
7	179	10.080	17.76	Kerim Korcan'ın kurduğu Kitap Sevenler Derneği'nin üyeleri k
8	78	4.800	16.25	Yavuz zırhlısında görevli bir gemici kitapları gemi personel
9	60	4.160	14.42	Bu kitapların çoğunun kapağında aynı ad vardı: Nâzım Hikmet.
10	66	5.120	12.89	O ad, o tarihte Türk şiirinin en tartışmalı ve en tanınmış a
11	186	11.840	15.71	bin dokuz yüz ikide Selanik'te doğmuş, Heybeliada'daki Bahri
12	56	3.520	15.91	oradan da bin dokuz yüz yirmi birde Moskova'ya gitmişti.
13	197	12.000	16.42	Doğu Emekçileri Komünist Üniversitesi'nde okuduğu yıllarda R
14	105	6.880	15.26	aruzu da heceyi de bırakan, satırı kırık kırık basamaklara b
15	133	8.320	15.99	bin dokuz yüz yirmi dokuzda yayımlanan ilk büyük kitabı seki
16	56	4.000	14.00	Şiirin sesi değişmişti ve bu ses her yerden duyuluyordu.
17	54	3.360	16.07	Ancak aynı yıllarda kovuşturmalar da birbirini izledi.
18	88	6.400	13.75	bin dokuz yüz otuz üçte ve sonrasında hapis yattı, kitapları
19	206	12.160	16.94	bin dokuz yüz otuz altıda yayımlanan Simavne Kadısı Oğlu Şey
20	99	6.240	15.87	Bundan sonra otuz yıla yakın bir süre boyunca Türkiye'de yen
21	46	3.040	15.13	Kopuş bin dokuz yüz otuz sekiz Ocağında geldi.
22	31	2.560	12.11	on yedi Ocak gecesi tutuklandı.
23	136	8.960	15.18	Suçlama, Harp Okulu öğrencilerini komünizme özendirmekti; id
24	120	8.320	14.42	yirmi dokuz Mart bin dokuz yüz otuz sekizde Harp Okulu Komut
25	64	4.320	14.81	Karar aynı yılın mayısında Askerî Yargıtay tarafından onayla
26	33	2.720	12.13	Ama asıl dava henüz başlamamıştı.
27	90	6.240	14.42	Haziran sonunda bu kez Donanma Komutanlığı görevlileri onu a
28	55	3.360	16.37	Soruşturma, Yavuz'daki kitap trafiğinden yola çıkmıştı.
29	196	12.320	15.91	Yargılama on Ağustos bin dokuz yüz otuz sekizde, denizin ort
