sira	karakter	saniye	kar_sn	metin
1	126	8.800	14.32	Bir kitap düşünün: tefrika edildiği dergi mahkemeye veriliyo
2	30	1.920	15.62	Hiçbir yayıncı ona dokunmuyor.
3	114	7.200	15.83	Sonunda onu basmayı göze alan tek kişi, Paris'te ufacık bir 
4	134	8.480	15.80	bin dokuz yüz on yedi yazında Zürih'te bir adam, odasının pe
5	173	11.360	15.23	Sağ gözündeki iris iltihabına akut bir glokom krizi eşlik et
6	126	7.680	16.41	yirmi dört Ağustos'ta Zürih Üniversitesi'nin göz hekimi Erns
7	77	4.960	15.52	Bu, James Joyce'un hayatı boyunca geçireceği on bir göz amel
8	54	3.840	14.06	Sonraki haftalarda karanlıkta, sargılar altında yattı.
9	91	5.760	15.80	Elinde yazacak bir şey yoktu; ama kafasında, henüz üçte biri
10	29	2.080	13.94	O kitabın tohumu çok eskiydi.
11	107	7.200	14.86	Joyce, bin dokuz yüz altıda Dublinliler için "Ulysses" adlı 
12	80	5.440	14.71	bin dokuz yüz on dörtte, Triyeste'de, aynı adı bu kez bir ro
13	65	4.320	15.05	Kurduğu şey basit görünüyordu: tek bir şehirde geçen tek bir
14	35	2.880	12.15	on altı Haziran bin dokuz yüz dört.
15	7	1.120	6.25	Dublin.
16	83	5.600	14.82	Bir ilan toplayıcısı olan Leopold Bloom sabah evinden çıkaca
17	95	6.240	15.22	Yanına, genç ve öfkeli bir öğretmen olan Stephen Dedalus ile
18	9	0.960	9.38	Hepsi bu.
19	23	1.920	11.98	Tarih rastgele değildi.
20	103	6.720	15.33	on altı Haziran bin dokuz yüz dört, Joyce'un Nora Barnacle i
21	79	5.280	14.96	Yani dünya edebiyatının en uzun tek gününün altında, çok öze
22	76	4.960	15.32	Basit görünen tasarının altına Joyce, taşıyabileceğinden ağı
23	183	11.840	15.46	Romanın on sekiz bölümü, Homeros'un Odysseia'sındaki sahnele
24	178	10.720	16.60	Bir bölüm gazete manşetleriyle kesilecek, bir başkası müzika
25	160	9.920	16.13	Arkadaşı Frank Budgen'a, Dublin'i öyle ayrıntılı anlatmak is
26	56	3.520	15.91	Böyle bir kitap, sağlıklı bir insanın bile ömrünü yerdi.
27	23	1.760	13.07	Joyce sağlıklı değildi.
28	97	6.240	15.54	Gözlerindeki iltihap yıllar içinde tekrar tekrar nüksetti, k
29	98	6.400	15.31	Kalın kalemlerle, iri harflerle yazmak zorunda kaldı; sayfal
30	39	2.720	14.34	Kendi el yazısını kendisi zor okuyordu.
31	86	5.440	15.81	Kör olmadan bitirebilir miyim sorusu, yedi yıl boyunca masas
32	14	1.120	12.50	Para da yoktu.
33	95	6.080	15.62	Joyce hayatını dil dersleri vererek, borç alarak, bir dostun
34	164	9.760	16.80	Onu ayakta tutan asıl destek Londra'dan geldi: Harriet Shaw 
35	115	7.360	15.62	Weaver bir hayran değildi yalnızca; yıllar boyunca Joyce'un 
36	45	3.040	14.80	Kitap tamamlanmadan okurla buluşmaya başladı.
37	176	11.680	15.07	Ezra Pound'un aracılığıyla Ulysses, Mart bin dokuz yüz on se
38	204	13.280	15.36	Küçük Dergi'yi Margaret Anderson ve Jane Heap adlı iki kadın
39	46	3.200	14.38	Asıl kriz bin dokuz yüz yirmi yazında patladı.
40	99	7.040	14.06	Kitabın Nausikaa bölümünde, sahilde bir genç kızı uzaktan iz
41	153	11.680	13.10	Sahne dolaylı, imalı ve bugünün ölçüleriyle son derece ölçül
