sira	karakter	saniye	kar_sn	metin
1	159	10.720	14.83	bin dokuz yüz kırk birde İstanbul'da, altmış bir şiirlik inc
2	94	5.440	17.28	Şairlerin kendileri bile kitaba "garip" adını verdi — çünkü 
3	71	4.640	15.30	Dört yıl sonra, o manifestoyu yazan adam kendi sözlerini ger
4	90	5.600	16.07	Mayıs bin dokuz yüz kırk birde İstanbul'da, Resimli Ay Matba
5	116	7.840	14.80	İnce derken gerçekten ince: elinize aldığınızda neredeyse ağ
6	44	3.040	14.47	Kapağında tek kelimelik bir ad vardı: Garip.
7	127	9.280	13.69	Altında da kitabın ne olduğunu açık açık söyleyen uzun bir a
8	88	5.760	15.28	O üç şair, edebiyat dergilerini takip edenlerin dışında adla
9	73	5.440	13.42	Orhan Veli yirmi yedi yaşındaydı, Oktay Rifat ve Melih Cevde
10	102	6.560	15.55	Kitapta Orhan Veli'nin yirmi dört, Oktay Rifadın yirmi bir, 
11	93	6.560	14.18	Toplasanız altmış bir şiir; hepsi kısa, hepsi az sözcüklü, ç
12	39	2.880	13.54	O yılın Mayıs'ında dünyanın hali malum.
13	124	8.800	14.09	Avrupa savaşın içinde, Türkiye savaşın dışında ama ekonomisi
14	116	6.720	17.26	Böyle bir yılda üç genç adamın çıkardığı altmış küsur şiirli
15	6	0.800	7.50	Çekti.
16	73	4.480	16.29	Üstelik şiirleri yüzünden değil, başındaki birkaç sayfalık y
17	79	5.280	14.96	Bu üç kişinin birbirini bulması bir tesadüf değil, bir sıra 
18	75	4.960	15.12	Otuzlu yılların ortasında Ankara Erkek Lisesi'nde aynı sınıf
19	122	7.840	15.56	Orhan Veli'nin babası Mehmet Veli Kanık, Cumhurbaşkanlığı or
20	79	5.120	15.43	Oktay Rifat bir hukukçu adayıydı, Melih Cevdet yazıya en erk
21	65	4.320	15.05	Üçü de daha lisedeyken okul dergisi Sesimiz'de şiir yayımlad
22	107	6.880	15.55	Yani birbirlerini tanımadan önce yazmıyorlardı; birbirlerini
23	166	10.400	15.96	bin dokuz yüz otuz altının son iki ayında, yazar Nahit Sırrı
24	79	4.960	15.93	Bu, Ankara'daki bir lise arkadaşlığının ülke çapında görünür
25	84	6.080	13.82	Ama daha o zaman bile, yazdıkları şeyin ne olduğu konusunda 
26	91	5.920	15.37	Orhan Veli bin dokuz yüz otuz yedide bazı şiirlerini Mehmet 
27	82	6.240	13.14	Takma ad, edebiyatta genellikle iki şeyden birini anlatır: y
28	19	1.440	13.19	Burada ikincisiydi.
29	95	6.240	15.22	Kendi adıyla yaptığı işten farklı bir şey deniyordu ve tutma
30	84	5.440	15.44	Melih Cevdet o sıralarda Belçika'ya sosyoloji okumaya gitmiş
31	92	6.880	13.37	Üçlü, kitabı çıkarmadan önce birkaç yıl dağınık halde, ayrı 
32	16	1.440	11.11	Peki hangi yöne?
33	99	5.760	17.19	Bunu anlamak için bin dokuz yüz kırk birde Türkiye'de şiirin
34	84	5.440	15.44	Hakim ölçü heceydi; okullarda hece vezniyle yazılmış memleke
35	89	6.080	14.64	Yahya Kemal hâlâ yaşıyordu ve aruzu Türkçede ulaşabileceği e
36	146	10.080	14.48	Ahmet Haşim bin dokuz yüz otuz üçte ölmüştü ama bıraktığı im
37	210	14.240	14.75	Nâzım Hikmet bin dokuz yüz yirmi dokuzdan itibaren serbest ö
38	33	2.880	11.46	hitabetli, imgesi bol bir şiirdi.
39	40	2.560	15.62	Yani şiirin biçimi tartışmaya açılmıştı.
40	41	3.200	12.81	Tartışmaya açılmayan şey, şiirin sesiydi.
41	28	2.560	10.94	Şair, şair gibi konuşuyordu.
42	108	8.320	12.98	Bir şiirin şiir olduğu, daha ilk dizeden, kullandığı kelimel
43	69	4.800	14.38	Sokakta kimse böyle konuşmuyordu ama şiirde herkes böyle kon
44	93	5.920	15.71	Bir metnin edebi sayılması için, gündelik konuşmadan görünür
45	49	3.040	16.12	Garibin yaptığı şey tam olarak buraya nişan aldı.
46	81	6.080	13.32	Kitaptaki şiirler ne uzundu, ne süslüydü, ne de anlaşılmak i
47	116	7.520	15.43	Bir adamın karpuz yiyişini, bir memurun canının sıkılmasını,
48	77	5.440	14.15	Şiirin konusu, o güne kadar şiire alınmayacak kadar önemsiz 
49	91	6.400	14.22	Ve dikkat çekici olan, bu şiirlerin bunu bir kusur gibi deği
50	37	2.400	15.42	Program kelimesi burada abartı değil.
51	73	4.640	15.73	Çünkü kitabın başında, şiirlerden önce, o birkaç sayfalık ya
52	79	5.440	14.52	Orhan Veli'nin kaleme aldığı, üçünün ortak kanaatlerini form
53	124	7.840	15.82	Türk edebiyatında bir kitabın önsözünün, o kitaptaki bütün ş
54	52	3.520	14.77	Kitap ince olabilirdi; içine konan şey ince değildi.
55	64	4.800	13.33	Orada bir şiir kitabı tanıtılmıyor, bir tasfiye ilan ediliyo
56	44	3.520	12.50	Önsözün tonu, savunmadan çok tespit tonudur.
57	46	3.520	13.07	Bir şey rica etmez, bir şeyi bitmiş ilan eder.
58	29	2.400	12.08	İlk hedef vezin ve kafiyedir.
59	73	5.440	13.42	Orhan Veli bunları kutsal saymaz; tarihsel bir işlevi olan a
60	104	6.880	15.12	Şiir yazıya geçmeden önce, ezberde tutulması gereken bir söz
61	128	8.480	15.09	Yazı ve matbaa bu ihtiyacı ortadan kaldırdıktan sonra ölçü i
62	71	4.960	14.31	Çünkü şair, söylemek istediğini değil, ölçüye ve kafiyeye uy
63	85	6.080	13.98	Bu, önsözün en sert argümanıdır: biçim şaire yardım etmez, ş
64	46	3.200	14.38	İkinci hedef benzetme, istiare ve mübalağadır.
65	44	3.200	13.75	Buradaki itiraz estetik değil, aritmetiktir.
66	82	5.280	15.53	Yüzyıllar boyunca sayısız şair gelip geçmiş, her biri binler
67	100	6.080	16.45	Bu kadar tekrardan sonra bir şeyi başka bir şeye benzetmek a
68	107	6.720	15.92	Ay'ı bir şeye benzetmek, ay hakkında hiçbir şey söylemez; sa
69	47	3.680	12.77	Üçüncü hedef en kapsayıcı olanıdır: şairanelik.
