sira	karakter	saniye	kar_sn	metin
1	85	5.760	14.76	Portekiz valisi salona iki koltuk koydurmadı: biri kendisi i
2	84	5.600	15.00	Kadın yere oturmadı — maiyetindeki birinin sırtına oturdu ve
3	88	5.760	15.28	O günden sonra kırk yıl boyunca aynı imparatorluk onu ne sat
4	69	4.480	15.40	Bugün Angola dediğimiz toprakların adı, aslında bir unvandan
5	121	8.000	15.12	Kuanza Irmağı'nın kuzeyinde, Atlas Okyanusu'na bakan yaylala
6	140	8.640	16.20	Portekizli denizciler on altıncı yüzyılda bu kıyıya yanaştık
7	208	13.440	15.48	Bir yanlış anlamanın koca bir ülkeye ad olması, o kıyıda önü
8	217	13.440	16.15	Ndongo, bir zamanlar kuzeydeki güçlü Kongo Krallığı'na bağlı
9	179	12.320	14.53	Soba, yerel beylere verilen addı; her biri kendi köylerinin,
10	35	2.400	14.58	Bu bağlılık, kırılgan bir dengeydi.
11	37	2.560	14.45	Portekizliler bunu çok çabuk kavradı.
12	136	9.280	14.66	bin beş yüz yetmiş beşte Paulo Diaş de Novayş adlı bir Porte
13	39	2.720	14.34	Başlangıçta amaç gümüş madeni aramaktı.
14	62	5.280	11.74	Gümüş bulunamadı, ama bulunan şey çok daha kârlı çıktı: insa
15	117	7.200	16.25	Atlantiğin öbür yakasında Brezilya'nın şeker tarlaları büyüy
16	90	6.400	14.06	Luanda, birkaç on yıl içinde dünyanın en yoğun köle ihraç li
17	120	7.680	15.62	Portekizliler iç bölgelere doğru kaleler dikti, sobaları bir
18	56	3.680	15.22	Ndongo'nun etrafındaki halka her yıl biraz daha daraldı.
19	116	7.040	16.48	İşte bu daralan halkanın içinde, bin beş yüz seksen üç civar
20	51	3.520	14.49	Doğum zordu; bebeğin boynuna göbek bağı dolanmıştı.
21	110	7.520	14.63	Kimbundu dilinde "dolanmak, bükülmek" anlamına gelen kujinga
22	150	9.440	15.89	Adının kendisi bir kehanet gibi okunacaktı sonradan: boğazın
23	60	4.480	13.39	Babası Ngola Kiluanji, Njinga on yaşlarındayken tahta çıktı.
24	131	8.480	15.45	Annesi Kangela, kralın gözde cariyelerinden biriydi; yani Nj
25	61	3.520	17.33	Bu ayrıntı ileride ona karşı bir silah olarak kullanılacaktı
26	83	5.120	16.21	Ama çocukluğunda bu kenarda oluş, ona başka bir şey kazandır
27	156	9.600	16.25	Kaynaklar Njinga'nın babasının yanında büyüdüğünü, savaş mec
28	148	10.240	14.45	Ndongo'da kadınların siyasete katılması duyulmamış bir şey d
29	77	5.440	14.15	Njinga, bu geleneğin içinde, bir gün elçilik yapabilecek bir
