sira	karakter	saniye	kar_sn	metin
1	145	9.280	15.63	On yedi yaşında bir çocuk, bütün hekimlerin çaresiz kaldığı 
2	62	4.160	14.90	O kütüphane birkaç yıl sonra kül olacak, suçu ona atacaklard
3	116	7.520	15.43	Bir ömür boyu kaçacak, bir zindanda başyapıtını yazacak ve s
4	112	7.520	14.89	dokuz yüz seksen yılı dolaylarında, Buhara'ya birkaç saatlik
5	157	10.560	14.87	Babası Abdullah, Belh'ten gelmiş, Sâmânî devletinin taşra ma
6	31	2.720	11.40	Annesi Sitâre, o köyün kızıydı.
7	30	2.240	13.39	Çocuğa Hüseyin adını verdiler.
8	56	4.000	14.00	Tarih onu babasının adıyla, İbn Sînâ olarak tanıyacaktı.
9	66	4.000	16.50	Bu hayatı bugün bilebiliyor olmamızın sebebi tuhaf bir tesad
10	159	10.240	15.53	İbn Sina, orta yaşlarında, öğrencisi Ebû Ubeyd el-Cüzcânî'ni
11	70	4.960	14.11	Cüzcânî hocasının bıraktığı yerden devam etmiş, sonunu da o 
12	140	9.440	14.83	Yani elimizdeki, bir bilim adamının kendi ağzından kendini a
13	69	4.480	15.40	Çünkü insan kendi hayatını anlatırken neyi öne çıkaracağını 
14	43	3.680	11.68	İbn Sina'nın seçtiği şey açıktır: öğrenmek.
15	44	3.040	14.47	Aile, o daha çok küçükken Buhara'ya taşındı.
16	50	3.520	14.20	Bu, sıradan bir taşra kasabasına taşınmak değildi.
17	217	14.720	14.74	Buhara o yıllarda İslam dünyasının doğu ucundaki en parlak ş
18	59	3.840	15.36	Bir çocuğun zihni için bundan iyi bir toprak zor bulunurdu.
19	48	3.040	15.79	Babasının evi aynı zamanda bir tartışma yeriydi.
20	136	8.960	15.18	Abdullah ve küçük oğlu Mahmud, dönemin İsmâilî davetçilerine
21	118	7.360	16.03	İbn Sina bu sohbetleri dinlediğini, söylenenleri anladığını,
22	69	4.320	15.97	Daha çocukken bile başkasının verdiği cevapla yetinmeye niye
23	109	7.200	15.14	on yaşına geldiğinde Kur'an'ı ezberlemiş, Arap edebiyatının 
24	28	2.080	13.46	Şehirde bunu konuşuyorlardı.
25	127	7.840	16.20	Ardından, bugün bize çok modern görünen bir şey oldu: babası
26	50	3.200	15.62	Çünkü o bakkal, Hint rakamlarıyla hesap yapıyordu.
27	89	5.600	15.89	Bilim tarihinin en büyük zihinlerinden biri, sayı sistemini 
28	71	5.280	13.45	Sonra Buhara'ya Ebû Abdullah en-Nâtilî adında gezgin bir fil
29	74	5.280	14.02	Abdullah onu evine yerleştirdi, oğluna ders vermesi karşılığ
30	24	1.920	12.50	Nâtilî mantıkla başladı.
