sira	karakter	saniye	kar_sn	metin
1	84	4.960	16.94	On iki yaşında bir kız, kıyıdaki kayanın içinden bir canavar
2	149	10.240	14.55	Yıllar sonra Avrupa'nın en büyük doğa bilimcisi Paris'ten şu
3	100	6.720	14.88	kayayı çekiçle konuşturan taraf haklı çıkacak — ve bulduğu h
4	103	6.560	15.70	İngiltere'nin güney kıyısında, Dorset denen bölgede, denize 
5	85	7.040	12.07	Uzaktan bakıldığında sıradan bir falez görünümündedirler: gr
6	113	7.200	15.69	Yakından bakıldığındaysa bu kayaların ince ince katmanlandığ
7	196	12.640	15.51	Jeologların Blue Lias dediği, yani Mavi Lias adıyla anılan b
8	40	3.680	10.87	Mavi Lias bir kayaç değil, bir arşivdir.
9	26	2.240	11.61	Ve bu arşiv sürekli çöker.
10	118	8.160	14.46	Kış fırtınaları kıyıyı dövdüğünde, yağmur suyu kilin içine s
11	83	5.280	15.72	Kopan her parça, iki yüz milyon yıl boyunca kapalı duran bir
12	47	2.880	16.32	Bu kayalıkların dibindeki kasaba Lyme Regis'ti.
13	141	9.120	15.46	yirmi bir Mayıs bin yedi yüz doksan dokuzda, kasabanın en yo
14	20	1.440	13.89	Adını Mary koydular.
15	178	11.360	15.67	Ona bu adı vermelerinin acıklı bir sebebi vardı: bir yıl önc
16	40	2.720	14.71	Yeni doğan bebeğe ablasının adı verildi.
17	165	10.080	16.37	O dönemin yüksek çocuk ölümleri düşünüldüğünde bu alışılmadı
18	23	1.760	13.07	Mary ve ağabeyi Joseph.
19	88	5.440	16.18	Mary daha bir yaşını doldurmadan, kasabanın yüz yıl boyunca 
20	111	6.880	16.13	on dokuz Ağustos bin sekiz yüzde, kasabanın kenarındaki Rack
21	22	1.600	13.75	Kalabalık toplanmıştı.
22	147	9.280	15.84	Komşu kadınlardan Elizabeth Haskings, on beş aylık Mary'yi k
23	28	1.920	14.58	Ağustos havası birden bozdu.
24	24	1.760	13.64	Bir yıldırım ağaca indi.
25	40	2.720	14.71	Ağacın altındaki üç kadının üçü de öldü.
26	61	4.480	13.62	Kucaktaki bebeği aldılar, eve taşıdılar, sıcak suya soktular
27	12	1.120	10.71	Mary yaşadı.
28	205	14.240	14.40	Kasaba bu olaydan bir hikâye üretti ve o hikâyeyi Mary öldük
29	150	9.760	15.37	Bu, elbette, sonradan uydurulmuş bir açıklamadır; bir kasaba
30	182	10.720	16.98	Ama efsanenin kendisi bir şeyi doğru biçimde kaydeder: Lyme 
31	44	2.720	16.18	Çünkü elin altında başka bir açıklama yoktu.
32	157	9.600	16.35	Yoksul bir marangozun, okula doğru düzgün gitmemiş kızının, 
33	126	8.160	15.44	Anning ailesi, İngiltere Kilisesi'ne bağlı değildi; Ayrılıkç
34	106	7.520	14.10	Bu, o yıllarda sosyal bir dezavantajdı; devlet memuriyeti, ü
35	87	6.080	14.31	Ama bir avantajı vardı: cemaatin Pazar okulu, yoksul çocukla
36	48	2.880	16.67	Mary'nin aldığı eğitimin neredeyse tamamı buydu.
37	20	1.600	12.50	Okumayı orada söktü.
38	96	6.080	15.79	Hayatının geri kalanında bildiği her şeyi ya kendi kendine y
39	101	6.400	15.78	Babası Richard Anning mobilya yapıyordu, ama marangozluk Lym
40	113	7.520	15.03	Kasaba, yazları denize gelen orta sınıf ziyaretçilerle doluy
41	133	7.840	16.96	Richard'ın ek geliri buradan geliyordu: kayalıklardan toplad
42	100	6.080	16.45	Spiral biçimli amonitlere halk arasında yılan taşı deniyordu
43	49	2.880	17.01	Kimse bunların tam olarak ne olduğunu bilmiyordu.
44	57	3.680	15.49	Richard, kayalıklara giderken çocuklarını da götürüyordu.
45	190	12.160	15.62	Mary daha beş altı yaşındayken, bir ayağı çamurun içinde, ba
46	46	2.880	15.97	Bunun bir eğitim olduğunu kimse söylemedi ona.
47	27	2.560	10.55	O yıllarda bu, sadece işti.
48	50	3.360	14.88	bin sekiz yüz on sonbaharında Richard Anning öldü.
49	21	1.920	10.94	kırk dört yaşındaydı.
50	110	7.840	14.03	Ölümünden bir süre önce kayalıkta bir düşme yaşamıştı ve akc
51	42	2.880	14.58	Geride bir dul, iki çocuk ve borç bıraktı.
52	111	7.360	15.08	Ailenin durumu o kadar kötüydü ki kilise yardımına, yani kas
53	168	10.880	15.44	Bu, o dönem İngiltere'sinde bir ailenin başına gelebilecek e
54	64	3.840	16.67	Joseph, on altı yaşına gelmeden döşemecilik çıraklığına veri
55	74	4.960	14.92	Bu, haftanın altı günü başkasının atölyesinde çalışmak anlam
56	133	9.120	14.58	Geriye kalan iki kişi, anne Molly ve on bir yaşındaki Mary, 
57	66	4.160	15.87	Burada, işin hiç de romantik olmayan aritmetiğini anlamak ge
58	84	5.600	15.00	Fosiller en çok kış aylarında ortaya çıkar, çünkü falezi çök
59	70	4.800	14.58	Yani toplayıcının en verimli mevsimi, kıyının en tehlikeli m
60	109	7.520	14.49	Üstelik ortaya çıkan bir fosil uzun süre orada kalmaz; bir s
61	105	7.360	14.27	Bu yüzden Mary çökmenin hemen ardından, kayalar hâlâ oynakke
62	123	7.680	16.02	Uzun etekle, ağır bir kışlık pelerinle, elinde çekiç ve sepe
63	79	5.440	14.52	Falezle deniz arasındaki o dar şeritte, gelgit dönerse geri 
64	55	3.840	14.32	Kasaba, yıllar içinde o kıyıda ölen insanları saymıştı.
65	82	5.280	15.53	Bu koşullarda, on bir yaşında bir kız çocuğu ailesinin geçim
