sira	karakter	saniye	kar_sn	metin
1	83	5.440	15.26	Dünyanın en yüksek noktasına varmak için yirmi yıl ve altı b
2	120	8.160	14.71	Ama asıl zor kısım zirveye çıkmak değildi: aşağı indiğinde h
3	64	4.640	13.79	Doğru cevabın kimseyi memnun etmeyeceğini anlaması uzun sürm
4	56	3.520	15.91	Kumbu'da bir çocuğun doğduğu gün kimse takvime bakmazdı.
5	30	1.920	15.62	Bakılacak bir takvim de yoktu.
6	108	6.560	16.46	Yıllar hayvanların adıyla anılırdı ve Tibet sayımına göre o 
7	57	4.480	12.72	Baharın sonuydu; yaklaşık olarak, tahminen, aşağı yukarı.
8	113	6.880	16.42	Yıllar sonra bütün dünya onun adını öğrendiğinde, kendisine 
9	43	3.200	13.44	O yüzden bir tane seçti: yirmi dokuz Mayıs.
10	47	3.360	13.99	Hayatının en büyük gününü doğum günü ilan etti.
11	103	6.560	15.70	İnsanın kendi başlangıcını sonradan seçmesi ancak başlangıcı
12	38	2.720	13.97	Ona verilen ilk ad Namgyal Vangdi'ydi.
13	89	5.920	15.03	Değişmesi, Everest'in Tibet yakasındaki Rongbuk Manastırı'nı
14	157	9.600	16.35	Ngavang Tenzin Norbu adındaki bu lama, çocuğu görüp ailesine
15	28	2.240	12.50	Böylece Tenzing Norgay oldu.
16	73	4.800	15.21	Tibetçede kabaca "dine bağlı, bahtı açık zengin" anlamına ge
17	89	6.080	14.64	Bir yak çobanının on üç çocuğundan on birincisi için bu ad, 
18	60	4.000	15.00	Babası Gang La Mingma yak sürüyordu, annesi Dokmo Kinzom'du.
19	140	9.280	15.09	Ailenin hikâyesinin nereden başladığı bugün bile tartışmalıd
20	75	5.280	14.20	Bazı anlatılara göre Nepal tarafında, Kumbu vadisindeki Tame
21	109	7.680	14.19	Daha sonra ortaya çıkan araştırmalara göre ise sınırın öte y
22	138	8.800	15.68	ailenin yakları bir hayvan hastalığında telef olunca aile sı
23	154	10.400	14.81	Hangi anlatı doğru olursa olsun sonuç aynıdır: Tenzing Norga
24	78	5.120	15.23	sabahları donmuş çamurun üstünde hayvan peşinde koşan bir ço
25	34	2.720	12.50	O dağın adı orada Everest değildi.
26	15	1.280	11.72	Çomolungma'ydı.
27	102	6.560	15.55	Şerpalar için tırmanılacak bir şey değil, yukarısına çıkılma
28	129	7.680	16.80	Tenzing çocukluğunda otlağın kenarına oturup ona baktığını, 
29	52	4.000	13.00	Merakı başka yöndeydi: aşağıya, aşağıdaki şehirlere.
30	80	5.280	15.15	Manastır yoluna gelip geçen tuz kervanları, tereyağı yükleri
31	90	5.760	15.62	Bir keresinde yaklaşık on üç yaşında evden kaçtı, Katmandu'y
32	64	4.480	14.29	Ailesi onu bir süre manastıra keşişliğe verdi; orası da tutm
33	25	1.920	13.02	İkinci kaçış kalıcı oldu.
34	88	5.760	15.28	on dokuz yaşına doğru, bir grup arkadaşıyla dağları aşıp Hin
35	57	4.480	12.72	Darciling o yıllarda iki şeyin şehriydi: çay ve dağcılık.
36	155	9.120	17.00	İngilizler yazın Bengal'in sıcağından kaçıp buraya çıkıyor, 
37	166	11.360	14.61	Şehrin bir köşesinde, Tung Sung Busti denilen Şerpa mahalles
38	23	1.920	11.98	Tenzing oraya yerleşti.
39	28	2.240	12.50	Ne okuması ne yazması vardı.
40	138	9.600	14.38	Buna karşılık kulağı olağanüstüydü; Şerpa dilini, Tibetçeyi,
41	72	4.960	14.52	Yıllar sonra anılarını da bu yüzden dikte edecekti, kalemle 
42	71	5.600	12.68	Şehirde önüne çıkan işi yaptı: hayvan baktı, süt taşıdı, ham
43	26	1.760	14.77	Ama gözü tek bir şeydeydi.
