sira	karakter	saniye	kar_sn	metin
1	76	4.960	15.32	Bir jüri, karısının sevgilisini soğukkanlılıkla vuran adamı 
2	125	8.160	15.32	Aynı adam, dört yıl sonra dünyanın gözünün göremediği bir şe
3	29	2.240	12.95	O an, sinemanın doğduğu andı.
4	132	8.320	15.87	Thames kıyısındaki Kingston, bin sekiz yüz otuzların başında
5	112	7.200	15.56	Nehrin kenarındaki iskelede kömür ve tahıl mavnaları boşaltı
6	46	2.880	15.97	John Muggeridge adında bir tüccarın işi buydu.
7	71	4.800	14.79	dokuz Nisan bin sekiz yüz otuzda doğan oğluna Edward James a
8	142	8.640	16.44	Kimse o bebeğin bir gün insanlığın gözünü değiştireceğini dü
9	35	2.880	12.15	Kingston'ın küçük bir gururu vardı.
10	82	5.120	16.02	Kasabanın meydanında, Sakson krallarının taç giydiğine inanı
11	125	8.480	14.74	bin sekiz yüz elli yılında bu taş yeni bir kaideye oturtuldu
12	81	5.120	15.82	Adların bir kısmı, modern İngilizcenin aşındırmadığı eski ya
13	28	2.400	11.67	O adlardan biri Eadweard'dı.
14	54	3.360	16.07	Kasabanın çocukları o taşın çevresinde koşarak büyüdü.
15	83	5.600	14.82	İçlerinden biri, otuz yıl sonra, o eski yazımı alıp kendi ki
16	29	2.080	13.94	Ama önce gitmesi gerekiyordu.
17	45	3.200	14.06	Kingston, hırslı bir genç için fazla küçüktü.
18	57	4.320	13.19	Tahıl ve kömür ticareti, babasının hayatıydı, onun değil.
19	100	7.040	14.20	yirmili yaşlarının başında Atlantiği geçti ve bin sekiz yüz 
20	90	6.560	13.72	Cebinde sermaye yoktu; sattığı şey, taşıması kolay ve kâr ma
21	197	12.640	15.59	Bir Londra yayınevinin Amerika temsilciliğini üstlendi, doğu
22	57	3.840	14.84	bin sekiz yüz ellilerin San Francisco'su tuhaf bir yerdi.
23	141	9.280	15.19	Altına hücum, birkaç yıl içinde uykulu bir liman kasabasını 
24	91	6.240	14.58	Şehirde her şey aceleyle inşa ediliyordu: ahşap oteller, kum
25	99	6.720	14.73	Doğuda üç kuşak alacak bir servet, burada üç yılda kurulabil
26	87	5.600	15.54	Yeni gelenlerin çoğu geçmişini geride bırakmıştı ve kimse ki
27	101	5.920	17.06	Genç kitapçı, Montgomery Sokağı'ndaki dükkânıyla bu kalabalı
28	50	4.000	12.50	Nadir baskılar, resimli albümler, gravürler sattı.
29	59	4.160	14.18	İyi giyiniyor, iyi konuşuyor, müşterileriyle ilgileniyordu.
30	58	3.520	16.48	Şehrin kitap sever azınlığı arasında saygın bir isim oldu.
31	78	5.440	14.34	İşte tam burada, biyografisinin en tuhaf ve en kalıcı ayrınt
32	4	0.800	5.00	Adı.
33	38	2.720	13.97	Doğduğunda Edward James Muggeridge'di.
34	49	3.040	16.12	Amerika'da bir süre kendini Muygridge diye yazdı.
35	21	1.760	11.93	Sonra Muybridge oldu.
36	186	11.040	16.85	Yıllar sonra, İngiltere'ye yaptığı bir yolculuğun ardından a
37	104	6.880	15.12	Bir dönem fotoğraflarını hiç insan adı kullanmadan, Yunan gü
38	96	6.560	14.63	Bir insanın hayatı boyunca dört ayrı isimle dolaşması, çoğu 
39	169	11.200	15.09	Onun hayatında bu, bir örüntünün ilk işaretidir: kendini def
40	68	4.320	15.74	bin sekiz yüz altmışa gelindiğinde otuz yaşındaydı ve işleri
41	96	5.760	16.67	Avrupa'ya gidip yeni baskılar almayı, belki de İngiltere'de 
42	71	4.800	14.79	Ancak o yıllarda San Francisco'dan Avrupa'ya gitmenin kolay 
43	166	10.560	15.72	Panama üzerinden gemi yolculuğu haftalar sürüyor, kıtayı kar
44	31	2.560	12.11	O, karadan gitmeye karar verdi.
45	35	2.400	14.58	Bu karar, hayatını ikiye bölecekti.
46	145	9.600	15.10	Butterfield Overland Mail, yani Butterfield Posta Hattı, Mis
47	117	8.160	14.34	Arabalar gece gündüz yol alır, istasyonlarda atlar değiştiri
48	56	4.160	13.46	Sarsıntı, toz ve yorgunluk, yolculuğun doğal parçasıydı.
49	16	1.280	12.50	Kaza da öyleydi.
50	88	5.920	14.86	yirmi iki Temmuz bin sekiz yüz altmışta, Teksas'ta Fort Wort
51	41	2.880	14.24	Sürücü dizginlerin hâkimiyetini kaybetti.
52	49	3.680	13.32	Araba yoldan çıktı, bir ağaca çarptı ve devrildi.
53	12	0.960	12.50	Sürücü öldü.
54	22	1.760	12.50	Yolculardan biri öldü.
55	25	1.920	13.02	Diğerleri ağır yaralandı.
56	72	5.120	14.06	Edward, arabanın arka kısmından fırladı ve başını yere çarpa
57	42	3.360	12.50	Gözlerini Arkansas'ta, Fort Smith'te açtı.
58	65	4.320	15.05	Aradaki dokuz gün hafızasında yoktu; o günler basitçe silinm
59	44	2.880	15.28	Ayağa kalktığında dünya eskisi gibi değildi.
60	15	1.280	11.72	Çift görüyordu.
61	46	3.200	14.38	Koku ve tat duyusunu büyük ölçüde kaybetmişti.
62	28	1.920	14.58	Şiddetli baş ağrıları vardı.
63	144	9.280	15.52	Bunlardan daha kalıcı olansa, çevresindekilerin fark ettiği 
64	87	4.960	17.54	Onu kaza öncesinde tanıyanlar, sonrasında bambaşka biriyle k
65	53	3.680	14.40	Saçlarının birkaç gün içinde ağardığı bile anlatıldı.
66	81	5.440	14.89	Posta şirketine dava açtı ve tazminat aldı; kayıtlara göre i
67	47	3.040	15.46	Sonra Amerika'yı bıraktı ve İngiltere'ye döndü.
68	67	4.480	14.96	Londra'da dönemin en ünlü hekimlerinden Sir William Gull ona
69	138	9.120	15.13	Gull'ün tavsiyesi, o çağın kafa travması anlayışına uygun bi
70	55	3.360	16.37	Bu tavsiyenin ne kadar isabetli olduğunu kimse bilemez.
71	109	6.880	15.84	Bilinen şu ki, İngiltere'de geçirdiği o birkaç yıl içinde ad
72	129	8.320	15.50	Dönemin tekniği ıslak kolodyondu: cam plakayı yerinde hazırl
73	83	5.760	14.41	Bu, fotoğrafçıyı bir kimyager, bir hamal ve bir dağcı olmaya
74	95	6.720	14.14	Her kare için portatif karanlık oda, cam plakalar, şişeler d
75	79	5.280	14.96	Açık havada yaşamasını söylemişlerdi; o, bunu kelimenin tam 
76	63	4.160	15.14	on üç Şubat bin sekiz yüz altmış yedide San Francisco'ya dön
77	36	2.880	12.50	Geri gelen adam, giden adam değildi.
78	23	1.920	11.98	Artık kitap satmıyordu.
79	150	9.760	15.37	Fotoğraflarını Helios imzasıyla yayımlıyor, kendi tabiriyle 
80	30	2.080	14.42	Ve doğrudan Yosemite'ye gitti.
81	132	9.760	13.52	Yosemite Vadisi, o yıllarda Amerikan hayal gücünün merkezind
82	43	2.720	15.81	Başkaları oradan zaten fotoğraf getirmişti.
83	92	6.560	14.02	Onun getirdikleri farklıydı; çünkü o, bir manzarayı belgelem
84	36	2.240	16.07	Görüntüyü kapatan ağaçları kestirdi.
85	50	3.680	13.59	Ay ışığını, bulutları, suyun akışını hesaba kattı.
86	114	7.040	16.19	Kimi zaman kadrajın doğru olması için kendini uçurum kenarın
87	105	6.080	17.27	Fotoğrafın nesnel bir kayıt olduğu düşünülen bir çağda, o da
88	84	5.600	15.00	bin sekiz yüz altmış yedide vadiden yüzlerce plakayla döndü 
89	114	7.840	14.54	Birkaç yıl sonra çok daha büyük boyutlu cam plakalarla geri 
90	173	11.200	15.45	Arada başka işler de yaptı: hükümet hesabına Alaska'ya gitti
91	81	5.440	14.89	Kırklı yaşlarının başında, Batı kıyısının en tanınmış fotoğr
92	18	1.280	14.06	Manzara ustasıydı.
93	40	2.720	14.71	Kariyeri kuruluydu ve orada kalabilirdi.
94	51	3.680	13.86	Sonra, servetiyle ünlü bir adam ona bir soru sordu.
95	103	6.880	14.97	Leland Stanford, Kaliforniya'nın eski valisi ve kıtayı boyda
96	63	4.160	15.14	Amerika'nın en zengin insanlarından biriydi ve tutkusu atlar
97	107	7.040	15.20	Palo Alto'da bir hara kurmuştu; orada atlar sadece yetiştiri
98	96	6.080	15.79	Stanford, at yetiştiriciliğinin geleneğe ve göze değil, ölçü
99	39	2.560	15.23	Onu meşgul eden belirli bir soru vardı.
100	65	4.160	15.62	Tırıs giden bir atın dört ayağı da aynı anda yerden kesiliyo
101	34	2.400	14.17	Bugün bu soru önemsiz görünebilir.
102	14	0.960	14.58	O gün değildi.
103	23	1.920	11.98	Çünkü kimse bilmiyordu.
104	143	9.760	14.65	At, insanoğlunun binlerce yıldır en yakınında duran hayvandı
105	120	6.880	17.44	Yine de hiçbir insan gözü, dörtnala giden bir atın bacakları
106	77	4.960	15.52	Bacaklar bulanık bir çırpınmaya dönüşüyor, geriye yalnızca i
107	142	10.080	14.09	Ressamlar yüzyıllardır atı belli bir kalıpla çizmişti: ön ay
108	78	5.600	13.93	Bu, sahne resimlerinin, av tablolarının, yarış gravürlerinin
109	64	4.320	14.81	Kimse bunun doğruluğunu sınamamıştı, çünkü sınayacak araç yo
110	56	3.680	15.22	Stanford bin sekiz yüz yetmiş ikide fotoğrafçıya ulaştı.
111	69	4.800	14.38	Denek, sahibinin gurur kaynağı olan hızlı bir tırıs atı, Occ
112	45	3.520	12.78	İş, ilk bakışta göründüğünden çok daha zordu.
