sira	karakter	saniye	kar_sn	metin
1	136	8.480	16.04	On yedi yaşındaki kız mahkemede konuşurken parmaklarına ip s
2	55	4.320	12.73	O da her sıkışta "doğru, doğru, doğru" diye tekrarladı.
3	95	6.720	14.14	Elleri bir daha eskisi gibi olmadı; ama o ellerle Avrupa'nın
4	144	9.440	15.25	Roma'nın Via della Kroçe sokağındaki bir atölyede, bin altı 
5	39	2.880	13.54	Renk, o yüzyılda bir tüpten çıkmıyordu.
6	37	2.720	13.60	Renk, ezilerek elde edilen bir şeydi.
7	174	11.520	15.10	Mermer bir levhanın üstüne dökülen lacivert taşı kırıntıları
8	21	1.600	13.12	Bu işi çırak yapardı.
9	77	5.600	13.75	Ve o atölyede bu işi yapan çıraklardan biri, evin en büyük ç
10	72	5.120	14.06	Artemisia Centileski sekiz Temmuz bin beş yüz doksan üçte Ro
11	126	8.480	14.86	Babası Oratsyo Centileski, Pisa doğumlu, Roma'ya gelip kendi
12	135	8.320	16.23	hatta o sıralarda Karavaco'ya bir keşiş cübbesiyle bir çift 
13	81	5.920	13.68	Annesi Prudentsya Montone, Artemisia on iki yaşındayken, bin
14	60	4.480	13.39	Geriye dört çocuk kaldı: Artemisia ve üç küçük erkek kardeş.
15	92	6.560	14.02	Ev işi, kardeş bakımı ve atölyenin ağır, kirli hazırlık emeğ
16	93	6.400	14.53	O dönemde bir kadının ressam olmasının önünde duran engeller
17	30	1.920	15.62	Akademilere kadın alınmıyordu.
18	98	6.400	15.31	Çıplak modelden çalışmak, yani insan bedeninin anatomisini d
19	138	8.800	15.68	Sözleşme imzalamak, malzeme satın almak, bir şehirden diğeri
20	80	4.800	16.67	Bir kadının fırça tutması hoş görülebilirdi; meslek edinmesi
21	62	4.160	14.90	Artemisia'nın ayrıcalığı, sıra dışı bir evde doğmuş olmasıyd
22	86	5.760	14.93	Babasının atölyesi, kapının dışındaki kuralların bir ölçüde 
23	94	6.400	14.69	Orada renk öğrendi, orada tuval gerdi, orada ışığın bir omuz
24	211	13.440	15.70	Oratsyo, yıllar sonra bir mektubunda kızı için, sanatın ince
