sira	karakter	saniye	kar_sn	metin
1	89	6.720	13.24	Elli yıl boyunca aynı adamı gördüler: kavgacı, kısa boylu, k
2	129	9.120	14.14	Düello etti, valilerle tartıştı, Florence Nightingale'i herk
3	118	7.520	15.69	Öldüğü gün onu yıkamaya gelen kadın odadan çıktığında, İngil
4	89	5.760	15.45	İrlanda'nın güneyinde, Cork limanında, on sekizinci yüzyılın
5	90	6.400	14.06	Tuğlaları rutubetli, odaları kalabalık, gelecek konusunda ge
6	106	6.880	15.41	Burada, bin yedi yüz seksen dokuz civarında, Jeremiah ve Mar
7	28	2.240	12.50	Adını Margaret Ann koydular.
8	183	11.520	15.89	Doğum tarihi bugün bile kesin değil; sonraki yıllarda o kada
9	47	3.520	13.35	Baba Jeremiah, Cork'un tartı evini işletiyordu.
10	109	7.040	15.48	Limana gelen malın ağırlığını ölçen, vergisini hesaplayan, k
11	22	1.760	12.50	Sonra bu işi kaybetti.
12	159	10.400	15.29	Borçları büyüdü, alacaklıları sıkıştırdı ve dönemin İrlanda'
13	75	5.600	13.39	Ailenin gelirini, itibarını ve evini aynı anda kaybetmesi bi
14	57	4.160	13.70	Mary-Ann iki çocuğuyla ortada kaldı: bir oğul ve bir kız.
15	67	4.320	15.51	Bu ailenin bir de gizli sermayesi vardı: Mary-Ann'in erkek k
16	91	5.760	15.80	Onun adı da James Barry'ydi ve İrlanda'nın yetiştirdiği en t
17	162	10.240	15.82	Londra'daki Kraliyet Sanat Akademisi'nde resim profesörlüğü 
18	45	3.520	12.78	Yalnız, öfkeli, parasız ve inatçı bir adamdı.
19	129	8.640	14.93	bin sekiz yüz altıda öldüğünde geride küçük bir miras ve ond
20	134	8.960	14.96	O çevrede Londra'nın radikalleri, İskoç aydınlanmasının son 
21	42	2.880	14.58	Margaret Ann bu çevrenin kıyısında büyüdü.
22	36	2.560	14.06	Zekiydi; bunu herkes kabul ediyordu.
